ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2Dside
161,first,18.926,-1.378,3,7.0,0.0,0,4,Pause,10.380164148742692,104.10898842392572,2.382121,-0.092793,116.275787,-0.074438,-0.59187,2.341299,161.421417,160.768829,20.230906,92.665039,partitionwall_15.StaticMeshComponent0 partitionwall,-0.080215,-0.133911,0.987732,32.443787,1.554871,-33.158417,0.910327,-0.080383,-0.134003,0.987701,32.679672,1.559692,-33.199295,3.664825,0.508101,0.602075,0.566014,-0.04364,-0.115692,0.992325,-20.464615,0.473679,-23.991791,3.93692,0.173036,0.527231,0.0,0.0,3.664825,3.93692,3.8008725,-0.0643924999999998,0.03399999999998826,wall,0.9991118981454281,0.04084982523900752,0.010329896523321525,14.214188149519451,4.866078814152541,1.2549844675700281,right
161,first,18.959000000000003,-1.3449999999999989,3,7.0,0.0,0,4,Pause,10.187403295406673,104.13779659820784,2.347872,-0.076485,116.260979,-0.087766,-0.687814,2.49501,161.3909,160.768829,19.837448,92.739655,partitionwall_15.StaticMeshComponent0 partitionwall,-0.080795,-0.126846,0.988617,32.703064,1.56691,-33.283676,0.9184,-0.080795,-0.126846,0.988617,32.703064,1.56691,-33.283676,3.626938,0.507375,0.601573,0.653674,-0.042191,-0.118027,0.992111,-20.474396,0.429367,-23.90419,3.909393,0.172678,0.528178,0.0,0.0,3.626938,3.909393,3.7681655,-0.0970994999999996,0.0330000000000048,wall,0.9989800304234735,0.04352924145565958,0.012004330610698067,16.344250869569837,5.490568817602081,1.2339778410539903,right
161,first,18.992000000000004,-1.3119999999999976,3,7.0,0.0,0,4,Pause,10.366597055484752,104.55416611976656,2.319279,-0.068963,116.234161,-0.112294,-0.788976,2.582911,161.336426,160.768814,20.17461,93.576553,partitionwall_15.StaticMeshComponent0 partitionwall,-0.068939,-0.126068,0.989609,31.415024,1.526993,-33.030853,0.927821,-0.069656,-0.126572,0.989502,32.720978,1.555237,-33.26265,3.611649,0.505145,0.601697,0.755632,-0.040192,-0.10582,0.993561,-20.457809,0.40535,-23.823746,3.949234,0.172202,0.526226,0.0,0.0,3.611649,3.949234,3.7804415,-0.0848234999999997,0.03300000000000125,wall,0.9988893435064805,0.04506076130681387,0.01376979374003184,23.878475439611066,4.0609510064627266,1.2095978496010988,right
161,first,19.02600000000001,-1.2779999999999916,3,7.0,0.0,0,4,Pause,9.504901845412554,104.53739002509919,2.295583,-0.066221,116.224014,-0.103117,-0.844478,2.669858,161.158951,160.768814,18.497852,93.556732,partitionwall_15.StaticMeshComponent0 partitionwall,-0.062347,-0.119156,0.990906,13.48439,1.145279,-29.861038,0.938108,-0.073868,-0.128632,0.988922,32.734161,1.527313,-33.163269,3.635162,0.505267,0.602009,0.793228,-0.042023,-0.102356,0.993851,-20.460938,0.471588,-24.037842,3.935287,0.172018,0.525378,0.0,0.0,3.635162,3.935287,3.7852245,-0.0800404999999999,0.034000000000006025,wall,0.9988060203253946,0.04657589164993129,0.014738387929528623,20.025412601378548,3.033651549228395,0.7624290703862788,right
161,first,19.05900000000001,-1.2449999999999903,3,7.0,0.0,0,4,Pause,8.999605370206618,105.09437121289167,2.293183,-0.055766,116.215965,-0.114972,-0.863937,2.69957,160.898468,160.768799,17.507708,94.64492,partitionwall_15.StaticMeshComponent0 partitionwall,-0.107727,-0.133896,0.985107,29.375107,1.394089,-32.526093,0.922469,-0.109192,-0.13327,0.985031,32.45575,1.458435,-33.083908,3.680099,0.520197,0.604501,0.633466,-0.083832,-0.143982,0.986008,-20.637268,0.34967,-23.47023,3.776901,0.187189,0.531457,0.0,0.0,3.680099,3.776901,3.7285,-0.136765,0.03300000000000125,wall,0.9987766755131426,0.04709359995681227,0.015077973803614185,84.3756405619163,1.0761883091884648,0.40639225036534515,right
161,first,19.092000000000013,-1.211999999999989,3,7.0,0.0,0,4,Pause,12.923801056256853,103.77224276701747,2.291761,-0.045276,116.212372,-0.091655,-0.85904,2.747555,162.264923,160.76886,25.108879,92.084137,partitionwall_15.StaticMeshComponent0 partitionwall,-0.180771,-0.144897,0.972778,30.819351,1.398972,-33.040283,0.879798,-0.181473,-0.144943,0.972641,31.947144,1.4207,-33.242371,3.754669,0.548702,0.609733,0.595086,-0.148514,-0.142929,0.978516,-21.119949,0.398178,-23.733398,3.849655,0.214138,0.532547,0.0,0.0,3.754669,3.849655,3.802162,-0.0631029999999999,0.03300000000000125,wall,0.9987381681004918,0.04793011665444151,0.014992514691190412,130.75772558008754,1.4614797833903637,0.33876000454522504,right
161,first,19.126000000000005,-1.1779999999999973,3,7.0,0.0,0,4,Pause,19.493840987965093,102.70125903764524,2.289872,-0.035238,116.225693,-0.006629,-0.818673,2.877838,165.040527,160.768951,37.841957,89.994675,partitionwall_15.StaticMeshComponent0 partitionwall,-0.171082,-0.152557,0.973358,8.799118,0.932358,-29.114548,0.90162,-0.199539,-0.145462,0.969025,31.919281,1.393234,-33.258408,3.710571,0.552417,0.611066,0.60597,-0.133896,-0.161575,0.977722,-21.226639,0.333832,-23.733002,3.873718,0.215224,0.537706,0.0,0.0,3.710571,3.873718,3.7921445,-0.0731204999999999,0.033999999999991815,wall,0.9986369011107301,0.05020150672034606,0.014288053155164905,24.65623505723487,4.011177718706858,0.4937137757727367,right
161,first,19.15900000000001,-1.144999999999996,3,7.0,0.0,0,4,Pause,18.886606427885823,102.05816805540312,2.286459,-0.022721,116.227699,0.001391,-0.820244,3.018238,164.975632,160.768936,36.651703,88.746056,partitionwall_15.StaticMeshComponent0 partitionwall,-0.165283,-0.151489,0.974533,2.63797,0.794037,-28.010223,0.924275,-0.199142,-0.144409,0.969254,31.929581,1.379501,-33.260666,3.701813,0.552007,0.6114,0.782011,-0.137527,-0.157104,0.977951,-21.225571,0.317062,-23.732727,3.847626,0.215822,0.537501,0.0,0.0,3.701813,3.847626,3.7747195,-0.0905455000000001,0.0330000000000048,wall,0.9985104955023087,0.05264843497664205,0.014315469473410645,16.07400132183854,4.254376680759282,0.39782223281957707,right
161,first,19.192000000000007,-1.1119999999999948,3,7.0,0.0,0,4,Pause,18.50956477736849,102.17129555711958,2.271314,-0.013471,116.22113,-0.025474,-0.813735,3.100911,164.785599,160.768936,35.90852,88.974083,partitionwall_15.StaticMeshComponent0 partitionwall,-0.168243,-0.152496,0.973862,2.239151,0.781357,-27.938492,0.928379,-0.195984,-0.147293,0.969467,31.941513,1.369003,-33.259155,3.701889,0.551116,0.612174,0.805709,-0.146225,-0.156525,0.976776,-21.228165,0.317062,-23.734741,3.859268,0.217362,0.537501,0.0,0.0,3.701889,3.859268,3.7805785,-0.0846865000000001,0.0329999999999977,wall,0.9984351062672959,0.05408923411652583,0.014201877541395293,13.486739664881526,2.5127411628894922,0.5734285317210572,right
161,first,19.22500000000001,-1.0789999999999935,3,7.0,0.0,0,4,Pause,18.892019514695907,102.10139289530653,2.261096,-0.010216,116.225937,-0.009057,-0.792391,3.174812,164.98053,160.768936,36.644943,88.835663,partitionwall_15.StaticMeshComponent0 partitionwall,-0.169159,-0.152359,0.973724,2.643982,0.788498,-28.007889,0.932884,-0.197296,-0.146606,0.969315,31.95253,1.365936,-33.257828,3.702408,0.550916,0.612174,0.817875,-0.146149,-0.156952,0.976715,-21.222641,0.318268,-23.732727,3.891434,0.21715,0.537538,0.0,0.0,3.702408,3.891434,3.796921,-0.0683439999999997,0.03300000000000125,wall,0.998369723762792,0.05537727527383211,0.013829391058646591,14.15695476354639,2.3307445803095015,0.35612159116671444,right
161,first,19.259,-1.0450000000000017,3,7.0,0.0,0,4,Pause,18.95219120851765,102.20605258279478,2.263455,-0.012779,116.232704,-0.041679,-0.733822,3.163967,164.974091,160.768936,36.764549,89.031883,partitionwall_15.StaticMeshComponent0 partitionwall,-0.169632,-0.153046,0.973541,3.101868,0.796432,-28.086716,0.927451,-0.199142,-0.146942,0.968887,31.977692,1.364182,-33.256668,3.702652,0.55029,0.612285,0.851797,-0.144653,-0.158081,0.976761,-21.217102,0.318268,-23.73262,3.884293,0.216706,0.537714,0.0,0.0,3.702652,3.884293,3.7934725,-0.0717924999999999,0.033999999999991815,wall,0.9983937812743574,0.0551890533269504,0.012807259877324471,12.394522261536233,1.751894899190688,0.2238506573186422,right
161,first,19.292,-1.0120000000000005,3,7.0,0.0,0,4,Pause,18.935820174387935,102.16740755587286,2.267179,-0.022984,116.234421,-0.114937,-0.723734,3.131812,164.981079,160.768936,36.743198,88.954727,partitionwall_15.StaticMeshComponent0 partitionwall,-0.094696,-0.126602,0.987411,9.457275,0.986404,-28.963776,0.928922,-0.105026,-0.119827,0.987213,32.373444,1.466171,-33.142105,3.673111,0.522528,0.602793,0.606017,-0.081055,-0.135483,0.987457,-20.748581,0.354019,-23.456299,4.14711,0.19034,0.530002,0.0,0.0,3.673111,4.14711,3.9101105,0.0448455,0.03300000000000125,wall,0.9984268328454495,0.05462885782020755,0.012631205305294506,140.56639644489888,1.0211467008688224,0.3332758765907685,right
161,first,19.325000000000003,-0.9789999999999992,3,7.0,0.0,0,4,Pause,12.21158223987119,104.61344079715504,2.273218,-0.037527,116.232727,-0.213741,-0.735051,3.016442,161.842346,160.768845,23.717602,93.699036,partitionwall_15.StaticMeshComponent0 partitionwall,-0.060699,-0.112961,0.99173,20.725281,1.264389,-31.070236,0.933837,-0.064972,-0.123718,0.990173,32.723999,1.55397,-33.30896,3.723419,0.504221,0.601863,0.500214,-0.046021,-0.076096,0.996033,-20.226044,0.276047,-23.429504,4.232376,0.166031,0.522237,0.0,0.0,3.723419,4.232376,3.9778975,0.1126325000000001,0.03300000000000125,wall,0.9985322976954418,0.05261819746705515,0.012828708211625586,65.23862756965848,3.512558395354124,0.47993533961481305,right
161,first,19.35900000000001,-0.9449999999999932,3,7.0,0.0,0,4,Pause,9.117301162711765,105.71209610866734,2.27697,-0.059962,116.224525,-0.316643,-0.799897,2.881653,160.785904,160.768814,17.73822,95.836952,partitionwall_15.StaticMeshComponent0 partitionwall,-0.038315,-0.081955,0.995895,-4.628036,0.628525,-26.282303,0.950726,-0.064011,-0.108215,0.99205,32.739304,1.47197,-33.108597,3.754791,0.503538,0.600406,0.618608,-0.027557,-0.070953,0.997086,-20.244385,0.276047,-23.429504,4.224625,0.163605,0.521307,0.0,0.0,3.754791,4.224625,3.989708,0.1244429999999998,0.034000000000006025,wall,0.9986381789604526,0.05026823285062849,0.013960382825224686,65.60253997820074,4.398983121153529,0.7111808087493253,right
161,first,19.39200000000001,-0.911999999999992,3,7.0,0.0,0,4,Pause,7.00865729120246,108.25080508509112,2.273832,-0.086141,116.20829,-0.342035,-0.842278,2.745639,159.837814,160.768784,13.673096,100.776009,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057968,-0.105865,0.992676,24.388397,1.267761,-31.497482,0.948682,-0.064148,-0.11084,0.99176,32.741531,1.465378,-33.062469,3.723495,0.50352,0.600533,0.755669,-0.024841,-0.079102,0.996552,-20.251144,0.211639,-23.13414,4.238525,0.164354,0.522187,0.0,0.0,3.723495,4.238525,3.98101,0.1157450000000004,0.03300000000000125,wall,0.9987441086664578,0.04789692636881909,0.014699994845682051,55.001522880197555,4.316683152039717,0.9382996118596314,right
161,first,19.42500000000001,-0.8789999999999907,3,7.0,0.0,0,4,Pause,8.530393196260562,106.19331215206265,2.273229,-0.097787,116.206047,-0.374485,-0.868814,2.665124,160.554993,160.768799,16.635143,96.788002,partitionwall_15.StaticMeshComponent0 partitionwall,-0.061417,-0.109726,0.99205,28.296982,1.367142,-32.263138,0.948698,-0.063766,-0.113159,0.991516,32.740295,1.467834,-33.067108,3.710709,0.503521,0.600837,0.848258,-0.035751,-0.071945,0.996765,-20.255737,0.266785,-23.478012,4.21077,0.165322,0.522237,0.0,0.0,3.710709,4.21077,3.9607395,0.0954744999999999,0.03300000000000125,wall,0.9988035218405659,0.04649307098007125,0.01516308378017599,15.414569017732804,2.5686853152874787,0.35985913732242,right
161,first,19.459000000000003,-0.8449999999999989,3,7.0,0.0,0,4,Pause,8.782725380515961,105.85048811025247,2.271931,-0.10649,116.199638,-0.39819,-0.875787,2.644243,160.689972,160.768799,17.132542,96.129326,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063049,-0.109344,0.991989,28.951904,1.390045,-32.421402,0.942199,-0.065094,-0.112244,0.991531,32.739182,1.476074,-33.102692,3.690338,0.503773,0.600755,0.916662,-0.036316,-0.071564,0.996765,-20.271271,0.271896,-23.566833,4.210754,0.165681,0.522799,0.0,0.0,3.690338,4.210754,3.950546,0.0852810000000001,0.033999999999991815,wall,0.9988185487409419,0.04612897626978469,0.015284771484734404,12.418341293660177,0.6474182376667305,0.32017282043952794,right
161,first,19.492000000000004,-0.8119999999999976,3,7.0,0.0,0,4,Pause,8.959608136651152,105.90660562223968,2.274886,-0.117326,116.200294,-0.367306,-0.857974,2.680296,160.713196,160.768799,17.486061,96.23719,partitionwall_15.StaticMeshComponent0 partitionwall,-0.056717,-0.100449,0.993317,14.555191,1.090942,-29.911591,0.952861,-0.06723,-0.115082,0.991074,32.733917,1.500275,-33.140106,3.679138,0.504275,0.600704,0.997706,-0.036514,-0.072266,0.996704,-20.309265,0.305893,-23.719711,4.195511,0.166619,0.523145,0.0,0.0,3.679138,4.195511,3.9373245,0.0720594999999999,0.03300000000000125,wall,0.9987940231405265,0.04675768718680119,0.014973911569885522,22.101127392593686,1.2184773656573449,0.3409343519260437,right
161,first,19.52500000000001,-0.7789999999999964,3,7.0,0.0,0,4,Pause,8.474104835325026,106.69923830282158,2.281927,-0.120854,116.203262,-0.331619,-0.834909,2.718397,160.423553,160.768799,16.548508,97.770828,partitionwall_15.StaticMeshComponent0 partitionwall,-0.060059,-0.102936,0.992859,18.074097,1.173935,-30.557205,0.953432,-0.06871,-0.115005,0.990982,32.724808,1.504501,-33.151627,3.693161,0.504795,0.600673,0.997278,-0.037277,-0.071198,0.99675,-20.329956,0.307434,-23.756424,4.194412,0.167316,0.523242,0.0,0.0,3.693161,4.194412,3.9437865,0.0785214999999999,0.0330000000000048,wall,0.998768649199136,0.04742214478165929,0.014571395308644383,13.469492850698998,1.3495445622381608,0.2550346831775359,right
161,first,19.55900000000001,-0.7449999999999903,3,7.0,0.0,0,4,Pause,8.807555188904917,106.52008609740007,2.279808,-0.121427,116.205872,-0.312161,-0.810436,2.755122,160.535095,160.768799,17.195534,97.421158,partitionwall_15.StaticMeshComponent0 partitionwall,-0.050354,-0.091324,0.994537,3.223953,0.837662,-27.92334,1.0,-0.068665,-0.115082,0.990967,32.724808,1.501602,-33.141235,3.687408,0.504795,0.600673,1.0,-0.035706,-0.072296,0.996735,-20.334854,0.307434,-23.756424,4.207977,0.167202,0.523425,0.008687,0.008687,3.687408,4.207977,3.9476925,0.0824274999999996,0.03400000000000247,wall,0.9987441733998895,0.048062612687063966,0.014144304912745783,28.2238400357254,1.2979139824728179,0.10030485538526213,right
161,first,19.592000000000013,-0.7119999999999891,3,7.0,0.0,0,4,Pause,8.04477740486996,107.50701764856606,2.278137,-0.119793,116.209099,-0.249377,-0.80853,2.791472,160.17131,160.768799,15.714503,99.332359,partitionwall_15.StaticMeshComponent0 partitionwall,-0.048615,-0.092178,0.994553,3.152176,0.826523,-27.881912,0.962083,-0.068329,-0.113861,0.991135,32.726852,1.490448,-33.123596,3.677185,0.504689,0.600704,0.922766,-0.032928,-0.07489,0.996643,-20.336685,0.29921,-23.718842,4.193283,0.166895,0.523777,0.0,0.0,3.677185,4.193283,3.935234,0.0699690000000003,0.03300000000000125,wall,0.998713949590946,0.04869625631267644,0.01411104225716731,9.2590998025819,1.1029185806633788,0.12074046873226499,right
161,first,19.626000000000005,-0.6779999999999973,3,7.0,0.0,0,4,Pause,7.943393264931411,107.44550893979095,2.274407,-0.120449,116.204857,-0.249933,-0.804275,2.820968,160.167465,160.768799,15.51815,99.21743,partitionwall_15.StaticMeshComponent0 partitionwall,-0.048508,-0.099274,0.993866,4.918762,0.847336,-28.105438,0.958225,-0.068909,-0.118607,0.99054,32.732956,1.47551,-33.084625,3.674988,0.504559,0.601534,0.941095,-0.029968,-0.08165,0.996201,-20.333099,0.277039,-23.584946,4.161072,0.166593,0.524386,0.0,0.0,3.674988,4.161072,3.91803,0.0527649999999999,0.033999999999991815,wall,0.9986897922214342,0.04921044153055448,0.014036785852775477,14.785992393777883,0.8764245504498096,0.16725392501364994,right
161,first,19.65900000000001,-0.644999999999996,3,7.0,0.0,0,4,Pause,7.938514714957685,106.86137024019439,2.278766,-0.125277,116.207886,-0.290474,-0.796543,2.823197,160.288025,160.768799,15.513628,98.081268,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055023,-0.105194,0.99292,14.024826,1.035797,-29.70578,0.96186,-0.070206,-0.11705,0.990631,32.738129,1.453659,-33.043228,3.676498,0.504568,0.601658,0.96912,-0.0271,-0.083313,0.99614,-20.327866,0.268723,-23.579117,4.184708,0.166005,0.524914,0.0,0.0,3.676498,4.184708,3.930603,0.0653379999999996,0.0330000000000048,wall,0.9986897598682096,0.04924938676194398,0.013901850162840729,18.77817580399575,0.24384299932638395,0.21743412711132856,right
161,first,19.68100000000001,-0.6229999999999905,3,7.0,0.0,0,4,Pause,8.430982492585297,106.371877811432,2.281018,-0.134897,116.210007,-0.333976,-0.792049,2.792445,160.494339,160.768799,16.477978,97.1297,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049942,-0.100937,0.993637,7.325165,0.881882,-28.506836,0.968255,-0.070343,-0.116928,0.990631,32.739975,1.45137,-33.036224,3.67688,0.504523,0.601646,0.970182,-0.02771,-0.083466,0.996124,-20.324646,0.262314,-23.579117,4.160675,0.166007,0.525133,0.0,0.0,3.67688,4.160675,3.9187775,0.0535125,0.022000000000002018,wall,0.9987171353563387,0.048713412251276296,0.013823422603179992,20.84286405128151,1.4125323113578656,0.4593260986227703,right
161,first,19.704000000000008,-0.5999999999999943,3,7.0,0.0,0,4,Pause,7.953680792290805,106.74429460597409,2.281965,-0.135946,116.200874,-0.37629,-0.781975,2.758161,160.314102,160.768799,15.553361,97.860451,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049637,-0.097702,0.993973,3.76265,0.798813,-27.879166,0.964439,-0.071396,-0.115524,0.990723,32.741837,1.444748,-33.043228,3.677032,0.504608,0.601749,0.93031,-0.031525,-0.08284,0.996063,-20.306976,0.262314,-23.589966,4.156647,0.166007,0.525133,0.0,0.0,3.677032,4.156647,3.9168395,0.0515745,0.022999999999996135,wall,0.9987485173845089,0.04811591872411488,0.013647614721258403,11.64842936774423,1.553492542415484,0.4018127614627866,right
161,first,19.726000000000013,-0.5779999999999887,3,7.0,0.0,0,4,Pause,7.847844510281441,106.98959498948582,2.288917,-0.148082,116.19754,-0.408601,-0.796086,2.713355,160.235214,160.768784,15.360137,98.338593,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049683,-0.095566,0.994171,3.630875,0.797775,-27.865891,1.0,-0.071442,-0.11528,0.990753,32.741989,1.44281,-33.046265,3.677155,0.504608,0.60181,1.0,-0.031754,-0.079269,0.996338,-20.306747,0.26738,-23.606155,4.157516,0.166007,0.524518,0.014151,0.014151,3.677155,4.157516,3.9173355,0.0520705000000001,0.02200000000000557,wall,0.9987824515247634,0.0473347099898475,0.013893874778495794,15.523462272012596,2.135065971076579,0.6535477813282351,right
161,first,19.74900000000001,-0.5549999999999926,3,7.0,0.0,0,4,Pause,7.7749353479363545,107.12630975782038,2.286515,-0.161183,116.19313,-0.401367,-0.817478,2.670383,160.196075,160.768784,15.230818,98.608147,partitionwall_15.StaticMeshComponent0 partitionwall,-0.050629,-0.095169,0.994156,3.780151,0.800552,-27.891464,0.968268,-0.071793,-0.11467,0.990799,32.743942,1.441681,-33.036224,3.682022,0.504586,0.601658,0.93757,-0.033005,-0.078903,0.996323,-20.306747,0.26738,-23.612976,4.157608,0.166199,0.524518,0.0,0.0,3.682022,4.157608,3.919815,0.0545499999999998,0.022999999999996135,wall,0.9988124203686064,0.046585362095976045,0.014267198596536138,18.845193205954374,2.086886012897243,0.610020150586214,right
161,first,19.771,-0.5330000000000013,3,7.0,0.0,0,4,Pause,7.835569211291481,107.10513029397585,2.291633,-0.174725,116.188263,-0.399052,-0.847982,2.667804,160.208511,160.768799,15.361612,98.571106,partitionwall_15.StaticMeshComponent0 partitionwall,-0.052094,-0.096954,0.993912,3.723785,0.799301,-27.88797,0.969068,-0.071777,-0.113297,0.990952,32.743942,1.440491,-33.036224,3.680756,0.504586,0.601493,0.915739,-0.035767,-0.083374,0.995865,-20.307098,0.268356,-23.624832,4.151749,0.166636,0.525348,0.0,0.0,3.680756,4.151749,3.9162525,0.0509874999999997,0.02199999999999136,wall,0.9988067871489023,0.04654004331992639,0.014799537596365969,20.815139168065564,1.391491154335705,0.6942315107340259,right
161,first,19.79400000000001,-0.5099999999999909,3,7.0,0.0,0,4,Pause,7.9412100952588816,106.9123096805033,2.297074,-0.172675,116.179535,-0.427676,-0.874387,2.654577,160.262497,160.768799,15.565089,98.204742,partitionwall_15.StaticMeshComponent0 partitionwall,-0.040955,-0.076431,0.996231,-1.447876,0.802536,-27.025513,0.962033,-0.067093,-0.091583,0.99353,32.734161,1.582184,-33.218216,3.705887,0.504235,0.595102,0.971403,-0.026535,-0.068069,0.997314,-20.293594,0.372681,-23.611267,4.198959,0.164631,0.519221,0.0,0.0,3.705887,4.198959,3.952423000000001,0.0871580000000005,0.023000000000010346,wall,0.9988105853439908,0.046309142037721115,0.015260339725071285,60.02179031289897,1.2839992690080746,0.45597268224806425,right
161,first,19.817000000000007,-0.4869999999999947,3,7.0,0.0,0,4,Pause,6.997510864565733,108.57562377052666,2.302951,-0.170004,116.174789,-0.469154,-0.913422,2.648849,159.755997,160.768784,13.732655,101.434868,partitionwall_15.StaticMeshComponent0 partitionwall,-0.038834,-0.065308,0.997101,5.389908,0.979294,-28.321915,1.0,-0.071014,-0.10054,0.992386,32.726944,1.610367,-33.175125,3.70488,0.505063,0.595015,1.0,-0.00856,-0.032104,0.999435,-20.262161,0.387115,-23.767853,4.267838,0.159809,0.514097,0.027399,0.027399,3.70488,4.267838,3.986359,0.1210940000000002,0.022999999999996135,wall,0.9988045925925377,0.04620879705119988,0.015941546071057498,30.524595407484682,1.7153445275011012,0.34836340562959817,right
161,first,19.840000000000003,-0.4639999999999986,3,7.0,0.0,0,4,Pause,6.825867016265465,109.41204956247987,2.307542,-0.169671,116.166855,-0.490384,-0.961814,2.655529,159.580017,160.768784,13.399778,103.064362,partitionwall_15.StaticMeshComponent0 partitionwall,-0.040588,-0.0811,0.995865,4.514206,0.976364,-28.134521,1.0,-0.071121,-0.100601,0.992371,32.733673,1.610504,-33.170609,3.71283,0.50483,0.594985,1.0,-0.013733,-0.063858,0.997864,-20.277405,0.419266,-23.710159,3.964523,0.161586,0.517579,0.014758,0.014758,3.71283,3.964523,3.8386765,-0.0265884999999999,0.022999999999996135,wall,0.9987853924021088,0.04632460502499113,0.016786032689234277,43.05290518695402,2.1239458022196693,0.3988085421707497,right
161,first,19.87100000000001,-0.4329999999999927,3,7.0,0.0,0,4,Pause,6.992633985745307,108.06154453457269,2.295619,-0.171733,116.159943,-0.448131,-0.982222,2.664777,159.854874,160.768784,13.724216,100.452354,partitionwall_15.StaticMeshComponent0 partitionwall,-0.042725,-0.075089,0.996246,7.269104,1.040833,-28.632843,1.0,-0.070129,-0.096207,0.992874,32.740677,1.613434,-33.181259,3.731735,0.50442,0.594339,1.0,-0.013046,-0.052155,0.99855,-20.277405,0.421585,-23.713913,4.201141,0.161394,0.515803,0.036432,0.036432,3.731735,4.201141,3.966438,0.1011730000000001,0.03100000000000591,wall,0.9987718663729067,0.04648553549768646,0.017142168225566006,18.415373824847105,0.7227443333362861,0.4495176244519863,right
161,first,19.90300000000001,-0.4009999999999962,3,7.0,0.0,0,4,Pause,7.146700864528989,108.59642925441106,2.29395,-0.166643,116.163132,-0.45981,-0.957073,2.648248,159.783829,160.768784,14.01812,101.486961,partitionwall_15.StaticMeshComponent0 partitionwall,-0.039886,-0.073349,0.996506,4.293991,0.979172,-28.118088,1.0,-0.069565,-0.095108,0.993027,32.745483,1.61377,-33.179123,3.730453,0.504171,0.594139,1.0,-0.014206,-0.054459,0.998413,-20.278732,0.431091,-23.747025,4.109421,0.161592,0.516081,0.023882,0.023882,3.730453,4.109421,3.919937,0.054672,0.03200000000000003,wall,0.9987926552243251,0.04619774559611072,0.016703298230562328,12.157224483365088,0.9404130776574073,0.19481406901045878,right
161,first,19.93700000000001,-0.3669999999999902,3,7.0,0.0,0,4,Pause,6.908945597042743,108.84461499487414,2.288198,-0.155342,116.172813,-0.434934,-0.901851,2.638862,159.70549,160.768784,13.545891,101.959724,partitionwall_15.StaticMeshComponent0 partitionwall,-0.042313,-0.076691,0.996155,7.255936,1.052017,-28.662109,0.976968,-0.069244,-0.094223,0.993134,32.749084,1.613068,-33.174408,3.748795,0.503976,0.594,0.902624,-0.013168,-0.057648,0.998245,-20.283249,0.445938,-23.787674,4.126556,0.161394,0.516486,0.0,0.0,3.748795,4.126556,3.9376755,0.0724105000000001,0.03399999999999892,wall,0.9988158275372139,0.0460348459699081,0.015739619362556235,8.479978884372372,1.6474639970029914,0.46922584590332633,right
161,first,19.970000000000013,-0.333999999999989,3,7.0,0.0,0,4,Pause,7.172801187852587,108.6703693882708,2.292153,-0.153637,116.188309,-0.424488,-0.841083,2.680559,159.779205,160.768784,14.056372,101.606873,partitionwall_15.StaticMeshComponent0 partitionwall,-0.044693,-0.076889,0.996033,8.891159,1.093964,-28.990524,0.983231,-0.06839,-0.094284,0.993179,32.750427,1.610565,-33.164139,3.742172,0.503814,0.593988,0.893698,-0.015671,-0.055527,0.998322,-20.285873,0.462234,-23.886688,4.123291,0.161598,0.516486,0.0,0.0,3.742172,4.123291,3.9327315,0.0674665000000001,0.0330000000000048,wall,0.9987981746322103,0.04676247628327498,0.014679140411505623,7.348889440813701,2.2331888603278287,0.4873751079688683,right
