ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,head_angle,gaze_angle
189,first,0.3099999999999951,-2.7550000000000026,3,10.0,0.0,0,4,Pause,,,1.028705,-4.609072,119.608757,7.174883,16.104288,5.302546,163.679016,160.768814,17.977646,147.244843,partitionwall_15.StaticMeshComponent0 partitionwall,-0.052521,-0.111877,0.992325,26.486435,4.575958,-31.954132,1.0,-0.054825,-0.112381,0.992142,31.669083,4.344513,-31.829102,2.913712,0.523363,0.483356,1.0,-0.027328,-0.1064,0.993942,-30.296646,7.111755,-33.324051,2.774292,0.515927,0.384057,0.101139,0.101139,2.913712,2.774292,2.844002,-0.057449,0.02199999999999841,wall,0.9566469207352172,0.08878832728371765,-0.2773865569669634,0.03357531455674817,0.3277300718518907
189,first,0.3329999999999984,-2.732,3,10.0,0.0,0,4,Pause,,,1.03232,-4.609752,119.601944,7.20155,16.057959,5.316552,163.711197,160.768814,18.442268,147.064606,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049698,-0.108231,0.992874,19.903946,4.844986,-32.016052,0.998072,-0.054825,-0.112061,0.992172,31.669083,4.339249,-31.813263,2.914307,0.523363,0.483356,0.959659,-0.027802,-0.091827,0.995377,-30.29422,7.002823,-32.881332,2.938705,0.515863,0.381923,0.0,0.0,2.914307,2.938705,2.926506,0.025055,0.023000000000003296,wall,0.9568482030942405,0.08904293123619618,-0.2766096032898877,0.04824409491260795,0.4253788667777186
189,first,0.3549999999999969,-2.710000000000001,3,10.0,0.0,0,4,Pause,,,1.042603,-4.608619,119.596634,7.200858,16.01458,5.326206,163.720261,160.768814,18.012424,147.527573,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057938,-0.105835,0.992691,28.099579,4.501663,-31.89151,1.0,-0.060028,-0.106018,0.992538,31.678864,4.343491,-31.816864,2.882126,0.523818,0.482318,1.0,-0.023895,-0.102539,0.994431,-30.304108,7.082382,-33.109375,2.806519,0.515598,0.38267,0.016864,0.016864,2.882126,2.806519,2.8443225,-0.0571284999999996,0.021999999999998465,wall,0.9570414307299716,0.08922356755693807,-0.2758819581972363,0.04436017492048388,0.5665382532803892
189,first,0.3769999999999953,-2.6880000000000024,3,10.0,0.0,0,4,Pause,,,1.051314,-4.61303,119.593407,7.17483,15.996487,5.3218,163.969315,160.768814,19.352831,147.911011,partitionwall_15.StaticMeshComponent0 partitionwall,-0.056396,-0.107971,0.992538,26.213364,4.573044,-31.901642,1.0,-0.059418,-0.109344,0.992218,31.676025,4.332611,-31.798294,2.903442,0.523805,0.483033,1.0,-0.02507,-0.093811,0.99527,-30.292038,7.06012,-32.970627,2.837051,0.515328,0.380918,0.013531,0.013531,2.903442,2.837051,2.8702465000000004,-0.0312044999999994,0.02199999999999841,wall,0.9571349845487579,0.08915804732893068,-0.27557841706008307,0.018582076892063766,0.3790027143879659
189,first,0.3989999999999938,-2.666000000000004,3,10.0,0.0,0,4,Pause,,,1.065068,-4.612315,119.598946,7.152337,15.977096,5.315915,163.840714,160.768814,19.078568,147.477646,partitionwall_15.StaticMeshComponent0 partitionwall,-0.016891,-0.053009,0.998444,18.249496,5.092041,-31.827408,1.0,-0.022903,-0.054047,0.99826,31.712463,4.489746,-31.537811,2.876358,0.517282,0.467036,1.0,0.004715,-0.049286,0.998764,-30.130539,7.256454,-32.868088,2.929962,0.505162,0.366174,0.018652,0.018652,2.876358,2.929962,2.90316,0.0017090000000004,0.02199999999999852,wall,0.957236947079933,0.08906837272912557,-0.27525306923715664,0.020199431757569258,3.9123203075663646
189,first,0.421999999999997,-2.6430000000000007,3,10.0,0.0,0,4,Pause,,,1.073025,-4.618597,119.597031,7.15062,15.970853,5.297948,164.817383,160.768768,12.715975,156.495987,partitionwall_15.StaticMeshComponent0 partitionwall,0.046509,0.114746,0.992294,-24.261612,7.750122,-32.86441,0.986787,0.02449,0.087463,0.995865,31.731781,5.316971,-31.97879,2.936203,0.509736,0.421667,0.970514,0.048645,0.117386,0.991882,-29.70163,7.986526,-32.950455,2.845444,0.483331,0.314651,0.0,0.0,2.936203,2.845444,2.8908235,-0.0106275,0.023000000000003185,wall,0.9572946883856881,0.08877096359349926,-0.27514831566126313,0.01836681115520451,10.301025887074069
189,first,0.4439999999999955,-2.621000000000002,3,10.0,0.0,0,4,Pause,,,1.081929,-4.627216,119.588898,7.164382,15.960218,5.286458,173.085403,160.768707,3.2376,185.897415,partitionwall_15.StaticMeshComponent0 partitionwall,0.053406,0.126877,0.990479,-15.037476,7.285828,-32.321732,1.0,0.019638,0.115906,0.993057,32.002121,5.144913,-31.523727,2.889236,0.50115,0.419508,1.0,0.063889,0.130249,0.98941,-29.663956,7.951523,-32.569855,2.870361,0.479633,0.31083,0.07586,0.07586,2.889236,2.870361,2.8797985,-0.0216525,0.02199999999999852,wall,0.9573633092571202,0.08858369152343634,-0.27496985959253156,0.015334112696631841,0.8542465892668034
189,first,0.465999999999994,-2.599000000000004,3,10.0,0.0,0,4,Pause,,,1.088463,-4.62873,119.58091,7.155416,15.940944,5.251557,173.880646,160.768707,2.08673,188.076141,partitionwall_15.StaticMeshComponent0 partitionwall,0.047287,0.130661,0.990295,-7.517654,6.904572,-32.208832,1.0,0.022034,0.117828,0.992783,32.018066,5.112915,-31.522797,2.95311,0.500196,0.420404,1.0,0.061447,0.137817,0.988541,-29.718765,7.91066,-32.59407,2.906616,0.481952,0.311338,0.172733,0.172733,2.95311,2.906616,2.929863,0.0284120000000003,0.021999999999998465,wall,0.9575091472551988,0.08800897064311256,-0.2746464163410141,0.03869855378973,0.4461250368974831
189,first,0.4879999999999995,-2.576999999999998,3,10.0,0.0,0,4,Pause,,,1.094934,-4.630435,119.579987,7.168478,15.914962,5.23723,174.173141,160.768707,3.05143,188.728699,partitionwall_15.StaticMeshComponent0 partitionwall,0.042389,0.124268,0.991333,7.031097,6.227707,-31.958801,1.0,0.024643,0.115707,0.992966,32.046906,5.079727,-31.451355,2.960419,0.49882,0.421245,1.0,0.068497,0.13678,0.98822,-29.774124,7.916718,-32.705383,3.01149,0.482887,0.312318,0.311202,0.311202,2.960419,3.01149,2.9859545,0.0845035000000002,0.022000000000005515,wall,0.9576550501717404,0.08778089889006205,-0.27421035478372136,0.02940865015301212,0.552286936505075
189,first,0.5109999999999957,-2.554000000000002,3,10.0,0.0,0,4,Pause,,,1.102793,-4.627812,119.582764,7.192564,15.913917,5.239395,173.730377,160.768707,3.815371,187.536743,partitionwall_15.StaticMeshComponent0 partitionwall,0.030106,0.118179,0.992523,18.813934,5.685745,-31.767242,1.0,0.020294,0.11319,0.993362,32.069412,5.079941,-31.511475,2.978577,0.49865,0.422128,1.0,0.06604,0.136368,0.988449,-29.794312,7.907272,-32.705154,2.925385,0.483892,0.312588,0.37491,0.37491,2.978577,2.925385,2.951981,0.0505300000000001,0.02299999999999619,wall,0.9576567127484358,0.08781754182833564,-0.27419281514125804,0.0023295567133531183,0.87708563066469
189,first,0.5329999999999941,-2.532000000000004,3,10.0,0.0,0,4,Pause,,,1.111144,-4.628122,119.581177,7.188225,15.900557,5.26655,173.389511,160.768723,5.842374,186.392395,partitionwall_15.StaticMeshComponent0 partitionwall,0.032501,0.117935,0.992477,13.306152,5.938141,-31.935394,1.0,0.019653,0.109375,0.993805,32.077881,5.083374,-31.602951,2.981842,0.498431,0.423361,1.0,0.061966,0.137482,0.988556,-29.801834,7.901062,-32.698853,2.94101,0.484799,0.312603,0.394899,0.394899,2.981842,2.94101,2.961426,0.0599750000000001,0.021999999999998465,wall,0.9576786238246997,0.08827727391600329,-0.27396856823217586,0.02933411691523036,0.42749860601534534
189,first,0.5549999999999997,-2.509999999999998,3,10.0,0.0,0,4,Pause,,,1.11445,-4.631758,119.570541,7.17419,15.859452,5.28594,173.292435,160.768723,5.505198,186.188919,partitionwall_15.StaticMeshComponent0 partitionwall,0.040253,0.121002,0.991821,7.334671,6.19104,-32.00679,1.0,0.025726,0.110504,0.99353,32.083939,5.051041,-31.540009,2.965591,0.497354,0.423757,1.0,0.062012,0.136703,0.988663,-29.811768,7.902054,-32.707382,2.952713,0.485149,0.312767,0.417624,0.417624,2.965591,2.952713,2.959152,0.0577010000000002,0.02200000000000557,wall,0.9578441617950622,0.08861945042239261,-0.27327852956635257,0.045138056322529804,0.6371764554293068
189,first,0.5769999999999982,-2.4879999999999995,3,10.0,0.0,0,4,Pause,,,1.116647,-4.63146,119.566254,7.178542,15.806853,5.303083,173.37059,160.768723,4.319509,186.562088,partitionwall_15.StaticMeshComponent0 partitionwall,0.048538,0.127243,0.990677,-6.722748,6.834045,-32.266754,1.0,0.024979,0.110901,0.993515,32.091751,5.032196,-31.481598,2.914413,0.49724,0.423785,1.0,0.062531,0.136917,0.988602,-29.817169,7.906143,-32.733917,2.971619,0.485275,0.312817,0.443621,0.443621,2.914413,2.971619,2.943016,0.0415650000000002,0.021999999999998465,wall,0.9580670030788659,0.08892918474750575,-0.27239533349825157,0.0551240475370275,0.7030849488754499
189,first,0.5999999999999943,-2.4650000000000034,3,10.0,0.0,0,4,Pause,,,1.122455,-4.627812,119.556747,7.199477,15.768747,5.33822,173.700455,160.768707,3.120954,187.563141,partitionwall_15.StaticMeshComponent0 partitionwall,0.048477,0.126373,0.990784,-5.812592,6.79361,-32.258133,1.0,0.025024,0.110031,0.993607,32.097595,5.030853,-31.469406,2.890381,0.497053,0.42383,1.0,0.063309,0.136673,0.988586,-29.820602,7.909943,-32.757629,2.971024,0.485275,0.312907,0.453045,0.453045,2.890381,2.971024,2.9307025,0.0292514999999999,0.022999999999996135,wall,0.9581924522901188,0.08953354334674778,-0.2717553476751187,0.05094393032822401,0.36257893643038847
189,first,0.6219999999999999,-2.442999999999998,3,10.0,0.0,0,4,Pause,,,1.129378,-4.626918,119.551208,7.202175,15.741543,5.372728,173.602936,160.768707,3.226524,187.312408,partitionwall_15.StaticMeshComponent0 partitionwall,0.047729,0.124344,0.991074,-0.826111,6.558289,-32.13768,1.0,0.026917,0.109131,0.993652,32.105225,5.01445,-31.388565,2.879776,0.496536,0.423813,1.0,0.066055,0.137665,0.988266,-29.826477,7.917862,-32.797379,2.968964,0.485057,0.312793,0.458595,0.458595,2.879776,2.968964,2.92437,0.0229190000000003,0.02200000000000557,wall,0.9582667087965456,0.0901226969404669,-0.2712983861146484,0.04293093959340643,0.46018971696773975
189,first,0.6439999999999984,-2.421,3,10.0,0.0,0,4,Pause,,,1.14008,-4.62333,119.550636,7.183793,15.737138,5.373579,173.444275,160.768707,3.341284,186.916626,partitionwall_15.StaticMeshComponent0 partitionwall,0.048996,0.12532,0.990891,-3.370224,6.678558,-32.192947,1.0,0.026901,0.10907,0.993668,32.111343,5.014023,-31.382339,2.884216,0.496322,0.423785,1.0,0.065445,0.137375,0.988342,-29.826477,7.919693,-32.797379,2.968109,0.485149,0.312767,0.43694,0.43694,2.884216,2.968109,2.9261625,0.0247115000000004,0.021999999999998465,wall,0.9582861335192379,0.09013888288743026,-0.2712243869871497,0.004480506728324061,0.4610304581223324
189,first,0.6659999999999968,-2.399000000000001,3,10.0,0.0,0,4,Pause,,,1.147829,-4.6211,119.544533,7.150496,15.695139,5.364818,173.440903,160.768707,3.116911,186.946594,partitionwall_15.StaticMeshComponent0 partitionwall,0.030045,0.106491,0.993851,0.718018,6.335449,-32.043518,1.0,0.007248,0.092087,0.995712,32.008804,4.966568,-31.645981,2.831375,0.502735,0.430078,1.0,0.052277,0.120483,0.991333,-29.852982,7.672852,-32.4319,3.006134,0.488129,0.321333,0.406837,0.406837,2.831375,3.006134,2.9187545,0.0173035000000001,0.021999999999998465,wall,0.9584975900626344,0.09001091618237882,-0.2705187697963504,0.04283736088464172,1.5888119770401508
189,first,0.6879999999999953,-2.3770000000000024,3,10.0,0.0,0,4,Pause,,,1.155254,-4.621744,119.53508,7.162633,15.627984,5.380729,172.197083,160.768723,6.110717,183.254578,partitionwall_15.StaticMeshComponent0 partitionwall,-0.03479,-0.06543,0.997238,-6.397552,6.081848,-32.551834,1.0,-0.066925,-0.074966,0.994934,31.299927,4.246597,-31.328171,2.970734,0.537857,0.476757,1.0,-0.014725,-0.059433,0.998108,-29.901306,7.226089,-33.314758,2.86618,0.500286,0.372568,0.236972,0.236972,2.970734,2.86618,2.918457,0.0170060000000003,0.021999999999998465,wall,0.9587875700807015,0.0903067574490118,-0.26939020958043247,0.06888036563155309,10.55077943260326
189,first,0.7109999999999985,-2.353999999999999,3,10.0,0.0,0,4,Pause,,,1.166067,-4.616809,119.526886,7.198967,15.541405,5.398952,164.382339,160.768799,15.861434,153.129715,partitionwall_15.StaticMeshComponent0 partitionwall,-0.090454,-0.264999,0.959991,30.653809,3.635498,-31.623337,0.913339,-0.090759,-0.265182,0.959915,31.028763,3.618423,-31.61467,2.80571,0.550915,0.529895,0.783383,-0.041061,-0.235626,0.970963,-29.865173,6.391068,-33.022949,2.723633,0.503103,0.42743,0.0,0.0,2.80571,2.723633,2.7646715,-0.1367794999999998,0.02300000000000324,wall,0.9591629712144035,0.09064989458309214,-0.26793467723165537,0.0883404305916697,12.08850167357772
189,first,0.7339999999999947,-2.331000000000003,3,10.0,0.0,0,4,Pause,,,1.179276,-4.612434,119.514847,7.212252,15.490779,5.403596,162.35556,160.76886,25.223631,120.047012,partitionwall_15.StaticMeshComponent0 partitionwall,-0.104492,-0.350204,0.930817,30.301422,3.232941,-31.73645,0.848513,-0.105164,-0.35054,0.930618,30.954712,3.203552,-31.721573,2.811432,0.555658,0.558896,0.739541,-0.041565,-0.31839,0.947037,-29.895889,5.941086,-33.1082,2.709656,0.504374,0.457469,0.0,0.0,2.811432,2.709656,2.760544,-0.1409069999999999,0.022999999999996135,wall,0.9593909385831748,0.09074989640708295,-0.26708328900662887,0.05082337329809428,5.2334152290094025
189,first,0.7569999999999979,-2.308,3,10.0,0.0,0,4,Pause,,,1.185797,-4.608643,119.502258,7.20982,15.419991,5.40961,163.554688,160.768875,28.263386,105.261879,partitionwall_15.StaticMeshComponent0 partitionwall,-0.118332,-0.420044,0.89975,30.681885,2.937912,-31.820038,0.756277,-0.11853,-0.420135,0.899673,30.90271,2.927902,-31.814972,2.877991,0.559459,0.580879,0.692537,-0.065247,-0.391098,0.918015,-29.932938,5.68631,-33.208389,2.690521,0.509445,0.479733,0.0,0.0,2.877991,2.690521,2.784256,-0.1171949999999997,0.02300000000000324,wall,0.9597091829033628,0.0908816368511787,-0.26589248265833015,0.07102492956937372,4.46252908254137
189,first,0.7769999999999939,-2.288000000000004,3,10.0,0.0,0,4,Pause,,,1.188342,-4.602742,119.492249,7.219837,15.378321,5.416609,165.843246,160.768906,31.609304,92.534729,partitionwall_15.StaticMeshComponent0 partitionwall,-0.114288,-0.400818,0.908997,25.963989,3.210876,-31.900101,0.691532,-0.119461,-0.402527,0.907562,31.045013,2.983032,-31.780807,2.804947,0.554664,0.575709,0.651514,-0.056946,-0.381058,0.922791,-30.091232,5.724426,-33.216156,2.812439,0.513728,0.476662,0.0,0.0,2.804947,2.812439,2.808693,-0.0927579999999999,0.01999999999999602,wall,0.9598903346543745,0.09101710022948971,-0.2651913137772955,0.04221280341157854,1.2678706316955741
