rel_time,ID,date,time,dimension,state,substate,controllerleftclick,controllerrightclick,coloredcube,stimulus,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,raylocationX,raylocationY,raylocationZ,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,rayscreenlocationX,rayscreenlocationX.1,combined.convergence_distance_mm,combined.convergence_distance_validity,combined.eye_data.eye_openness,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,combined.pupil_diameter_mm,combined.pupil_position_in_sensor_area.X,combined.pupil_position_in_sensor_area.Y,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
0.0,181,2021.11.26,14.25.23.259,2,0,0,0,0,,0,,,14.987784,5.551445,119.616989,1.206672,4.967801,8.201862,71.203049,85.197807,15.671192,125.782883,85.197792,15.671191,125.782883,BP_Monitor_C_2147482164.StaticMeshComponent0 monitor,2524.157959,2524.157959,0.0,0,0.0,-0.091873,0.146439,0.98494,-32.923355,3.786911,-30.047165,0.0,0.0,0.0,1.0,-0.137817,0.055344,0.988907,28.7173,1.563934,-23.428757,5.775269,0.615256,0.459524,1.0,-0.091644,0.146851,0.984894,-33.210464,3.797272,-30.078003,5.335617,0.640666,0.427822,0.260482,0.260482
0.007,181,2021.11.26,14.25.23.266,2,0,0,0,0,,0,,,14.987784,5.551445,119.616989,1.206672,4.967801,8.201862,74.266876,85.1978,22.701479,136.704956,85.197792,22.701479,136.704956,BP_Monitor_C_2147482164.StaticMeshComponent0 monitor,2328.141113,2328.141113,0.0,0,0.0,-0.084305,0.146439,0.985611,-32.815979,3.768845,-29.997025,0.0,0.0,0.0,1.0,-0.13649,0.054443,0.989136,28.726547,1.565674,-23.429077,5.801865,0.614563,0.459648,1.0,-0.083984,0.147003,0.98555,-33.192581,3.782333,-30.037216,5.358826,0.638695,0.427959,0.277135,0.277135
0.049,181,2021.11.26,14.25.23.308,2,0,0,0,0,,0,,,14.983615,5.670869,119.610619,1.2404,4.915748,8.863576,74.326912,85.197792,23.128723,136.630661,85.197792,23.128721,136.630661,BP_Monitor_C_2147482164.StaticMeshComponent0 monitor,2340.357666,2340.357666,0.0,0,0.0,-0.086807,0.115173,0.989532,-10.358139,2.956161,-27.485321,0.0,0.0,0.0,1.0,-0.128693,0.055573,0.990112,28.766769,1.565414,-23.434006,5.867905,0.611207,0.459324,1.0,-0.062271,0.149536,0.986786,-33.091629,3.764267,-29.83934,5.273514,0.631115,0.426366,0.282423,0.282423
0.067,181,2021.11.26,14.25.23.326,2,0,0,0,0,,0,,,14.977368,5.764079,119.617081,1.191243,4.891884,9.319719,73.992577,85.197792,23.909042,134.271576,85.197792,23.909042,134.271576,BP_Monitor_C_2147482164.StaticMeshComponent0 monitor,2336.458496,2336.458496,0.0,0,0.0,-0.097229,0.093246,0.990875,3.287949,2.511368,-26.178635,0.0,0.0,0.0,1.0,-0.127029,0.056564,0.99028,28.786087,1.566788,-23.457397,5.891449,0.610136,0.4592,1.0,-0.054337,0.145203,0.9879,-33.091736,3.859039,-30.061188,5.290771,0.630037,0.425774,0.256886,0.256886
0.096,181,2021.11.26,14.25.23.355,2,0,0,0,0,,0,828.985291,697.797607,14.976356,5.845189,119.612411,1.187213,4.884282,9.671705,73.407562,84.639267,25.027699,132.565414,84.639275,25.0277,132.565414,A_StateManager_2.ScreenWidget,2354.441162,2354.441162,0.0,0,0.0,-0.096664,0.08992,0.991241,7.500153,2.372345,-25.789673,0.0,0.0,0.0,1.0,-0.123611,0.056747,0.990692,28.819595,1.577774,-23.483215,5.894608,0.608245,0.459003,1.0,-0.044983,0.152481,0.987274,-33.020081,3.882507,-30.17337,5.283234,0.62612,0.424685,0.214956,0.214956
0.129,181,2021.11.26,14.25.23.388,2,0,0,0,0,,0,847.027771,675.08905,14.958772,5.889821,119.590614,1.214972,4.805065,9.711972,73.364571,84.639267,25.076225,132.194977,84.639267,25.076227,132.194977,A_StateManager_2.ScreenWidget,2340.752197,2340.752197,0.0,0,0.0,-0.108185,0.072098,0.991501,17.577988,2.046783,-24.815262,0.0,0.0,0.0,1.0,-0.122742,0.055038,0.990906,28.882843,1.628296,-23.589188,5.903336,0.606052,0.458651,1.0,-0.042404,0.147919,0.988083,-32.974106,3.918106,-30.297897,5.270874,0.624235,0.425305,0.195212,0.195212
0.164,181,2021.11.26,14.25.23.423,2,0,0,0,0,,0,847.721008,669.797058,14.980474,5.902648,119.566536,1.316105,4.685455,9.495826,73.252266,84.639267,25.619247,130.738098,84.639267,25.619246,130.738098,A_StateManager_2.ScreenWidget,2354.393311,2354.393311,0.0,0,0.0,0.092957,-0.012299,0.99559,-32.088547,3.568481,-31.111145,0.0,0.0,0.0,1.0,-0.048401,-0.059052,0.99707,29.529846,2.145462,-27.175369,5.603821,0.56948,0.500539,1.0,0.092957,-0.012299,0.99559,-32.088547,3.568481,-31.111145,4.987717,0.571174,0.471635,0.176137,0.176137
0.196,181,2021.11.26,14.25.23.455,2,0,0,0,0,,0,855.478516,648.984497,15.0058,5.901217,119.525467,1.384549,4.446665,9.127459,69.934097,84.639282,10.50811,124.078674,84.639282,10.50811,124.078674,A_StateManager_2.ScreenWidget,1920.002808,1920.002808,0.0,0,0.0,0.117477,-0.074951,0.990234,-31.891098,3.440567,-31.636703,0.0,0.0,0.0,1.0,-0.027802,-0.106445,0.993927,29.747589,1.950668,-27.111847,5.599854,0.55729,0.518406,1.0,0.117477,-0.074951,0.990234,-31.891098,3.440567,-31.636703,4.972717,0.560708,0.491726,0.158621,0.158621
0.229,181,2021.11.26,14.25.23.488,2,0,0,0,0,,0,639.605103,553.849915,15.031653,5.886984,119.501472,1.498467,4.288655,8.877204,69.653824,84.639282,8.422859,119.543976,84.639282,8.422859,119.543976,A_StateManager_2.ScreenWidget,1871.480469,1871.480469,0.0,0,0.0,0.126236,-0.071503,0.98941,-32.021317,3.35321,-31.263748,0.0,0.0,0.0,1.0,-0.030457,-0.098526,0.994659,29.774689,2.072739,-27.450027,5.527405,0.557317,0.515513,1.0,0.126266,-0.071503,0.98941,-32.029877,3.353394,-31.264282,4.868988,0.563535,0.490662,0.181675,0.181675
0.263,181,2021.11.26,14.25.23.522,2,0,0,0,0,,0,609.815796,489.068481,15.051519,5.893767,119.494736,1.548352,4.248227,8.760851,69.610909,84.639282,7.674319,119.723251,84.639282,7.674319,119.723251,A_StateManager_2.ScreenWidget,1858.246826,1858.246826,0.0,0,0.0,0.057144,-0.080063,0.995148,-6.089279,2.785126,-29.493179,0.0,0.0,0.0,1.0,-0.030075,-0.094437,0.995071,29.765808,2.071136,-27.413574,5.510956,0.557545,0.51422,1.0,0.120163,-0.069244,0.990326,-32.106857,3.303223,-31.002228,4.847717,0.566989,0.489568,0.175321,0.175321
0.297,181,2021.11.26,14.25.23.556,2,0,0,0,0,,0,599.122375,491.629578,15.074953,5.888677,119.470505,1.521419,4.203558,8.773457,69.882988,84.639282,12.542063,119.059433,84.639282,12.542063,119.059433,A_StateManager_2.ScreenWidget,2013.22937,2013.22937,0.0,0,0.0,-0.020035,-0.093857,0.995377,24.407578,2.188385,-27.762924,0.0,0.0,0.0,1.0,-0.033295,-0.096436,0.994766,29.765976,2.087814,-27.471222,5.497711,0.558381,0.514722,1.0,0.120041,-0.065475,0.990601,-32.139099,3.249725,-30.841324,4.874847,0.568025,0.489271,0.177969,0.177969
0.329,181,2021.11.26,14.25.23.588,2,0,0,0,0,,0,668.661621,482.146454,15.094188,5.866814,119.437584,1.520487,4.089842,8.699664,70.59832,84.639275,17.919828,117.911697,84.639275,17.919827,117.911697,A_StateManager_2.ScreenWidget,2176.230713,2176.230713,0.0,0,0.0,0.128372,-0.077454,0.988693,-32.095779,3.216385,-30.994965,0.0,0.0,0.0,1.0,-0.015137,-0.105469,0.994293,29.638824,1.468643,-25.51947,5.580597,0.557384,0.519929,1.0,0.128387,-0.077454,0.988693,-32.104599,3.216644,-30.995743,4.899338,0.565604,0.493924,0.188212,0.188212
0.362,181,2021.11.26,14.25.23.621,2,0,0,0,0,,0,745.486755,465.750214,15.110037,5.842435,119.427345,1.564331,4.05009,8.619792,69.545761,84.639282,7.299285,119.008881,84.639282,7.299285,119.008881,A_StateManager_2.ScreenWidget,1854.226318,1854.226318,0.0,0,0.0,0.129486,-0.091537,0.987335,-32.076889,3.220779,-31.235153,0.0,0.0,0.0,1.0,-0.016907,-0.117508,0.99292,29.623184,1.372345,-25.38472,5.644653,0.558129,0.524725,1.0,0.129486,-0.091537,0.987335,-32.076889,3.220779,-31.235153,4.901062,0.564684,0.498455,0.200681,0.200681
0.398,181,2021.11.26,14.25.23.657,2,0,0,0,0,,0,593.764771,481.424286,15.126967,5.806196,119.428825,1.551539,3.972137,8.487039,69.538864,84.63929,7.0158,117.936249,84.639282,7.0158,117.936249,A_StateManager_2.ScreenWidget,1849.862061,1849.862061,0.0,0,0.0,0.035431,-0.106827,0.993637,5.916153,2.076767,-27.612473,0.0,0.0,0.0,1.0,-0.018539,-0.117188,0.992935,29.624634,1.373474,-25.390106,5.658188,0.558443,0.524622,1.0,0.12175,-0.089539,0.98851,-32.095963,3.204376,-31.175644,4.881409,0.566591,0.498084,0.200659,0.200659
0.442,181,2021.11.26,14.25.23.701,2,0,0,0,0,,0,589.714966,466.100952,15.130684,5.749369,119.416687,1.486145,3.900734,8.329778,69.977722,84.639275,13.391584,116.764542,84.639282,13.391584,116.764542,A_StateManager_2.ScreenWidget,2053.714111,2053.714111,0.0,0,0.0,0.073807,-0.099884,0.992249,-11.002487,2.57135,-29.169388,0.0,0.0,0.0,1.0,-0.01944,-0.117661,0.992859,29.623184,1.372787,-25.389801,5.658173,0.558709,0.52476,1.0,0.121994,-0.090302,0.988403,-32.107285,3.194,-31.132858,4.861221,0.566878,0.498177,0.208727,0.208727
0.463,181,2021.11.26,14.25.23.722,2,0,0,0,0,,0,680.797546,449.362274,15.141103,5.692017,119.409348,1.451244,3.880374,8.191332,69.695709,84.639282,10.457275,117.221207,84.639282,10.457275,117.221207,A_StateManager_2.ScreenWidget,1970.734253,1970.734253,0.0,0,0.0,0.070526,-0.100723,0.992401,-9.583313,2.526566,-29.021683,0.0,0.0,0.0,1.0,-0.020203,-0.117264,0.992889,29.62088,1.369324,-25.384811,5.658401,0.558963,0.524729,1.0,0.122406,-0.090836,0.988312,-32.114334,3.191635,-31.111816,4.883453,0.567066,0.498167,0.214154,0.214154
0.497,181,2021.11.26,14.25.23.756,2,0,0,0,0,,0,638.878906,455.886078,15.152216,5.633116,119.383987,1.35133,3.823799,8.047959,69.692726,84.639282,10.454885,117.065788,84.639282,10.454885,117.065788,A_StateManager_2.ScreenWidget,1977.600952,1977.600952,0.0,0,0.0,0.095932,-0.094681,0.99086,-21.250504,2.862885,-30.090317,0.0,0.0,0.0,1.0,-0.021561,-0.11618,0.992981,29.597824,1.322449,-25.247696,5.675812,0.559954,0.524729,1.0,0.120895,-0.08992,0.988571,-32.128006,3.192413,-31.126251,4.9021,0.567831,0.498111,0.204575,0.204575
0.529,181,2021.11.26,14.25.23.788,2,0,0,0,0,,0,638.844727,453.665802,15.172076,5.58368,119.37368,1.272995,3.681431,7.913087,69.557617,84.639282,8.45902,117.299599,84.639282,8.45902,117.299599,A_StateManager_2.ScreenWidget,1922.515259,1922.515259,0.0,0,0.0,0.101624,-0.094116,0.990356,-23.701904,2.940247,-30.327927,0.0,0.0,0.0,1.0,-0.022797,-0.116684,0.992905,29.590927,1.322449,-25.235092,5.672501,0.56048,0.524744,1.0,0.12117,-0.090393,0.988495,-32.138382,3.19635,-31.13414,4.91449,0.568163,0.498136,0.211307,0.211307
0.562,181,2021.11.26,14.25.23.821,2,0,0,0,0,,0,610.332397,457.005951,15.182349,5.542219,119.381836,1.322773,3.720008,7.80136,69.524574,84.639282,7.881833,117.4002,84.639282,7.881832,117.4002,A_StateManager_2.ScreenWidget,1910.814087,1910.814087,0.0,0,0.0,0.063751,-0.099152,0.993027,-8.316727,2.502258,-28.925552,0.0,0.0,0.0,1.0,-0.023041,-0.116959,0.992859,29.57576,1.327744,-25.225082,5.677551,0.56102,0.524554,1.0,0.118103,-0.087555,0.98912,-32.15564,3.24118,-31.253586,4.947556,0.569413,0.497204,0.209646,0.209646
0.596,181,2021.11.26,14.25.23.855,2,0,0,0,0,,0,602.086853,458.443115,15.19354,5.507183,119.371178,1.292452,3.625881,7.622043,69.653175,84.639282,10.287979,116.921989,84.639282,10.287979,116.921989,A_StateManager_2.ScreenWidget,1991.282593,1991.282593,0.0,0,0.0,0.009186,-0.110931,0.993774,14.269562,1.822388,-26.754333,0.0,0.0,0.0,1.0,-0.02536,-0.11763,0.992722,29.562134,1.336823,-25.221954,5.689453,0.561988,0.524375,1.0,0.114044,-0.089722,0.98941,-32.165634,3.296783,-31.407349,4.952652,0.57058,0.497088,0.205514,0.205514
0.629,181,2021.11.26,14.25.23.888,2,0,0,0,0,,0,636.460388,451.611542,15.197274,5.472004,119.355652,1.24718,3.548406,7.434169,70.030502,84.639282,13.874479,115.967728,84.639282,13.874479,115.967728,A_StateManager_2.ScreenWidget,2109.292969,2109.292969,0.0,0,0.0,0.03334,-0.105743,0.99382,1.119797,2.242538,-28.080368,0.0,0.0,0.0,1.0,-0.025223,-0.117523,0.992737,29.548904,1.341782,-25.229996,5.716599,0.562322,0.524208,1.0,0.101776,-0.091461,0.990585,-32.174332,3.29744,-31.418503,4.968674,0.573022,0.497467,0.204335,0.204335
0.662,181,2021.11.26,14.25.23.921,2,0,0,0,0,,0,687.696045,437.979218,15.18794,5.440819,119.353035,1.263446,3.559888,7.24936,69.816704,84.639282,11.908854,116.345001,84.639282,11.908854,116.345001,A_StateManager_2.ScreenWidget,2056.941895,2056.941895,0.0,0,0.0,0.06012,-0.101288,0.993027,-12.643585,2.679016,-29.451584,0.0,0.0,0.0,1.0,-0.027283,-0.116501,0.992813,29.533096,1.344193,-25.230118,5.723831,0.563313,0.523852,1.0,0.100464,-0.093964,0.990479,-32.183701,3.29744,-31.407349,5.002487,0.573613,0.497809,0.201308,0.201308
0.696,181,2021.11.26,14.25.23.955,2,0,0,0,0,,0,659.615784,443.368866,15.183679,5.411506,119.344643,1.298761,3.564484,7.094028,69.6464,84.639275,9.806784,116.657288,84.639282,9.806784,116.657288,A_StateManager_2.ScreenWidget,2000.113892,2000.113892,0.0,0,0.0,0.051804,-0.096146,0.994003,-10.798889,2.571899,-29.21347,0.0,0.0,0.0,1.0,-0.032959,-0.115799,0.992722,29.513214,1.338135,-25.230118,5.757858,0.565238,0.523812,1.0,0.096664,-0.085403,0.991638,-32.209595,3.227188,-31.329117,5.024124,0.575118,0.49799,0.190353,0.190353
0.729,181,2021.11.26,14.25.23.988,2,0,0,0,0,,0,629.586121,447.830078,15.181342,5.392003,119.355347,1.335289,3.57921,6.970068,69.664154,84.63929,10.220879,117.038048,84.639282,10.220879,117.038048,A_StateManager_2.ScreenWidget,2019.48938,2019.48938,0.0,0,0.0,0.03183,-0.100159,0.994461,-1.488953,2.273407,-28.248169,0.0,0.0,0.0,1.0,-0.032547,-0.115005,0.992828,29.50473,1.337372,-25.230118,5.768753,0.565387,0.52362,1.0,0.095535,-0.085007,0.991776,-32.218277,3.201477,-31.240494,5.035294,0.575551,0.497989,0.188433,0.188433
0.762,181,2021.11.26,14.25.24.021,2,0,0,0,0,,0,635.501831,453.269531,15.187472,5.369318,119.352364,1.395722,3.567592,6.895326,69.771484,84.639282,11.51091,116.747147,84.639282,11.510908,116.747147,A_StateManager_2.ScreenWidget,2064.636719,2064.636719,0.0,0,0.0,0.013535,-0.102692,0.994614,4.62175,2.066681,-27.58931,0.0,0.0,0.0,1.0,-0.036407,-0.114014,0.992798,29.493546,1.313171,-25.162186,5.793015,0.566596,0.523504,1.0,0.087524,-0.085403,0.992493,-32.24324,3.183533,-31.186783,5.047379,0.577755,0.498169,0.196206,0.196206
0.796,181,2021.11.26,14.25.24.055,2,0,0,0,0,,0,653.930847,449.1138,15.184561,5.354166,119.364883,1.392093,3.608204,6.864674,69.90097,84.639275,12.748182,116.623009,84.639282,12.748182,116.623009,A_StateManager_2.ScreenWidget,2106.23999,2106.23999,0.0,0,0.0,0.065201,-0.091721,0.993637,-19.903915,2.78688,-29.898743,0.0,0.0,0.0,1.0,-0.034576,-0.113998,0.992874,29.457169,1.278793,-25.022949,5.799271,0.567273,0.523387,1.0,0.090103,-0.085999,0.992203,-32.274521,3.164841,-31.120682,5.056366,0.578346,0.498305,0.194852,0.194852
0.829,181,2021.11.26,14.25.24.088,2,0,0,0,0,,0,671.60614,447.340393,15.179312,5.334651,119.369034,1.337581,3.581102,6.796958,69.58625,84.639282,9.01403,117.363724,84.639282,9.01403,117.363724,A_StateManager_2.ScreenWidget,1992.85144,1992.85144,0.0,0,0.0,0.06282,-0.091476,0.99382,-18.540741,2.733429,-29.740616,0.0,0.0,0.0,1.0,-0.037186,-0.113159,0.992874,29.450165,1.266998,-24.998428,5.797363,0.56812,0.523336,1.0,0.091354,-0.085083,0.992172,-32.286789,3.153458,-31.098923,5.061813,0.578542,0.498334,0.182345,0.182345
0.864,181,2021.11.26,14.25.24.123,2,0,0,0,0,,0,618.261108,457.922028,15.181175,5.323851,119.359299,1.313468,3.535333,6.726874,69.589783,84.639282,9.085546,117.319862,84.639282,9.085546,117.319862,A_StateManager_2.ScreenWidget,1998.011475,1998.011475,0.0,0,0.0,0.043671,-0.096252,0.994385,-10.146698,2.465546,-28.848709,0.0,0.0,0.0,1.0,-0.042007,-0.113373,0.992661,29.448105,1.266876,-24.993515,5.798889,0.569338,0.523336,1.0,0.091431,-0.086349,0.99205,-32.286789,3.135803,-31.004395,5.069809,0.57846,0.498305,0.19554,0.19554
0.896,181,2021.11.26,14.25.24.155,2,0,0,0,0,,0,619.282715,457.295441,15.188399,5.313408,119.364563,1.295099,3.53952,6.660326,69.672844,84.639282,10.336538,116.9879,84.639282,10.336538,116.9879,A_StateManager_2.ScreenWidget,2039.552124,2039.552124,0.0,0,0.0,0.029922,-0.099762,0.994553,-2.611145,2.233658,-28.094116,0.0,0.0,0.0,1.0,-0.042877,-0.113434,0.992615,29.444839,1.264862,-24.980392,5.822495,0.569592,0.523266,1.0,0.097168,-0.086639,0.991486,-32.269989,3.130005,-30.975006,5.071869,0.576883,0.498288,0.184578,0.184578
0.929,181,2021.11.26,14.25.24.188,2,0,0,0,0,,0,637.154053,452.553131,15.184387,5.301881,119.3629,1.321931,3.499167,6.573689,69.75486,84.63929,11.186438,116.692802,84.639282,11.186438,116.692802,A_StateManager_2.ScreenWidget,2068.571045,2068.571045,0.0,0,0.0,0.052368,-0.094955,0.994095,-12.721054,2.539474,-29.077896,0.0,0.0,0.0,1.0,-0.044479,-0.114532,0.992416,29.435471,1.255676,-24.938873,5.832108,0.57024,0.523454,1.0,0.097076,-0.085571,0.991577,-32.254074,3.134323,-30.995697,5.08136,0.57638,0.498147,0.182372,0.182372
0.963,181,2021.11.26,14.25.24.222,2,0,0,0,0,,0,649.295471,448.337433,15.195232,5.278289,119.346954,1.355765,3.403012,6.437118,69.610626,84.639282,9.421299,116.897583,84.639282,9.421299,116.897583,A_StateManager_2.ScreenWidget,2017.886963,2017.886963,0.0,0,0.0,0.035919,-0.099884,0.994339,-6.75174,2.409714,-28.637604,0.0,0.0,0.0,1.0,-0.046509,-0.114761,0.992294,29.428879,1.253784,-24.913849,5.835205,0.570922,0.523336,1.0,0.093796,-0.088989,0.991592,-32.223969,3.223526,-31.259232,5.082138,0.576127,0.498114,0.195287,0.195287
0.996,181,2021.11.26,14.25.24.255,2,0,0,0,0,,0,624.079224,451.262878,15.212459,5.248845,119.334923,1.377393,3.353623,6.247876,69.67009,84.639282,10.315014,116.476387,84.639282,10.315014,116.476387,A_StateManager_2.ScreenWidget,2051.545898,2051.545898,0.0,0,0.0,-0.041428,-0.1138,0.99263,26.999481,1.334,-25.16507,0.0,0.0,0.0,1.0,-0.047043,-0.114838,0.992264,29.425095,1.255676,-24.911438,5.847427,0.571142,0.523266,1.0,0.095779,-0.087402,0.991547,-32.21698,3.246384,-31.356689,5.081268,0.575627,0.497953,0.177951,0.177951
1.029,181,2021.11.26,14.25.24.288,2,0,0,0,0,,0,636.846619,445.245789,15.222767,5.199444,119.304916,1.316022,3.2048,5.995812,70.283226,84.639282,15.432899,115.260712,84.639275,15.432899,115.260712,A_StateManager_2.ScreenWidget,2216.45166,2216.45166,0.0,0,0.0,0.009079,-0.104324,0.994492,4.349182,2.067184,-27.529755,0.0,0.0,0.0,1.0,-0.05069,-0.115234,0.992035,29.423141,1.255676,-24.905548,5.855484,0.572059,0.523292,1.0,0.096191,-0.087738,0.991486,-32.21698,3.250641,-31.356689,5.090271,0.575569,0.497873,0.1845,0.1845
1.062,181,2021.11.26,14.25.24.321,2,0,0,0,0,,0,709.959229,427.878998,15.23104,5.122209,119.264015,1.250707,3.025295,5.539471,69.766937,84.639282,11.214203,115.684875,84.639282,11.214202,115.684875,A_StateManager_2.ScreenWidget,2098.29834,2098.29834,0.0,0,0.0,0.041382,-0.094742,0.994629,-11.542526,2.580978,-29.147278,0.0,0.0,0.0,1.0,-0.051025,-0.115021,0.99205,29.411011,1.25708,-24.911438,5.866165,0.572508,0.523226,1.0,0.087921,-0.084183,0.992554,-32.232635,3.249817,-31.287262,5.147705,0.577534,0.496655,0.201679,0.201679
1.096,181,2021.11.26,14.25.24.355,2,0,0,0,0,,0,649.692139,433.938477,15.231308,5.030704,119.277191,1.335045,3.042487,5.011147,69.540962,84.639275,8.214108,116.388481,84.639282,8.214108,116.388481,A_StateManager_2.ScreenWidget,2024.707764,2024.707764,0.0,0,0.0,0.100449,-0.035919,0.994293,-13.758972,2.982498,-29.331573,0.0,0.0,0.0,1.0,-0.013168,-0.063202,0.99791,29.64621,1.610718,-25.024734,5.868027,0.555822,0.500005,1.0,0.147507,-0.024368,0.988754,-31.891907,3.555573,-31.130798,4.957809,0.555066,0.474462,0.164976,0.164976
1.129,181,2021.11.26,14.25.24.388,2,0,0,0,0,,0,606.833618,443.98999,15.2197,4.904091,119.316864,1.501961,3.211097,4.281931,69.457329,84.639282,3.09516,120.720139,84.63929,3.09516,120.720139,A_StateManager_2.ScreenWidget,1886.590576,1886.590576,0.0,0,0.0,0.213242,0.112762,0.970459,-31.084717,3.882004,-30.722763,0.0,0.0,0.0,1.0,0.0457,0.025162,0.998627,29.733154,1.591125,-23.338959,5.775696,0.538826,0.465393,1.0,0.214325,0.113327,0.970154,-31.490417,3.897293,-30.772018,5.081253,0.529474,0.436484,0.079705,0.079705
1.163,181,2021.11.26,14.25.24.422,2,0,0,0,0,,0,533.705811,505.870819,15.177896,4.765737,119.339836,1.517514,3.284993,3.568158,71.315285,84.639297,-5.960433,131.420135,84.63929,-5.960432,131.420135,A_StateManager_2.ScreenWidget,1630.465942,1630.465942,0.0,0,0.0,0.197998,0.119095,0.972931,-31.636841,3.692673,-30.284164,0.0,0.0,0.0,1.0,0.036057,0.022385,0.999084,29.768036,1.721542,-24.182724,5.687424,0.540306,0.468898,1.0,0.197998,0.119095,0.972931,-31.638,3.692703,-30.284271,4.868622,0.53674,0.437964,0.153392,0.153392
1.196,181,2021.11.26,14.25.24.455,2,0,0,0,0,,0,404.34021,658.727905,15.119425,4.637051,119.35067,1.443531,3.236266,2.877897,71.408043,84.63929,-5.857838,131.838806,84.63929,-5.857838,131.838806,A_StateManager_2.ScreenWidget,1665.797119,1665.797119,0.0,0,0.0,0.183167,0.101074,0.977859,-29.474594,3.672882,-30.290314,0.0,0.0,0.0,1.0,0.027985,0.0186,0.99942,29.758072,1.706131,-24.143173,5.548218,0.542864,0.470101,1.0,0.188965,0.104141,0.97644,-31.728897,3.747742,-30.524261,4.768051,0.541385,0.440581,0.161019,0.161019
1.229,181,2021.11.26,14.25.24.488,2,0,0,0,0,,0,405.805847,664.708923,15.052355,4.506969,119.33297,1.416987,3.112175,2.295271,71.181656,84.63929,-5.631516,130.364609,84.63929,-5.631517,130.364609,A_StateManager_2.ScreenWidget,1704.525513,1704.525513,0.0,0,0.0,0.157303,0.106873,0.981735,-26.272369,3.523193,-29.84227,0.0,0.0,0.0,1.0,0.017502,0.023438,0.999557,29.666809,1.558762,-23.700592,5.418991,0.548501,0.470088,1.0,0.170929,0.114975,0.978546,-31.813751,3.717789,-30.450668,4.644775,0.547144,0.438921,0.215931,0.215931
1.262,181,2021.11.26,14.25.24.521,2,0,0,0,0,,0,409.039032,643.648987,14.999345,4.402435,119.327904,1.359601,3.072622,1.90123,71.107468,84.63929,-4.370156,130.711761,84.63929,-4.370155,130.711761,A_StateManager_2.ScreenWidget,1769.746094,1769.746094,0.0,0,0.0,0.181793,0.113174,0.976791,-29.477982,3.688385,-30.18631,0.0,0.0,0.0,1.0,0.035904,0.036804,0.998672,29.708633,1.643066,-23.763214,5.272186,0.543094,0.464958,1.0,0.187332,0.116058,0.975403,-31.763535,3.767365,-30.434341,4.597595,0.542486,0.436959,0.22559,0.22559
1.296,181,2021.11.26,14.25.24.555,2,0,0,0,0,,0,427.058472,648.608276,14.937819,4.317975,119.328461,1.207478,2.932145,1.537385,71.53508,84.63929,-6.704719,131.053345,84.63929,-6.704719,131.053345,A_StateManager_2.ScreenWidget,1716.448364,1716.448364,0.0,0,0.0,0.18605,0.120148,0.975159,-26.064957,3.526123,-29.637497,0.0,0.0,0.0,1.0,0.050354,0.035294,0.998093,29.772461,1.565491,-23.540558,5.148911,0.53783,0.466199,1.0,0.199417,0.128494,0.971451,-31.672623,3.723038,-30.249802,4.515808,0.537041,0.434749,0.206795,0.206795
1.329,181,2021.11.26,14.25.24.588,2,0,0,0,0,,0,393.70755,653.488037,14.870867,4.231787,119.313004,1.221629,2.714672,1.185769,71.768097,84.639297,-7.569061,131.303268,84.639297,-7.569062,131.303268,A_StateManager_2.ScreenWidget,1707.090454,1707.090454,0.0,0,0.0,0.148605,0.098358,0.983978,-12.206985,3.053268,-28.19252,0.0,0.0,0.0,1.0,0.045395,0.034912,0.998352,29.772461,1.595795,-23.632706,5.03186,0.539296,0.466199,1.0,0.195786,0.127319,0.972336,-31.698471,3.72998,-30.309677,4.450699,0.538477,0.435152,0.260921,0.260921
1.363,181,2021.11.26,14.25.24.622,2,0,0,0,0,,0,381.359802,657.058411,14.830884,4.154384,119.305061,1.192317,2.612923,0.902134,71.179184,84.63929,-5.256214,129.537567,84.63929,-5.256213,129.537567,A_StateManager_2.ScreenWidget,1794.516968,1794.516968,0.0,0,0.0,0.153107,0.106522,0.982437,-15.748352,3.231903,-28.683609,0.0,0.0,0.0,1.0,0.04303,0.036636,0.998398,29.754135,1.634781,-23.754639,4.969574,0.540608,0.465621,1.0,0.191223,0.130676,0.972794,-31.759003,3.793869,-30.417923,4.242416,0.541028,0.43315,0.255364,0.255364
