ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
181,second,0.0,-3.0969999999999978,2,16,0.0,0,5,Pause,569.641357,405.216766,13.08757,4.83824,119.387627,1.605023,-1.830115,3.167391,71.780037,84.639282,5.72092,113.735504,A_StateManager_2.ScreenWidget,0.046738,-0.046661,0.997803,-13.705048,2.994034,-29.478058,1.0,-0.041122,-0.054016,0.997681,29.297089,1.444107,-24.870422,3.672394,0.579428,0.505452,1.0,0.085007,-0.043335,0.995422,-32.48642,3.670959,-31.490463,3.177429,0.583976,0.476048,0.261688,0.261688
181,second,0.0329999999999977,-3.064,2,16,0.0,0,5,Pause,571.216675,406.090332,13.090602,4.837549,119.380402,1.580337,-1.870795,3.18562,71.778572,84.639282,5.477277,113.67601,A_StateManager_2.ScreenWidget,0.050293,-0.045685,0.997681,-15.26297,3.046082,-29.6474,1.0,-0.040695,-0.054138,0.997696,29.294769,1.430298,-24.843872,3.673187,0.579384,0.5057,1.0,0.085358,-0.042313,0.995438,-32.48642,3.670639,-31.504166,3.1884,0.58394,0.476,0.28188,0.28188
181,second,0.06799999999999784,-3.029,2,16,0.0,0,5,Pause,567.736023,405.240417,13.098073,4.83458,119.367432,1.551054,-1.856623,3.192859,71.761703,84.639282,5.228106,113.760071,A_StateManager_2.ScreenWidget,0.047043,-0.044571,0.997894,-13.004639,2.958969,-29.420166,1.0,-0.040512,-0.052795,0.997772,29.294525,1.411545,-24.818298,3.65506,0.579384,0.505772,1.0,0.08725,-0.040665,0.995346,-32.484711,3.6716,-31.539474,3.204468,0.583597,0.476,0.265938,0.265938
181,second,0.0990000000000002,-2.9979999999999976,2,16,0.0,0,5,Pause,564.176514,406.441284,13.096992,4.831958,119.362976,1.485191,-1.903915,3.174323,71.762085,84.639282,5.435246,113.783295,A_StateManager_2.ScreenWidget,0.046478,-0.044815,0.99791,-12.453827,2.935608,-29.359039,1.0,-0.039719,-0.051956,0.997849,29.294525,1.403687,-24.812729,3.65213,0.579192,0.505772,1.0,0.087723,-0.041275,0.995285,-32.480865,3.670471,-31.539932,3.164169,0.583327,0.476131,0.30567,0.30567
181,second,0.13299999999999912,-2.9639999999999986,2,16,0.0,0,5,Pause,567.13562,406.773041,13.103893,4.826653,119.375076,1.551499,-1.883848,3.162669,71.754807,84.639282,5.455849,113.803299,A_StateManager_2.ScreenWidget,0.047531,-0.045242,0.997833,-13.33844,2.964279,-29.454163,1.0,-0.040756,-0.052078,0.997803,29.296906,1.397629,-24.799149,3.601364,0.5795,0.505964,1.0,0.087036,-0.042053,0.995316,-32.473831,3.667404,-31.543396,3.155273,0.583201,0.476401,0.283803,0.283803
181,second,0.16600000000000037,-2.9309999999999974,2,16,0.0,0,5,Pause,567.429932,407.058807,13.120786,4.815936,119.375717,1.54923,-1.894168,3.143136,71.741379,84.639282,5.345099,113.749847,A_StateManager_2.ScreenWidget,0.051102,-0.045242,0.997665,-14.804993,3.015244,-29.607391,1.0,-0.040771,-0.052521,0.997772,29.297546,1.392548,-24.774994,3.534164,0.579655,0.506158,1.0,0.087799,-0.042206,0.995239,-32.473831,3.665359,-31.543396,3.13382,0.583033,0.476484,0.290939,0.290939
181,second,0.19899999999999807,-2.8979999999999997,2,16,0.0,0,5,Pause,565.847839,406.295227,13.11726,4.810405,119.358742,1.436645,-1.980803,3.129816,71.750946,84.639282,5.067179,113.637436,A_StateManager_2.ScreenWidget,0.052338,-0.045898,0.997559,-15.582642,3.037384,-29.681168,1.0,-0.041992,-0.051468,0.997787,29.297302,1.371719,-24.731323,3.491928,0.58006,0.506262,1.0,0.087738,-0.043701,0.995178,-32.474625,3.664307,-31.544205,3.106979,0.583038,0.476792,0.273884,0.273884
181,second,0.23199999999999932,-2.8649999999999984,2,16,0.0,0,5,Pause,561.877563,404.689362,13.115067,4.805148,119.352928,1.429571,-1.973453,3.159827,71.757591,84.639282,5.010999,113.573853,A_StateManager_2.ScreenWidget,0.060928,-0.046112,0.99707,-18.998764,3.152283,-30.052963,1.0,-0.041199,-0.04776,0.998001,29.286667,1.322418,-24.654465,3.473679,0.580218,0.506273,1.0,0.08934,-0.045563,0.994949,-32.483368,3.6633,-31.560593,3.084412,0.583038,0.477304,0.272973,0.272973
181,second,0.26599999999999824,-2.8309999999999995,2,16,0.0,0,5,Pause,561.074951,403.781006,13.117808,4.795694,119.348145,1.407323,-1.999217,3.146427,71.758514,84.639282,4.368863,113.536057,A_StateManager_2.ScreenWidget,0.058289,-0.047119,0.997177,-17.515381,3.093307,-29.880127,1.0,-0.040405,-0.04921,0.997971,29.275391,1.319946,-24.627197,3.454987,0.580426,0.506517,1.0,0.089752,-0.046341,0.994873,-32.489914,3.660828,-31.561234,3.074829,0.58318,0.477529,0.283229,0.283229
181,second,0.2989999999999995,-2.7979999999999983,2,16,0.0,0,5,Pause,551.90155,403.241058,13.127729,4.791534,119.345078,1.38206,-2.033081,3.114089,71.757706,84.639282,4.513824,113.413086,A_StateManager_2.ScreenWidget,0.051056,-0.049316,0.997467,-14.951294,2.994217,-29.588516,1.0,-0.040527,-0.051529,0.997833,29.269287,1.318542,-24.616608,3.402664,0.58079,0.507164,1.0,0.087265,-0.048325,0.99501,-32.489914,3.658813,-31.560471,3.039978,0.583573,0.477922,0.273183,0.273183
181,second,0.3319999999999972,-2.7650000000000006,2,16,0.0,0,5,Pause,553.972473,401.484344,13.140318,4.79027,119.352341,1.416234,-2.022371,3.117032,71.757042,84.639282,5.035044,113.276825,A_StateManager_2.ScreenWidget,0.047623,-0.049942,0.997604,-13.683044,2.944992,-29.437042,1.0,-0.040787,-0.050522,0.997879,29.266724,1.318207,-24.611237,3.40332,0.580935,0.506864,1.0,0.086212,-0.049576,0.995041,-32.486069,3.657196,-31.549744,3.021011,0.583593,0.478096,0.294611,0.294611
181,second,0.36599999999999966,-2.730999999999998,2,16,0.0,0,5,Pause,561.418457,399.53775,13.146889,4.783034,119.34671,1.422781,-2.044836,3.126225,71.758194,84.639282,5.285605,113.196579,A_StateManager_2.ScreenWidget,0.046768,-0.049225,0.997681,-13.810074,2.945404,-29.440765,1.0,-0.041519,-0.050858,0.997833,29.259674,1.314224,-24.586014,3.388702,0.581369,0.506896,1.0,0.084915,-0.048386,0.995209,-32.478729,3.652435,-31.545074,3.007339,0.583548,0.478001,0.278014,0.278014
181,second,0.39899999999999736,-2.6980000000000004,2,16,0.0,0,5,Pause,564.997925,398.391388,13.147524,4.786801,119.342278,1.384459,-2.104279,3.153718,71.760262,84.639282,5.385065,113.169304,A_StateManager_2.ScreenWidget,0.0457,-0.049026,0.997742,-13.660599,2.929779,-29.399384,1.0,-0.040985,-0.050842,0.997864,29.253036,1.311234,-24.581009,3.361343,0.581526,0.506998,1.0,0.083603,-0.048126,0.995331,-32.47287,3.639297,-31.511642,3.004089,0.583548,0.478096,0.291104,0.291104
181,second,0.4319999999999986,-2.664999999999999,2,16,0.0,0,5,Pause,566.418762,398.00174,13.146364,4.789352,119.325211,1.349637,-2.139304,3.17362,71.764694,84.639282,5.489173,113.124863,A_StateManager_2.ScreenWidget,0.038895,-0.049698,0.998001,-10.645798,2.81105,-29.051773,1.0,-0.041718,-0.050507,0.997849,29.247116,1.307556,-24.577209,3.361374,0.581895,0.506998,1.0,0.082886,-0.049118,0.995346,-32.466354,3.633423,-31.499268,2.999542,0.583437,0.478358,0.282292,0.282292
