ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
172,second,0.0,-3.0989999999999966,3,10,0.0,0,5,Pause,,,5.210835,-5.386949,124.485458,0.133946,2.721762,2.717571,163.937424,160.768692,-0.064674,175.952896,partitionwall_15.StaticMeshComponent0 partitionwall,0.015717,0.266815,0.963608,0.280746,1.884232,-32.074203,1.0,0.008118,0.273544,0.961807,32.388702,2.396133,-32.167847,4.488297,0.506734,0.493215,1.0,0.023239,0.260132,0.965286,-31.459869,1.378174,-31.981628,4.522446,0.530121,0.509223,0.423644,0.423644
172,second,0.03399999999999892,-3.0649999999999977,3,10,0.0,0,5,Pause,,,5.222055,-5.411184,124.467896,0.030006,2.625286,2.601389,163.712219,160.768677,-0.524478,175.291595,partitionwall_15.StaticMeshComponent0 partitionwall,0.014832,0.266144,0.963806,0.855606,1.897705,-32.07489,1.0,0.004715,0.27359,0.961823,32.399902,2.397751,-32.166931,4.476563,0.506821,0.493121,1.0,0.025192,0.258469,0.965683,-31.474762,1.385193,-31.98056,4.52182,0.530355,0.509196,0.412956,0.412956
172,second,0.06700000000000017,-3.0319999999999965,3,10,0.0,0,5,Pause,,,5.240834,-5.43195,124.444916,-0.044337,2.489378,2.530175,163.52832,160.768677,-0.612724,174.737656,partitionwall_15.StaticMeshComponent0 partitionwall,0.019806,0.240692,0.970383,-0.01384,1.62616,-32.018295,1.0,0.005264,0.245193,0.969452,32.44664,2.13884,-32.10408,4.382492,0.505155,0.505145,1.0,0.033875,0.236298,0.971085,-31.428894,1.129974,-31.935272,4.32428,0.527371,0.520308,0.394915,0.394915
172,second,0.10000000000000142,-2.9989999999999952,3,10,0.0,0,5,Pause,,,5.243299,-5.446792,124.422745,-0.135436,2.307572,2.480602,162.02626,160.768677,-1.612903,169.695877,partitionwall_15.StaticMeshComponent0 partitionwall,0.011902,0.021362,0.999695,25.817932,1.401917,-32.755676,1.0,0.005615,0.018982,0.999802,32.400848,1.504227,-32.774979,4.346237,0.506474,0.56425,1.0,0.066391,0.041977,0.996902,-31.167328,0.516235,-32.588562,4.43306,0.514149,0.575601,0.179229,0.179229
172,second,0.13400000000000034,-2.9649999999999963,3,10,0.0,0,5,Pause,,,5.244544,-5.452836,124.392174,-0.153651,2.132385,2.459696,155.869049,160.768692,-0.619296,133.559006,partitionwall_15.StaticMeshComponent0 partitionwall,0.06163,0.040466,0.997269,-29.377991,0.593811,-32.740509,0.952709,0.004944,0.028168,0.999588,32.495438,1.608627,-33.032516,4.400894,0.503163,0.561927,0.999731,0.063339,0.040833,0.997147,-31.249313,0.56311,-32.731674,4.423279,0.517501,0.575543,0.0,0.0
172,second,0.1670000000000016,-2.931999999999995,3,10,0.0,0,5,Pause,,,5.251288,-5.456865,124.371124,-0.161523,1.988787,2.488276,155.986191,160.768631,-8.286616,136.119614,partitionwall_15.StaticMeshComponent0 partitionwall,0.054123,0.039597,0.997742,-21.926117,0.716415,-32.742523,0.950666,0.00647,0.038361,0.999237,32.521698,1.60257,-32.971878,4.374649,0.502059,0.560089,0.992274,0.062317,0.039795,0.997253,-31.301971,0.563828,-32.703018,4.367401,0.519428,0.5753,0.0,0.0
172,second,0.19999999999999574,-2.899000000000001,3,10,0.0,0,5,Pause,,,5.249187,-5.451775,124.34716,-0.18995,1.866049,2.519699,155.935043,160.768631,-7.026075,135.614227,partitionwall_15.StaticMeshComponent0 partitionwall,0.020676,0.038467,0.999039,15.837677,1.320938,-32.839264,0.959637,0.005203,0.038483,0.999237,32.529739,1.599075,-32.954636,4.387054,0.501946,0.560041,0.994793,0.064392,0.038391,0.997177,-31.351715,0.534637,-32.513138,4.472794,0.520891,0.574773,0.0,0.0
172,second,0.232999999999997,-2.8659999999999997,3,10,0.0,0,5,Pause,,,5.249584,-5.446684,124.326942,-0.156862,1.777147,2.537883,155.940765,160.768677,-1.762144,135.178207,partitionwall_15.StaticMeshComponent0 partitionwall,0.030273,0.041077,0.998688,4.493286,1.130814,-32.746536,0.977849,0.004333,0.039673,0.999191,32.540314,1.569962,-32.854416,4.391251,0.501705,0.559919,0.985581,0.063416,0.042831,0.997055,-31.351715,0.56955,-32.608688,4.472595,0.521065,0.573878,0.0,0.0
172,second,0.2669999999999959,-2.8320000000000007,3,10,0.0,0,5,Pause,,,5.242434,-5.435264,124.312935,-0.037247,1.667024,2.583917,155.929428,160.768661,-3.119831,135.276825,partitionwall_15.StaticMeshComponent0 partitionwall,0.045242,0.044815,0.997955,-12.874817,0.839615,-32.613052,1.0,0.004364,0.040878,0.999146,32.551376,1.539368,-32.735229,4.402679,0.501319,0.559679,1.0,0.061859,0.046387,0.996994,-31.353714,0.554962,-32.56337,4.474274,0.521341,0.573415,0.007816,0.007816
172,second,0.29999999999999716,-2.7989999999999995,3,10,0.0,0,5,Pause,,,5.254951,-5.420434,124.288177,0.051057,1.521807,2.635143,155.914093,160.768646,-5.297696,135.453796,partitionwall_15.StaticMeshComponent0 partitionwall,0.044022,0.04364,0.998062,-12.393738,0.844971,-32.54715,1.0,0.002838,0.045273,0.998962,32.572159,1.523773,-32.617584,4.410934,0.500813,0.558474,1.0,0.061356,0.042938,0.997177,-31.356903,0.558701,-32.517441,4.473816,0.521506,0.57333,0.005439,0.005439
