ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
161,first,0.0,-3.054000000000002,3,10,0.0,3,0,Pause,,,2.127464,-0.663579,117.015335,-1.356207,6.768089,-1.58873,160.423431,160.768723,5.435269,140.06781,partitionwall_15.StaticMeshComponent0 partitionwall,-0.112061,0.027054,0.993332,32.115143,1.811157,-32.768127,0.998735,-0.112442,0.027176,0.993271,32.480209,1.81781,-32.834564,3.81041,0.519833,0.565752,0.860731,-0.056076,0.009506,0.998367,-20.699112,0.847336,-23.156891,3.985764,0.185993,0.486928,0.0,0.0
161,first,0.023000000000010346,-3.0309999999999917,3,10,0.0,3,0,Pause,,,2.104239,-0.670481,117.026451,-1.39136,6.824697,-1.553102,160.958435,160.768768,12.869818,140.47493,partitionwall_15.StaticMeshComponent0 partitionwall,-0.109863,0.03421,0.993347,32.169556,1.82988,-32.839981,0.999676,-0.110184,0.034348,0.993317,32.484848,1.835754,-32.897736,3.784241,0.519383,0.564663,0.864524,-0.05574,0.010132,0.998383,-20.687912,0.844009,-23.156891,3.985123,0.185546,0.486928,0.0,0.0
161,first,0.045000000000001705,-3.0090000000000003,3,10,0.0,3,0,Pause,,,2.084963,-0.669515,117.036522,-1.4158,6.86936,-1.545642,161.149796,160.768768,12.539028,141.820145,partitionwall_15.StaticMeshComponent0 partitionwall,-0.082947,0.015106,0.996429,3.303894,1.262253,-27.477783,1.0,-0.111954,0.023804,0.993423,32.491638,1.835526,-32.900162,3.867477,0.519279,0.566329,0.913975,-0.059082,0.00795,0.998215,-20.655136,0.791672,-23.026779,3.988663,0.185279,0.487889,0.056194,0.0
161,first,0.06700000000000728,-2.9869999999999948,3,10,0.0,3,0,Pause,,,2.069657,-0.670278,117.043709,-1.406815,6.856417,-1.530883,160.419357,160.768738,8.270679,138.700668,partitionwall_15.StaticMeshComponent0 partitionwall,-0.096634,0.017242,0.995163,18.767365,1.541885,-30.302689,1.0,-0.109863,0.021942,0.993698,32.499725,1.82309,-32.878128,3.862595,0.518696,0.566805,0.923763,-0.058578,0.003708,0.99826,-20.641174,0.73494,-22.911835,3.977081,0.18509,0.489443,0.054846,0.0
161,first,0.08900000000001285,-2.964999999999989,3,10,0.0,3,0,Pause,,,2.049683,-0.668383,117.043259,-1.429919,6.844396,-1.549469,160.613068,160.768738,10.411495,138.998718,partitionwall_15.StaticMeshComponent0 partitionwall,-0.099838,0.021255,0.994766,22.814545,1.600052,-31.036331,1.0,-0.109177,0.02626,0.993668,32.507126,1.797485,-32.856277,3.878998,0.518318,0.566873,0.913861,-0.057785,-0.001175,0.998322,-20.639526,0.714951,-22.87709,3.976913,0.185002,0.490597,0.053081,0.0
161,first,0.1110000000000042,-2.942999999999998,3,10,0.0,3,0,Pause,,,2.031375,-0.670373,117.039574,-1.439215,6.814042,-1.57265,160.743042,160.768753,10.858816,139.574844,partitionwall_15.StaticMeshComponent0 partitionwall,-0.089249,0.012695,0.995926,10.78804,1.359207,-28.797119,1.0,-0.109329,0.026077,0.993652,32.510391,1.790787,-32.854095,3.882553,0.518219,0.567123,0.944757,-0.060135,-0.006668,0.998154,-20.632797,0.73494,-22.928802,3.973068,0.185002,0.491298,0.061988,0.0
161,first,0.13300000000000978,-2.9209999999999923,3,10,0.0,3,0,Pause,,,2.014008,-0.668907,117.036461,-1.395582,6.772768,-1.567827,160.436768,160.768738,9.181303,138.009201,partitionwall_15.StaticMeshComponent0 partitionwall,-0.082535,0.008041,0.996552,3.68782,1.214294,-27.46936,1.0,-0.109665,0.027435,0.993576,32.512192,1.782501,-32.851517,3.885315,0.518202,0.567189,0.944598,-0.05957,-0.008331,0.998184,-20.629303,0.73494,-22.928802,3.956024,0.184786,0.491544,0.063334,0.0
161,first,0.1560000000000059,-2.897999999999996,3,10,0.0,3,0,Pause,,,1.997471,-0.662267,117.037132,-1.33599,6.758356,-1.572721,160.29393,160.768723,8.103476,137.260391,partitionwall_15.StaticMeshComponent0 partitionwall,-0.038956,-0.00737,0.999207,24.011856,1.596344,-31.516891,1.0,-0.043243,-0.012619,0.998978,32.73703,1.821213,-33.204941,3.90863,0.500563,0.575023,0.892129,-0.017242,0.019196,0.999664,-20.242416,0.455765,-22.955063,4.05191,0.163987,0.496193,0.0492,0.0
161,first,0.17800000000001148,-2.8759999999999906,3,10,0.0,3,0,Pause,,,1.991849,-0.662744,117.041801,-1.323924,6.76147,-1.566827,159.748352,160.768707,1.186348,134.535294,partitionwall_15.StaticMeshComponent0 partitionwall,-0.0345,-0.006622,0.999374,32.736267,1.633316,-32.805603,0.999941,-0.0345,-0.006668,0.999374,32.792923,1.634338,-32.815155,3.86911,0.497428,0.576789,0.850185,-0.033966,0.031494,0.998917,-20.215942,0.666748,-23.881943,3.907639,0.163176,0.495116,0.0,0.0
161,first,0.20000000000000284,-2.853999999999999,3,10,0.0,3,0,Pause,,,1.983178,-0.655138,117.050598,-1.30464,6.727538,-1.596443,159.748245,160.768692,0.403862,134.530121,partitionwall_15.StaticMeshComponent0 partitionwall,-0.03569,0.004089,0.999344,32.797699,1.629349,-32.768463,0.991512,-0.03569,0.004089,0.999344,32.799194,1.629379,-32.768723,3.880615,0.497382,0.574949,0.76128,-0.028351,0.029037,0.999161,-20.250259,0.628738,-23.75795,3.905243,0.163247,0.495549,0.0,0.0
