ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
195,first,0.0,-3.0600000000000023,3,10,0.0,0,4,Pause,,,-17.165045,-0.069618,127.83828,-0.862921,10.969625,4.370115,179.743286,160.76886,24.947348,132.456009,partitionwall_15.StaticMeshComponent0 partitionwall,-0.061401,-0.162338,0.984818,4.691452,1.936371,-27.733185,0.98337,-0.074265,-0.168503,0.982895,31.252274,3.122269,-27.041092,3.358643,0.538527,0.488148,0.880441,-0.043335,-0.153656,0.987167,-32.566345,0.272858,-28.703979,3.095276,0.591422,0.575622,0.0,0.0
195,first,0.01999999999999602,-3.0400000000000063,3,10,0.0,0,4,Pause,,,-17.146364,-0.075436,127.81501,-0.905041,10.840179,4.348404,179.657227,160.76886,24.421774,132.5867,partitionwall_15.StaticMeshComponent0 partitionwall,-0.05864,-0.159088,0.985504,0.34053,1.748795,-27.841324,0.983475,-0.074005,-0.166473,0.983261,31.248459,3.128479,-27.041092,3.325195,0.53865,0.487603,0.88549,-0.042267,-0.151169,0.987595,-32.573425,0.279556,-28.693497,3.091782,0.591468,0.574871,0.0,0.0
195,first,0.03999999999999915,-3.020000000000003,3,10,0.0,0,4,Pause,,,-17.124886,-0.080061,127.792694,-0.939483,10.68499,4.322539,179.558792,160.768845,23.827353,132.65065,partitionwall_15.StaticMeshComponent0 partitionwall,-0.058075,-0.155212,0.98616,0.423462,1.754288,-27.841492,0.988863,-0.072784,-0.163193,0.983902,31.248459,3.128479,-27.040314,3.32489,0.538468,0.487083,0.882793,-0.042313,-0.146622,0.988281,-32.573639,0.283264,-28.699127,3.083008,0.591468,0.574028,0.0,0.0
195,first,0.0589999999999975,-3.0010000000000048,3,10,0.0,0,4,Pause,,,-17.100269,-0.080931,127.761749,-0.930426,10.476103,4.30404,179.514282,160.768845,23.664448,132.671143,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057999,-0.152054,0.986664,0.088135,1.743744,-27.844391,0.986069,-0.072662,-0.160553,0.984344,31.248016,3.128967,-27.039841,3.323105,0.538468,0.486653,0.860575,-0.042603,-0.143082,0.988785,-32.573914,0.291733,-28.687714,3.078583,0.591497,0.573033,0.0,0.0
195,first,0.08200000000000074,-2.9780000000000015,3,10,0.0,0,4,Pause,,,-17.073891,-0.084949,127.725693,-0.94848,10.249825,4.27857,179.472412,160.76886,23.567848,132.504532,partitionwall_15.StaticMeshComponent0 partitionwall,-0.040405,-0.134125,0.990128,-32.563461,0.357147,-28.784348,1.0,-0.051773,-0.152206,0.986984,31.171631,2.792847,-25.371262,3.398514,0.537595,0.482044,1.0,-0.040405,-0.134125,0.990128,-32.583939,0.356369,-28.785446,3.028534,0.591498,0.570243,0.016862,0.016862
195,first,0.10499999999999687,-2.9550000000000054,3,10,0.0,0,4,Pause,,,-17.038256,-0.09762,127.684509,-0.980767,9.963777,4.242188,179.104645,160.768814,20.218178,134.78186,partitionwall_15.StaticMeshComponent0 partitionwall,-0.014297,-0.156693,0.987534,-32.383148,0.348099,-28.809006,1.0,-0.051895,-0.146484,0.987839,31.40451,3.197647,-27.347641,3.315628,0.53013,0.484832,1.0,-0.014282,-0.156693,0.987534,-32.413071,0.346756,-28.809692,2.965393,0.581517,0.574438,0.061673,0.061673
195,first,0.12599999999999767,-2.9340000000000046,3,10,0.0,0,4,Pause,,,-17.003572,-0.114274,127.628258,-1.023201,9.647382,4.193299,178.453125,160.768799,15.325041,129.659988,partitionwall_15.StaticMeshComponent0 partitionwall,0.058228,-0.169037,0.983887,-31.80632,0.369354,-28.959305,1.0,0.038666,-0.167435,0.985107,31.805923,3.050247,-27.237991,3.433441,0.502907,0.492217,1.0,0.058258,-0.169037,0.983871,-31.916122,0.364731,-28.96228,3.10321,0.553243,0.577393,0.054927,0.054927
195,first,0.14799999999999613,-2.912000000000006,3,10,0.0,0,4,Pause,,,-16.947573,-0.128186,127.563858,-1.071247,9.252693,4.104207,177.733841,160.768692,1.931247,126.151985,partitionwall_15.StaticMeshComponent0 partitionwall,0.08963,-0.175995,0.980286,-21.789047,0.833374,-29.116379,1.0,0.062546,-0.193924,0.979004,32.022171,2.982574,-27.161652,3.466751,0.492026,0.497998,1.0,0.094543,-0.172714,0.980408,-31.573532,0.442596,-29.471802,3.023331,0.535955,0.580289,0.076369,0.076369
195,first,0.17099999999999937,-2.889000000000003,3,10,0.0,0,4,Pause,,,-16.886065,-0.15173,127.490662,-1.153813,8.820328,4.033613,177.741714,160.768661,-3.988887,123.467911,partitionwall_15.StaticMeshComponent0 partitionwall,0.068893,-0.182037,0.980865,30.199493,2.950439,-27.248947,1.0,0.068253,-0.182236,0.980881,32.047348,3.02507,-27.184662,3.432236,0.490359,0.494948,1.0,0.090042,-0.175751,0.980301,-31.625977,0.453857,-29.400024,2.969635,0.538368,0.579663,0.061741,0.061741
195,first,0.19200000000000017,-2.868000000000002,3,10,0.0,0,4,Pause,,,-16.826859,-0.171685,127.407242,-1.282124,8.359045,3.960846,177.716049,160.768677,-0.470331,120.870964,partitionwall_15.StaticMeshComponent0 partitionwall,0.080124,-0.178268,0.980698,2.113647,1.837082,-28.22995,1.0,0.06398,-0.186905,0.980286,32.054672,3.042953,-27.18187,3.334381,0.49082,0.494979,1.0,0.098297,-0.168472,0.980789,-31.653732,0.477097,-29.411972,3.070847,0.538071,0.577854,0.071457,0.071457
