ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
172,first,0.0,-3.0660000000000025,2,16,0.0,0,4,Pause,542.361877,645.400024,5.908412,-3.152502,123.943817,-1.935155,-0.948153,7.685061,79.238342,84.63929,3.169099,130.284164,A_StateManager_2.ScreenWidget,0.031219,0.098007,0.99469,-7.491684,0.923874,-32.777878,1.0,-0.017914,0.106171,0.994186,31.755264,1.490463,-32.420197,3.071396,0.509022,0.547161,1.0,0.060013,0.093109,0.993835,-30.516678,0.591461,-32.987732,3.156143,0.515702,0.567571,0.224557,0.224557
172,first,0.03300000000000125,-3.0330000000000013,2,16,0.0,0,4,Pause,534.762085,642.499756,5.903187,-3.148878,123.938515,-1.991786,-0.967059,7.666968,79.411377,84.639282,4.97818,130.321701,A_StateManager_2.ScreenWidget,0.014816,0.101822,0.99469,4.637375,1.109238,-32.733444,1.0,-0.019272,0.107101,0.994049,31.775223,1.493179,-32.460236,3.101089,0.508484,0.547375,1.0,0.05899,0.094788,0.993744,-30.534561,0.611649,-33.08754,3.159195,0.516516,0.56762,0.223253,0.223253
172,first,0.06700000000000728,-2.9989999999999952,2,16,0.0,0,4,Pause,560.606079,643.036011,5.894992,-3.150439,123.938156,-2.003091,-0.964914,7.666484,79.591103,84.639282,6.29424,130.637161,A_StateManager_2.ScreenWidget,0.005875,0.10434,0.994522,10.248764,1.15155,-32.616226,1.0,-0.020096,0.107239,0.994019,31.787628,1.488419,-32.464325,3.110794,0.508158,0.547578,1.0,0.055176,0.098663,0.993576,-30.60466,0.512604,-32.904358,3.126221,0.519445,0.568648,0.229934,0.229934
172,first,0.10000000000000853,-2.965999999999994,2,16,0.0,0,4,Pause,579.406921,647.542542,5.888548,-3.143537,123.94059,-1.994172,-0.979087,7.693813,79.70726,84.639282,7.06081,130.828308,A_StateManager_2.ScreenWidget,0.110718,0.084488,0.99025,21.391464,1.056183,-32.480286,1.0,0.101669,0.085388,0.991135,32.309143,1.210388,-32.401367,3.067871,0.47253,0.559786,1.0,0.153107,0.080154,0.98494,-29.876755,0.332031,-32.850845,3.262924,0.47954,0.577411,0.202082,0.202082
172,first,0.13300000000000978,-2.9329999999999927,2,16,0.0,0,4,Pause,590.357971,650.273254,5.882189,-3.146231,123.949364,-1.981096,-0.947907,7.714149,78.957924,84.63929,-1.288725,129.261719,A_StateManager_2.ScreenWidget,0.108688,0.076279,0.991135,19.676132,0.98938,-32.55658,1.0,0.096939,0.075073,0.992447,32.362473,1.15892,-32.429657,3.128143,0.471259,0.563359,1.0,0.154404,0.080841,0.98468,-29.885406,0.327011,-33.052399,3.271179,0.479672,0.579524,0.116751,0.116751
172,first,0.1670000000000016,-2.899000000000001,2,16,0.0,0,4,Pause,471.078857,627.893188,5.86608,-3.151178,123.957466,-2.030282,-0.883867,7.755211,78.944359,84.63929,-1.074074,128.719711,A_StateManager_2.ScreenWidget,0.102859,0.079956,0.99147,21.917191,0.981796,-32.561172,1.0,0.092514,0.080612,0.992432,32.399277,1.117844,-32.460251,3.135178,0.470578,0.564324,1.0,0.153839,0.076523,0.985123,-29.892929,0.309326,-33.060013,3.261627,0.48001,0.580844,0.191271,0.191271
172,first,0.20000000000000284,-2.8659999999999997,2,16,0.0,0,4,Pause,474.145325,620.150452,5.846768,-3.14877,123.970505,-2.082995,-0.83497,7.759817,78.999626,84.63929,-0.60034,129.087585,A_StateManager_2.ScreenWidget,0.083542,0.090347,0.992386,32.274994,1.066574,-32.588806,1.0,0.083359,0.090332,0.992416,32.415359,1.069183,-32.589844,3.205841,0.471213,0.566023,1.0,0.169418,0.096542,0.980789,-29.956161,-0.089279,-32.129272,3.393494,0.480004,0.582744,0.214633,0.214633
172,first,0.23400000000000887,-2.8319999999999936,2,16,0.0,0,4,Pause,480.912994,625.405762,5.825022,-3.149009,123.962975,-2.066276,-0.840421,7.79137,79.145706,84.63929,0.982462,129.903015,A_StateManager_2.ScreenWidget,0.090149,0.085449,0.992249,32.417252,1.03714,-32.605515,1.0,0.090149,0.085449,0.992249,32.417496,1.03714,-32.605515,3.133545,0.470195,0.567877,1.0,0.167404,0.083801,0.982315,-29.969284,-0.1604,-32.141754,3.419632,0.4808,0.587225,0.231117,0.231117
172,first,0.2670000000000101,-2.7989999999999924,2,16,0.0,0,4,Pause,503.524445,637.054749,5.804017,-3.1479,123.954094,-2.126707,-0.914685,7.800865,79.105812,84.63929,0.469605,129.398605,A_StateManager_2.ScreenWidget,0.114426,0.086502,0.989655,14.909256,0.694305,-32.468826,1.0,0.091644,0.087051,0.991974,32.418091,1.032959,-32.608887,3.208542,0.469915,0.567962,1.0,0.172546,0.084869,0.981323,-29.97348,-0.173828,-32.109787,3.46843,0.480238,0.587302,0.239834,0.239834
172,first,0.30100000000000193,-2.7650000000000006,2,16,0.0,0,4,Pause,496.197876,629.848938,5.785456,-3.144276,123.947189,-2.137623,-0.96837,7.755724,79.058426,84.63929,-1.523056,129.394897,A_StateManager_2.ScreenWidget,0.029099,-0.025223,0.999252,5.944885,-0.020126,-32.138138,1.0,0.000763,-0.016266,0.999863,31.747787,0.357773,-31.967422,3.455444,0.506153,0.599967,1.0,0.068893,-0.037781,0.996902,-30.33049,-0.551437,-32.378128,3.450851,0.508216,0.621217,0.182802,0.182802
