ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
158,first,0.0,-3.0630000000000024,2,16,0.0,5,0,Pause,520.400574,439.153839,1.646139,6.949103,107.842293,-2.006434,7.882127,-3.639808,83.27433,84.639282,8.875638,114.402779,A_StateManager_2.ScreenWidget,-0.087845,-0.051743,0.994781,29.189301,1.130386,-28.12088,1.0,-0.090973,-0.052551,0.994461,31.79541,1.12915,-28.295944,2.854019,0.526142,0.552144,0.1,-0.020813,-0.034378,0.999191,-26.429504,1.156845,-24.384842,2.967209,0.386422,0.494984,0.466032,0.0
158,first,0.030000000000001137,-3.0330000000000013,2,16,0.0,5,0,Pause,616.284058,415.622803,1.642573,6.940567,107.844009,-2.043922,7.873158,-3.674116,83.32637,84.639282,8.959756,114.968109,A_StateManager_2.ScreenWidget,-0.077225,-0.050446,0.995728,19.625885,1.139053,-27.488541,1.0,-0.091675,-0.055511,0.994232,31.799042,1.13063,-28.295944,2.841599,0.526142,0.552553,0.1,-0.022385,-0.031204,0.999252,-26.443192,1.170898,-24.432938,2.956909,0.387083,0.494423,0.480518,0.0
158,first,0.06399999999999295,-2.9990000000000094,2,16,0.0,5,0,Pause,617.485779,423.698975,1.640213,6.928039,107.841934,-2.077947,7.881457,-3.694018,83.321632,84.639282,8.03157,115.082939,A_StateManager_2.ScreenWidget,-0.079926,-0.051544,0.995453,20.688751,1.142242,-27.562729,1.0,-0.0923,-0.056015,0.994141,31.802063,1.13063,-28.286942,2.837891,0.526142,0.552553,0.1,-0.027237,-0.032486,0.9991,-26.45787,1.191483,-24.490356,2.955688,0.388305,0.494483,0.492422,0.0
158,first,0.09799999999999898,-2.9650000000000034,2,16,0.0,5,0,Pause,604.225952,425.339386,1.632929,6.932938,107.844147,-2.137163,7.870474,-3.712958,83.321861,84.639282,8.23539,114.970253,A_StateManager_2.ScreenWidget,-0.079208,-0.052399,0.995468,21.138596,1.146957,-27.597061,1.0,-0.091003,-0.056961,0.994217,31.803223,1.131653,-28.277985,2.813995,0.52593,0.552553,0.1,-0.026382,-0.031876,0.99913,-26.475723,1.215302,-24.556946,2.962738,0.38871,0.494182,0.489565,0.0
158,first,0.13100000000000023,-2.932000000000002,2,16,0.0,5,0,Pause,607.137695,423.729584,1.636803,6.935942,107.841911,-2.135998,7.891286,-3.705106,83.314117,84.639282,8.190615,114.931,A_StateManager_2.ScreenWidget,-0.079605,-0.051468,0.995483,22.208313,1.15416,-27.668182,1.0,-0.089828,-0.055099,0.994431,31.802902,1.138275,-28.271744,2.803131,0.525773,0.551962,0.1,-0.027542,-0.032883,0.999069,-26.49057,1.234772,-24.604691,2.963196,0.389347,0.494143,0.497211,0.0
158,first,0.16400000000000148,-2.899000000000001,2,16,0.0,5,0,Pause,606.498047,423.168823,1.638299,6.93388,107.843483,-2.125111,7.904079,-3.691909,83.321396,84.639282,8.239927,115.025864,A_StateManager_2.ScreenWidget,-0.085541,-0.055069,0.994797,27.852585,1.155289,-28.030258,1.0,-0.089767,-0.055954,0.994385,31.802628,1.141098,-28.261398,2.802917,0.525773,0.551903,0.1,-0.027283,-0.042877,0.998703,-26.510773,1.35054,-24.849045,2.955658,0.389795,0.494143,0.495328,0.0
158,first,0.19700000000000273,-2.8659999999999997,2,16,0.0,5,0,Pause,607.202454,424.524017,1.636243,6.955981,107.847366,-2.170337,7.89537,-3.682194,83.306633,84.639282,8.774332,114.716408,A_StateManager_2.ScreenWidget,-0.089539,-0.053741,0.994522,30.152756,1.147018,-28.162003,1.0,-0.091339,-0.054138,0.994339,31.801315,1.141098,-28.258377,2.803696,0.526063,0.5516,0.1,-0.027557,-0.039948,0.99881,-26.514557,1.35054,-24.849045,2.972885,0.389977,0.493672,0.491882,0.0
158,first,0.23000000000000398,-2.8329999999999984,2,16,0.0,5,0,Pause,614.836853,420.103241,1.642519,6.972742,107.84761,-2.102982,7.883964,-3.646226,83.318016,84.639282,9.175267,114.817406,A_StateManager_2.ScreenWidget,-0.0755,-0.051804,0.995789,17.026978,1.188782,-27.347656,1.0,-0.091293,-0.055328,0.994278,31.801254,1.135971,-28.212189,2.792694,0.526069,0.551516,0.1,-0.028854,-0.041351,0.998718,-26.516754,1.344391,-24.799667,2.957581,0.390279,0.493672,0.485774,0.0
158,first,0.2639999999999958,-2.7990000000000066,2,16,0.0,5,0,Pause,620.564453,421.546051,1.657717,6.995177,107.848228,-1.968832,7.885473,-3.579278,83.294884,84.639282,8.1212,114.977615,A_StateManager_2.ScreenWidget,-0.080215,-0.050308,0.995499,21.720154,1.160141,-27.568741,1.0,-0.090881,-0.051727,0.994507,31.802582,1.123505,-28.16626,2.783997,0.525972,0.55093,0.1,-0.029053,-0.043427,0.998627,-26.516754,1.335419,-24.710083,2.957748,0.390365,0.49353,0.499628,0.0
158,first,0.29699999999999704,-2.7660000000000053,2,16,0.0,5,0,Pause,605.506409,423.834778,1.673302,7.013524,107.847366,-1.882474,7.875946,-3.505304,83.297325,84.639282,8.637576,115.089813,A_StateManager_2.ScreenWidget,-0.075165,-0.048355,0.995987,15.710571,1.180466,-27.154999,1.0,-0.092804,-0.051041,0.99437,31.812286,1.121384,-28.08757,2.775635,0.525955,0.550144,0.1,-0.028793,-0.04126,0.998718,-26.5177,1.335419,-24.709229,2.970993,0.390365,0.493173,0.495118,0.0
