ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
180,second,0.0,-3.0219999999999985,3,10,0.0,2,0,Pause,,,-1.903197,2.229691,123.741127,-1.469895,14.269036,-3.660563,172.906952,160.769043,52.82637,153.313324,partitionwall_15.StaticMeshComponent0 partitionwall,-0.353088,-0.077332,0.932373,-9.114426,0.626755,-25.141388,1.0,-0.374588,-0.066483,0.924789,30.319427,2.64183,-25.486557,3.66684,0.656773,0.462251,1.0,-0.340607,-0.083557,0.936478,-31.816299,-0.53331,-24.942673,3.805054,0.603004,0.552155,0.397324,0.397324
180,second,0.03399999999999892,-2.9879999999999995,3,10,0.0,2,0,Pause,,,-1.893756,2.254438,123.735931,-1.489134,14.234161,-3.571301,172.824646,160.769043,52.696598,153.142532,partitionwall_15.StaticMeshComponent0 partitionwall,-0.352036,-0.076492,0.932846,-8.985367,0.633743,-25.140884,1.0,-0.372055,-0.065063,0.925919,30.333664,2.642685,-25.484879,3.655365,0.655814,0.461883,1.0,-0.340332,-0.083099,0.936615,-31.815491,-0.5327,-24.941147,3.821106,0.602922,0.55204,0.441572,0.441572
180,second,0.06700000000000017,-2.9549999999999983,3,10,0.0,2,0,Pause,,,-1.878986,2.276635,123.739922,-1.459932,14.185285,-3.495355,172.817642,160.769043,52.738235,153.153732,partitionwall_15.StaticMeshComponent0 partitionwall,-0.350769,-0.076965,0.933289,-8.843979,0.641556,-25.136398,1.0,-0.370956,-0.064713,0.926376,30.352402,2.642685,-25.478287,3.667969,0.654935,0.461749,1.0,-0.338837,-0.084122,0.937057,-31.814636,-0.531158,-24.936035,3.810913,0.602592,0.552119,0.45677,0.45677
180,second,0.10000000000000142,-2.921999999999997,3,10,0.0,2,0,Pause,,,-1.86747,2.29404,123.731422,-1.418036,14.114503,-3.455065,172.72113,160.769043,52.635334,152.846649,partitionwall_15.StaticMeshComponent0 partitionwall,-0.348434,-0.076645,0.934189,-9.065826,0.629898,-25.127991,1.0,-0.369217,-0.065216,0.927048,30.371506,2.645432,-25.469009,3.689743,0.653893,0.46166,1.0,-0.336365,-0.083206,0.938034,-31.814636,-0.532715,-24.93129,3.840622,0.602095,0.551913,0.457853,0.457853
180,second,0.13300000000000267,-2.888999999999996,3,10,0.0,2,0,Pause,,,-1.857617,2.313364,123.715172,-1.422746,14.068386,-3.458628,172.559204,160.769043,52.192589,152.720367,partitionwall_15.StaticMeshComponent0 partitionwall,-0.347748,-0.075485,0.93454,-9.22406,0.619431,-25.119873,1.0,-0.369568,-0.064865,0.926926,30.397476,2.64772,-25.458435,3.690948,0.653088,0.461443,1.0,-0.335205,-0.081512,0.938599,-31.815811,-0.537064,-24.926819,3.858505,0.6019,0.551669,0.470293,0.470293
180,second,0.1670000000000016,-2.854999999999997,3,10,0.0,2,0,Pause,,,-1.842484,2.3265,123.704842,-1.386435,14.025376,-3.443343,172.527893,160.769058,52.108406,152.775742,partitionwall_15.StaticMeshComponent0 partitionwall,-0.343521,-0.073395,0.936264,-9.30452,0.612885,-25.115646,1.0,-0.362137,-0.06337,0.929962,30.40802,2.649017,-25.455902,3.639481,0.651362,0.460919,1.0,-0.332886,-0.079056,0.939636,-31.82225,-0.541626,-24.922714,3.85881,0.601638,0.551231,0.475926,0.475926
180,second,0.20000000000000284,-2.8219999999999956,3,10,0.0,2,0,Pause,,,-1.826879,2.349102,123.694183,-1.307806,13.975768,-3.40155,172.342529,160.769043,51.436768,152.933014,partitionwall_15.StaticMeshComponent0 partitionwall,-0.341095,-0.072144,0.937241,-8.604752,0.64679,-25.116318,1.0,-0.355835,-0.061462,0.93251,30.41478,2.64772,-25.450958,3.631927,0.649883,0.46043,1.0,-0.33226,-0.078491,0.939911,-31.825012,-0.54393,-24.917175,3.858994,0.601595,0.551136,0.477891,0.477891
180,second,0.2330000000000041,-2.7889999999999944,3,10,0.0,2,0,Pause,,,-1.811984,2.361667,123.686668,-1.307344,13.917002,-3.381768,172.211624,160.769043,51.037601,152.925339,partitionwall_15.StaticMeshComponent0 partitionwall,-0.342636,-0.071182,0.936752,-9.287872,0.612564,-25.106506,1.0,-0.354462,-0.058624,0.933212,30.415405,2.647018,-25.439514,3.61441,0.649613,0.459765,1.0,-0.335876,-0.078308,0.938629,-31.839203,-0.542984,-24.917358,3.847626,0.602775,0.55113,0.481596,0.481596
180,second,0.267000000000003,-2.7549999999999955,3,10,0.0,2,0,Pause,,,-1.798031,2.37813,123.671516,-1.271741,13.86846,-3.32516,172.333908,160.769043,51.507118,152.95047,partitionwall_15.StaticMeshComponent0 partitionwall,-0.317413,-0.072266,0.945526,-9.643875,0.562653,-25.042862,1.0,-0.332748,-0.060287,0.941071,30.640488,2.609894,-25.364746,3.597839,0.637803,0.460319,1.0,-0.30896,-0.078812,0.9478,-31.706955,-0.558578,-24.866577,3.836166,0.593056,0.550738,0.491773,0.491773
180,second,0.30000000000000426,-2.721999999999994,3,10,0.0,2,0,Pause,,,-1.791844,2.395809,123.654678,-1.24842,13.763575,-3.275255,170.964478,160.769012,46.960026,152.235016,partitionwall_15.StaticMeshComponent0 partitionwall,-0.103012,-0.176544,0.978882,-30.286774,-0.952301,-24.556183,1.0,-0.135284,-0.165665,0.976852,31.935226,1.964127,-24.653,3.608582,0.556568,0.493502,1.0,-0.103012,-0.176544,0.978882,-30.299973,-0.952911,-24.556168,3.770554,0.506866,0.577845,0.333172,0.333172
180,second,0.3329999999999984,-2.689,3,10,0.0,2,0,Pause,,,-1.773727,2.403605,123.621964,-1.259732,13.619055,-3.211574,163.046066,160.768753,10.582102,133.473953,partitionwall_15.StaticMeshComponent0 partitionwall,-0.078079,-0.204147,0.975815,-30.08168,-1.186523,-24.646179,1.0,-0.111359,-0.184464,0.976501,32.035751,1.820923,-24.719604,3.489105,0.548901,0.502189,1.0,-0.078018,-0.204178,0.975815,-30.187958,-1.191681,-24.646057,3.856079,0.498509,0.592018,0.30808,0.30808
180,second,0.355000000000004,-2.6669999999999945,3,10,0.0,2,0,Pause,,,-1.770347,2.417195,123.596451,-1.260606,13.491822,-3.159236,162.668869,160.768723,6.677358,128.500702,partitionwall_15.StaticMeshComponent0 partitionwall,-0.075378,-0.201508,0.976578,-29.410614,-1.140106,-24.623276,1.0,-0.112976,-0.191345,0.974991,32.08786,1.766449,-24.357285,3.57254,0.54731,0.502233,1.0,-0.074875,-0.201645,0.976578,-30.228287,-1.178741,-24.626816,3.911148,0.499246,0.590907,0.36732,0.36732
180,second,0.3780000000000001,-2.6439999999999984,3,10,0.0,2,0,Pause,,,-1.755342,2.431345,123.566498,-1.222026,13.360737,-3.073513,162.650101,160.768738,6.465964,128.535034,partitionwall_15.StaticMeshComponent0 partitionwall,-0.076645,-0.20163,0.97644,-29.433197,-1.143341,-24.606201,1.0,-0.108917,-0.193115,0.975098,32.106537,1.806107,-24.445755,3.508118,0.546048,0.501986,1.0,-0.076218,-0.201752,0.976456,-30.25386,-1.182678,-24.608353,3.850296,0.500273,0.590843,0.236672,0.236672
180,second,0.3999999999999986,-2.622,3,10,0.0,2,0,Pause,,,-1.748079,2.439833,123.535622,-1.194965,13.195009,-2.969785,162.641174,160.768738,6.96744,127.999535,partitionwall_15.StaticMeshComponent0 partitionwall,-0.076828,-0.200684,0.976624,-28.157288,-1.07872,-24.605377,1.0,-0.109619,-0.190063,0.975616,32.134903,1.856293,-24.59259,3.467896,0.545348,0.500996,1.0,-0.075684,-0.201065,0.976639,-30.267807,-1.181458,-24.60582,3.846222,0.500617,0.590637,0.075548,0.075548
