ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
206,second,0.0,-3.064,3,10,0.0,0,5,Pause,,,-0.539845,4.338443,114.942001,1.245592,7.938353,0.861879,164.863083,160.768875,28.359093,139.073425,partitionwall_15.StaticMeshComponent0 partitionwall,-0.131912,0.009003,0.991211,29.363785,6.973999,-29.031906,0.975929,-0.131912,0.009003,0.991211,29.363785,6.973999,-29.031906,4.241074,0.597287,0.351721,0.999408,-0.042084,-0.03183,0.998596,-29.869247,9.620987,-33.991608,4.214752,0.511788,0.286575,0.0,0.0
206,second,0.021999999999998465,-3.0420000000000016,3,10,0.0,0,5,Pause,,,-0.53879,4.343212,114.934883,1.250046,7.935471,0.859089,164.888855,160.768875,28.280497,139.330933,partitionwall_15.StaticMeshComponent0 partitionwall,-0.089417,-0.011642,0.995911,0.034012,8.27536,-31.456268,0.986312,-0.131683,0.007767,0.991257,29.366882,6.966476,-28.998413,4.223297,0.597139,0.351883,0.996331,-0.046143,-0.031418,0.998428,-29.857834,9.609192,-33.960968,4.218002,0.511906,0.286713,0.0,0.0
206,second,0.04399999999999693,-3.020000000000003,3,10,0.0,0,5,Pause,,,-0.535101,4.341793,114.931488,1.252813,7.919495,0.83941,163.464905,160.768829,21.205784,135.362183,partitionwall_15.StaticMeshComponent0 partitionwall,-0.131348,0.009277,0.991287,29.368256,6.966019,-28.996582,0.977202,-0.131348,0.009277,0.991287,29.369095,6.965988,-28.996536,4.218674,0.597024,0.351685,0.987485,-0.074402,-0.017838,0.997055,-29.777435,9.084198,-31.785675,4.310287,0.512083,0.286713,0.0,0.0
206,second,0.0659999999999954,-2.9980000000000047,3,10,0.0,0,5,Pause,,,-0.526112,4.346073,114.930199,1.265319,7.910001,0.826899,164.834122,160.768875,28.094801,139.224182,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063278,0.026077,0.99765,29.648865,7.101944,-28.883987,1.0,-0.063278,0.026077,0.99765,29.648865,7.101944,-28.883987,4.272476,0.578566,0.34386,1.0,-0.039108,0.020065,0.999023,-29.371445,8.790131,-29.955841,4.284058,0.492971,0.278848,0.007467,0.007467
206,second,0.08800000000000097,-2.975999999999999,3,10,0.0,0,5,Pause,,,-0.521016,4.350865,114.925453,1.256031,7.893062,0.81229,163.977448,160.768814,16.888447,141.702225,partitionwall_15.StaticMeshComponent0 partitionwall,0.015472,0.066223,0.997681,30.150925,7.529938,-29.781448,0.989613,0.015472,0.066223,0.997681,30.150925,7.529938,-29.781448,4.240494,0.551495,0.331051,0.989436,0.049713,0.076111,0.99585,-28.789017,8.813339,-29.215546,4.515182,0.461709,0.264551,0.0,0.0
206,second,0.1109999999999971,-2.953000000000003,3,10,0.0,0,5,Pause,,,-0.521868,4.356611,114.924911,1.224615,7.884934,0.795024,164.704285,160.768707,4.119989,148.283371,partitionwall_15.StaticMeshComponent0 partitionwall,0.03067,0.071976,0.996933,30.124252,7.415039,-29.219849,1.0,0.03067,0.071976,0.996933,30.124252,7.415039,-29.219849,4.223633,0.550351,0.329804,1.0,0.058273,0.093414,0.993912,-28.760895,8.82077,-29.172974,4.326782,0.459552,0.261795,0.045699,0.045699
206,second,0.13299999999999557,-2.9310000000000045,3,10,0.0,0,5,Pause,,,-0.521699,4.358339,114.925644,1.223295,7.886573,0.806411,164.925385,160.768692,1.696574,149.257721,partitionwall_15.StaticMeshComponent0 partitionwall,0.059418,0.093353,0.993851,-25.833481,8.731354,-29.151871,1.0,0.021225,0.088837,0.995804,30.159271,7.209366,-28.684143,4.31546,0.550152,0.33067,1.0,0.061432,0.093582,0.993713,-28.787521,8.811646,-29.176544,4.446579,0.460139,0.262153,0.075071,0.075071
206,second,0.15500000000000114,-2.908999999999999,3,10,0.0,0,5,Pause,,,-0.523654,4.360747,114.925148,1.26007,7.884995,0.82818,165.868561,160.768661,-2.903102,152.930313,partitionwall_15.StaticMeshComponent0 partitionwall,0.054749,0.094101,0.994049,-28.747147,8.792587,-29.136688,1.0,0.020111,0.088013,0.995911,30.170456,7.203964,-28.658005,4.316193,0.549904,0.330759,1.0,0.054779,0.094101,0.994049,-28.800049,8.794006,-29.137115,4.471634,0.461429,0.262433,0.105089,0.105089
206,second,0.1769999999999996,-2.8870000000000005,3,10,0.0,0,5,Pause,,,-0.525531,4.359722,114.930199,1.273792,7.888978,0.845174,165.866959,160.768677,-2.096566,153.065948,partitionwall_15.StaticMeshComponent0 partitionwall,0.054886,0.094513,0.994003,-28.413284,8.770782,-29.087982,1.0,0.020065,0.085983,0.996094,30.182663,7.202774,-28.655457,4.31076,0.549491,0.331052,1.0,0.05513,0.094574,0.993988,-28.807007,8.781326,-29.090897,4.493729,0.461645,0.262508,0.096272,0.096272
206,second,0.19999999999999574,-2.8640000000000043,3,10,0.0,0,5,Pause,,,-0.526559,4.359233,114.93248,1.246264,7.902365,0.851579,165.893204,160.768677,-2.100986,153.1772,partitionwall_15.StaticMeshComponent0 partitionwall,0.035324,0.085739,0.995682,9.696487,7.736557,-28.764862,1.0,0.023239,0.0793,0.996567,30.193481,7.195648,-28.640594,4.301453,0.54871,0.332048,1.0,0.058029,0.097809,0.9935,-28.81813,8.75293,-28.998352,4.493286,0.461671,0.262434,0.088989,0.088989
