ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
177,first,0.0,-3.051000000000002,3,10,0.0,0,5,Pause,,,0.579271,4.58107,121.821281,-2.138567,3.674724,0.027839,162.193192,160.768616,-9.5179,142.968658,partitionwall_15.StaticMeshComponent0 partitionwall,0.087448,0.064621,0.994064,-29.499954,1.523102,-23.711044,1.0,0.040619,0.039154,0.998398,34.402603,4.500397,-26.793152,4.009567,0.444711,0.405821,1.0,0.087448,0.064621,0.994064,-29.499954,1.523102,-23.711044,4.199966,0.442026,0.453189,0.024709,0.024709
177,first,0.02200000000000557,-3.0289999999999964,3,10,0.0,0,5,Pause,,,0.586233,4.57865,121.816849,-2.14443,3.658973,0.029473,162.133148,160.768616,-9.429063,142.614426,partitionwall_15.StaticMeshComponent0 partitionwall,0.088364,0.062912,0.994095,-29.5047,1.529694,-23.718063,1.0,0.044571,0.038757,0.998245,34.389603,4.495667,-26.764633,4.017929,0.444533,0.405821,1.0,0.088364,0.062912,0.994095,-29.5047,1.529694,-23.718063,4.199158,0.442026,0.453308,0.044513,0.044513
177,first,0.045000000000001705,-3.0060000000000002,3,10,0.0,0,5,Pause,,,0.592971,4.573441,121.815231,-2.152087,3.63627,0.029927,162.094788,160.768616,-9.57954,142.26442,partitionwall_15.StaticMeshComponent0 partitionwall,0.087082,0.061752,0.994278,-29.508057,1.518661,-23.709854,1.0,0.055237,0.050476,0.997192,34.367386,4.079041,-25.277237,4.07312,0.444396,0.405795,1.0,0.087082,0.061752,0.994278,-29.508057,1.518661,-23.709854,4.179321,0.442327,0.453743,0.050111,0.050111
177,first,0.06700000000000728,-2.9839999999999947,3,10,0.0,0,5,Pause,,,0.598931,4.572582,121.807549,-2.163325,3.629822,0.028885,162.04541,160.768616,-9.373782,142.052994,partitionwall_15.StaticMeshComponent0 partitionwall,0.08812,0.061432,0.994202,-29.51062,1.51825,-23.701355,1.0,0.05542,0.051712,0.997116,34.369339,4.064423,-25.243195,4.077667,0.444316,0.405821,1.0,0.08812,0.061432,0.994202,-29.51062,1.51825,-23.701355,4.184357,0.442246,0.453755,0.063099,0.063099
177,first,0.08899999999999864,-2.9620000000000033,3,10,0.0,0,5,Pause,,,0.602555,4.574871,121.801949,-2.195827,3.607173,0.012174,162.047745,160.768616,-9.586779,141.94487,partitionwall_15.StaticMeshComponent0 partitionwall,0.088898,0.060654,0.994186,-29.515839,1.517944,-23.690536,1.0,0.057037,0.052032,0.997009,34.369904,4.034058,-25.128448,4.104065,0.444087,0.405868,1.0,0.088898,0.060654,0.994186,-29.515854,1.517944,-23.690536,4.182816,0.442288,0.453794,0.068764,0.068764
177,first,0.1110000000000042,-2.9399999999999977,3,10,0.0,0,5,Pause,,,0.601545,4.57449,121.800041,-2.196534,3.584019,0.00064,162.036911,160.768616,-9.745373,141.735046,partitionwall_15.StaticMeshComponent0 partitionwall,0.086533,0.059631,0.994461,-23.646393,1.739044,-23.790787,1.0,0.059189,0.054672,0.996735,34.369904,3.976532,-24.934311,4.083984,0.443883,0.405768,1.0,0.089294,0.060135,0.994186,-29.519073,1.512558,-23.675034,4.17952,0.442327,0.453916,0.084741,0.084741
177,first,0.13400000000000034,-2.9170000000000016,3,10,0.0,0,5,Pause,,,0.606847,4.571259,121.795395,-2.164249,3.551637,-0.012912,161.967773,160.768616,-9.401684,141.45549,partitionwall_15.StaticMeshComponent0 partitionwall,0.09082,0.057404,0.994202,-23.229416,1.700653,-23.567215,1.0,0.06424,0.054398,0.996445,34.369919,3.942474,-24.786697,4.094101,0.443179,0.405755,1.0,0.093735,0.057724,0.993912,-29.541702,1.454971,-23.433578,4.17067,0.442371,0.454146,0.098965,0.098965
177,first,0.15500000000000114,-2.896000000000001,3,10,0.0,0,5,Pause,,,0.614235,4.572117,121.782684,-2.140588,3.519057,-0.029362,161.974808,160.768616,-10.141132,141.016174,partitionwall_15.StaticMeshComponent0 partitionwall,0.080215,0.056076,0.995193,-0.576416,2.579391,-24.039566,1.0,0.064804,0.054413,0.996399,34.370346,3.940842,-24.781738,4.088928,0.443084,0.405768,1.0,0.092987,0.057434,0.994003,-29.544312,1.450867,-23.424377,4.170853,0.442581,0.454252,0.116934,0.116934
177,first,0.17799999999999727,-2.8730000000000047,3,10,0.0,0,5,Pause,,,0.620764,4.570377,121.775391,-2.154817,3.478185,-0.05074,161.783234,160.768631,-8.481561,140.64624,partitionwall_15.StaticMeshComponent0 partitionwall,0.070694,0.055115,0.995972,20.595566,3.398712,-24.475723,1.0,0.064468,0.054337,0.996429,34.379898,3.937119,-24.766159,4.071564,0.442845,0.405755,1.0,0.093277,0.057892,0.993942,-29.546219,1.440186,-23.41925,4.170898,0.442595,0.45447,0.114366,0.114366
177,first,0.20000000000000284,-2.850999999999999,3,10,0.0,0,5,Pause,,,0.624743,4.573905,121.762848,-2.171645,3.4287,-0.087766,161.632767,160.768631,-7.040851,140.314865,partitionwall_15.StaticMeshComponent0 partitionwall,0.078995,0.057297,0.995224,1.616867,2.649811,-24.067917,1.0,0.064285,0.054245,0.996445,34.386597,3.935944,-24.758545,4.06636,0.442663,0.405749,1.0,0.092987,0.060196,0.993835,-29.553909,1.426422,-23.41098,4.168701,0.442889,0.45447,0.084621,0.084621
