ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
112,first,0.0,-3.0730000000000075,2,16,0.0,0,5,Pause,460.926147,735.443665,-7.617509,4.944301,119.245888,3.312454,4.522022,0.023676,94.129913,84.63929,-1.704707,136.707672,A_StateManager_2.ScreenWidget,0.072632,0.105865,0.991714,-0.566177,0.720398,-27.810272,1.0,0.033905,0.111313,0.993195,33.2061,2.529266,-29.31044,3.072647,0.44567,0.477366,1.0,0.104843,0.101212,0.989319,-28.730392,-0.788086,-26.559204,2.915192,0.447525,0.544119,0.148051,0.148051
112,first,0.021000000000000796,-3.0520000000000067,2,16,0.0,0,5,Pause,465.136292,734.264343,-7.615399,4.933941,119.247101,3.3099,4.51177,0.044366,94.10051,84.63929,-1.7498,136.547516,A_StateManager_2.ScreenWidget,0.075592,0.106827,0.991394,-2.005264,0.613998,-27.722412,1.0,0.030502,0.115601,0.992813,33.204941,2.497528,-29.287964,3.040207,0.446389,0.477404,1.0,0.109711,0.100006,0.988907,-28.728271,-0.815506,-26.534225,3.010742,0.446672,0.545151,0.139491,0.139491
112,first,0.043000000000006366,-3.030000000000001,2,16,0.0,0,5,Pause,464.492126,731.976196,-7.607794,4.9317,119.239258,3.299956,4.49824,0.023737,94.128403,84.63929,-2.062988,136.608917,A_StateManager_2.ScreenWidget,0.071777,-0.020218,0.997208,-28.530029,-1.08313,-27.560928,1.0,0.00824,-0.013428,0.999863,32.903229,1.76123,-28.812317,3.139969,0.460676,0.521928,1.0,0.071976,-0.020233,0.997192,-28.715744,-1.091721,-27.557144,2.885757,0.453153,0.586436,0.119329,0.119329
112,first,0.0660000000000025,-3.007000000000005,2,16,0.0,0,5,Pause,460.017975,732.853394,-7.597727,4.934657,119.238129,3.291877,4.486498,0.001772,92.629524,84.63929,-1.701529,124.578842,A_StateManager_2.ScreenWidget,0.004578,-0.074966,0.997162,32.673477,1.942047,-29.73732,1.0,0.004364,-0.074905,0.997177,32.878708,1.95224,-29.743393,3.035522,0.461824,0.535494,1.0,0.068329,-0.093552,0.993256,-28.79129,-1.111008,-27.916046,2.885605,0.456318,0.604879,0.174216,0.174216
112,first,0.08899999999999864,-2.984000000000009,2,16,0.0,0,5,Pause,465.181732,560.995178,-7.591069,4.931056,119.238876,3.300363,4.47962,-0.00057,92.231743,84.639282,4.507679,119.51239,A_StateManager_2.ScreenWidget,0.003601,-0.064682,0.997894,32.723434,1.83287,-29.498505,1.0,0.003418,-0.064606,0.997894,32.914749,1.842087,-29.503632,3.080841,0.460836,0.535065,1.0,0.064026,-0.088409,0.994019,-28.821121,-1.132507,-27.851563,2.909424,0.458172,0.603957,0.211704,0.211704
112,first,0.10999999999999943,-2.963000000000008,2,16,0.0,0,5,Pause,553.884644,488.617279,-7.590804,4.925203,119.232643,3.298833,4.465202,-0.009928,92.238693,84.639282,4.576807,120.443321,A_StateManager_2.ScreenWidget,0.070145,-0.081146,0.994217,-27.865875,-1.058319,-27.960907,1.0,0.003326,-0.063126,0.997986,32.918701,1.857727,-29.517868,3.051041,0.460747,0.534349,1.0,0.071213,-0.081421,0.994125,-28.837097,-1.104919,-27.936035,2.856369,0.45725,0.602459,0.217645,0.217645
112,first,0.13299999999999557,-2.940000000000012,2,16,0.0,0,5,Pause,554.872253,501.91629,-7.591814,4.928088,119.231888,3.301242,4.447894,-0.016957,92.462944,84.63929,-1.606367,118.882721,A_StateManager_2.ScreenWidget,0.053848,-0.081009,0.995255,-18.222519,-0.577454,-28.241837,1.0,0.002014,-0.061584,0.998093,32.928055,1.868652,-29.539307,3.059631,0.460657,0.533901,1.0,0.06459,-0.085007,0.994278,-28.844055,-1.085403,-27.972412,2.868942,0.458761,0.602873,0.23575,0.23575
112,first,0.15399999999999636,-2.919000000000011,2,16,0.0,0,5,Pause,466.541107,479.621979,-7.589898,4.932666,119.233467,3.314178,4.439568,0.00172,92.364548,84.63929,-0.054665,118.896141,A_StateManager_2.ScreenWidget,0.040726,-0.076828,0.996201,-6.485641,-0.014679,-28.540436,1.0,0.001633,-0.061737,0.998077,32.933517,1.868652,-29.537689,3.047012,0.460558,0.533901,1.0,0.062881,-0.085327,0.994354,-28.850204,-1.083206,-27.97464,2.86322,0.459287,0.602873,0.200069,0.200069
112,first,0.1770000000000067,-2.896000000000001,2,16,0.0,0,5,Pause,488.708313,479.813721,-7.589048,4.937005,119.229576,3.31851,4.433155,0.013375,92.304497,84.63929,1.188115,119.258835,A_StateManager_2.ScreenWidget,0.037292,-0.074097,0.996552,-2.205368,0.19223,-28.648911,1.0,0.002396,-0.061142,0.998123,32.93631,1.869232,-29.538498,3.044403,0.460324,0.533773,1.0,0.063705,-0.083847,0.994431,-28.855835,-1.079529,-27.974274,2.872421,0.459328,0.602459,0.171251,0.171251
112,first,0.19899999999999807,-2.8740000000000094,2,16,0.0,0,5,Pause,506.462311,484.995056,-7.588285,4.938459,119.229958,3.317373,4.425607,0.016309,92.291573,84.63929,1.51335,119.511429,A_StateManager_2.ScreenWidget,0.038986,-0.07486,0.996429,-3.579575,0.130142,-28.618622,1.0,0.003006,-0.060608,0.998154,32.942291,1.872711,-29.547241,3.042755,0.460006,0.533633,1.0,0.063858,-0.084641,0.994354,-28.861969,-1.076126,-27.9758,2.868515,0.459497,0.602514,0.198923,0.198923
