ID,dimension,Correct,RT,Mean fixation duration,Mean fixation rate,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Strategy ratio,Mean saccade velocity,Mean saccade rate,Mean pupil diameter,Pupil diameter amplitude,Mean distance to figure,Mean horizontal head movement
110.0,3,1.0,11.63425,0.21495262572558985,2.511079110271627,0.1998386999244142,0.7667044682256137,0.5228296641309419,1.5845008749420515,206.96521930539242,1.6319190366345748,-0.004937931992760308,0.36967489285714267,88.41716340750567,3.3035085260914028
111.0,2,0.9285714285714286,4.637964285714288,0.2141212093462103,1.9519554616373804,0.10894642857142951,0.6210814659255878,0.10631244100899855,0.6025641025641025,230.88833353362193,2.0551707355472844,-0.004054577074036617,0.36780901785714276,90.63152630856347,3.723033470236622
111.0,3,0.7142857142857143,4.601535714285715,0.18784312869670064,1.699413806352143,0.1299940476190467,0.7092013473728495,0.2934928411372303,0.8696273964131107,219.1397666855737,2.546516387088306,-0.043600991616963514,0.6159305357142858,88.7358890216959,4.35572254684469
112.0,2,0.8214285714285714,3.0564642857142865,0.20517546154825436,2.0954922348586247,0.06266071428571482,0.44733801336868784,0.06667191124284674,0.2986111111111111,246.85193764774044,2.8505977428572398,0.035419882240538485,0.29658642857142853,92.3087307151945,0.22675240336641922
112.0,3,0.9285714285714286,2.453285714285716,0.18368646384479762,1.988050876530121,0.11763690476190544,0.43700344973438604,0.3351914868319624,0.5718095238095238,285.44907159106424,3.169313403799523,-0.11155537972383837,0.42564020370370365,74.14078193681235,1.647856971419035
158.0,2,0.8928571428571429,7.107107142857146,0.25248167295608565,2.0500381815187247,0.23642797619047753,0.7599526614308859,0.15010870574554228,2.0518707482993195,259.1126251515704,1.3108158642242445,0.11398667509738282,0.25186949999999997,81.72776702918813,2.2670045346565546
158.0,3,0.9642857142857143,5.466571428571432,0.26930707693987466,2.0565857594423407,0.26396318027210963,0.700807871056421,0.42590918221243707,0.5827522675736961,251.88063566886504,1.4480492790250419,0.14397920017562682,0.33099175,81.3426026549513,2.1526863302358024
159.0,2,1.0,5.351035714285712,0.2627541759097229,2.1113609977403467,0.16225765306122447,0.6842629529388168,0.2373774978894811,0.8142857142857143,276.73984824546375,1.9462166539962997,0.07097537449030179,0.22452569642857137,84.78629328324713,12.138097084001021
159.0,3,1.0,4.828000000000001,0.2241082670830576,2.0759936866378372,0.15729528061224668,0.6273410533853223,0.4712844197172284,0.7459990406418978,272.5321938219093,2.238841326024072,-0.02346051357222836,0.3533247678571428,84.47812392193366,11.678466564941553
160.0,2,0.75,15.766107142857146,0.20765492154327223,2.2235170619412097,0.18536607014017883,0.6332175986557542,0.1800387177408791,4.357234432234432,225.2231259871822,1.3088457371648652,0.23596014587491046,0.43716267857142854,78.84976839276581,1.8072089059085863
160.0,3,0.9285714285714286,14.189428571428575,0.19790700834627306,2.2969970646665736,0.18269572331386555,0.7378570361735618,0.63247057043373,1.4875970073998748,245.8700945920759,1.3594096699221012,-0.002528423567707569,0.520946388888889,82.34096592207857,3.2450698640144986
161.0,2,0.9285714285714286,2.5361785714285716,0.2000434665532889,1.7429410475326919,0.05653571428571364,0.4736501721657855,0.03455071423972638,0.3977272727272727,208.33230050106155,2.6180053332568876,-0.013708845368256204,0.2892652142857142,83.35110904615883,4.988131182996149
161.0,3,0.8928571428571429,2.4799642857142827,0.21329134070294956,2.250763779963457,0.14686547619047766,0.7012729050986017,0.23701394553622449,0.39179421768707484,217.4024330307416,2.547715257491986,-0.10459923562674592,0.407019107142857,82.21969327011256,5.141065994366751
166.0,2,0.7857142857142857,4.275321428571428,0.25400548035003706,2.1825768429468306,0.1921726190476213,0.722510458758019,0.11677175853369175,0.7858974358974359,243.80594749745998,1.9954618936210142,-0.19520657474152553,0.711209375,89.84525542613126,3.6126270494203543
166.0,3,1.0,4.433321428571429,0.2928775511881284,1.9913569052355733,0.17791130952381032,0.6911624565786868,0.4091137170583035,0.3683344433344434,246.30439091517266,1.857576083822329,-0.3795761736590068,0.6427762692307692,89.55539178871939,3.6347145126644986
167.0,2,0.7142857142857143,4.053750000000002,0.2513950253119894,2.554817259607462,0.13958214285714257,0.7508197995560802,0.21039360723167472,0.9553571428571429,209.52200611840777,1.598843196026772,0.07876823861207867,0.2795706964285713,93.05884788972317,1.3730066070547742
167.0,3,0.8214285714285714,3.4224999999999968,0.2529533113711674,2.7062978285059383,0.20772321428571475,0.7656431994830024,0.432618767276321,0.48153344671201814,228.26379894673738,2.044681374907993,-0.15140912292555223,0.49666971428571427,83.67983774993834,8.19235057833722
168.0,2,0.75,3.697142857142862,0.24981272566719137,1.8918797219954706,0.08580357142857155,0.6614465028657274,0.19965307184148123,0.3888888888888889,241.52897863571152,2.076932036073488,-0.07611023944709215,0.5103095178571428,68.19627357941667,9.234471199712578
168.0,3,0.8214285714285714,3.600285714285718,0.311085232426304,1.9341151005012829,0.14562500000000025,0.7234362863225836,0.39725112243327104,0.5088435374149659,263.21955755836524,1.6657474932644003,-0.10828189703680566,0.5624051785714285,69.27143852447557,10.291843820965168
169.0,2,0.7142857142857143,5.081499999999999,0.18464804062165976,2.761829919906457,0.17632695578231136,0.8659005527301241,0.1940723150907506,0.7222789115646259,295.2203744176992,2.819020229694338,0.08795599266092777,0.2753540714285713,77.85621226020204,5.953770876396829
169.0,3,0.9285714285714286,4.369178571428569,0.21144062465312577,2.7423369985213975,0.20668809523809736,0.8249548363101246,0.4596634293807075,0.36441891441891444,315.91937928559616,2.740713799137717,-0.31179662358820603,0.6179645535714285,76.95055956686481,5.6836231279949345
171.0,2,0.8928571428571429,8.694249999999998,0.25646388775741474,2.1424392380121327,0.17827907509157642,0.6945156970647289,0.1643651923158475,2.2452380952380953,226.22646131749408,1.5611001543593896,0.08945093118774729,0.2423253035714285,86.06513368601068,1.5665265768737378
171.0,3,0.8214285714285714,10.941285714285714,0.22295723407153428,1.7236014465725649,0.1816638489486802,0.715613289219304,0.4270859611610975,1.1654288638532335,218.1340642328038,1.5657415188547394,-0.18138742781261616,0.4291993035714285,78.28412712248459,2.7383676870973153
172.0,2,0.7857142857142857,6.239428571428571,0.1892817754072786,2.113408422025882,0.114934098639457,0.6589397947659015,0.21131939316616435,0.8932098765432099,252.1756642605375,2.1370883299830754,-0.19400590112230862,0.36052007407407405,80.88295583663682,9.778728043329787
172.0,3,0.9642857142857143,5.0778928571428565,0.17466871862264707,2.17596362722849,0.1409249999999989,0.808464963899563,0.4459440038172668,0.46387471655328794,269.8405102697479,2.3048334497740095,-0.1528219477856064,0.3600300714285713,79.81304662335708,9.971673838752341
174.0,2,0.8571428571428571,5.208357142857139,0.2342698753627334,2.0921226742691887,0.12375595238095335,0.736182126754728,0.15871639093469198,1.023809523809524,269.1113491615041,1.8787602388040152,0.19103264889856783,0.33095771428571424,81.08665362746581,7.650198631768984
174.0,3,0.9285714285714286,4.876749999999999,0.2548942122653264,2.218053829188743,0.2058422619047622,0.729791033875814,0.48701464947847295,0.5405296092796092,302.0780029153794,1.879707448846771,-0.004464841380846288,0.4319978214285713,81.14634507531467,7.527488680014465
175.0,2,0.5714285714285714,2.278392857142858,0.1893446054937143,2.4217447274337416,0.041928571428571655,0.6131237837948571,0.11405266558762737,0.36538461538461536,235.08298423390846,2.4574905267275775,-0.042831549645857156,0.30607062499999993,111.16855094659398,0.5426216234928762
175.0,3,0.8571428571428571,2.613464285714287,0.1884218547912996,2.2536787562405847,0.10538392857142938,0.6305366599713056,0.3904286499038193,0.514010989010989,239.5697786302867,2.155761439840188,-0.22453304934397228,0.42611699999999997,127.62578187909776,6.453409135112102
177.0,2,0.6785714285714286,3.165035714285714,0.16576935395953335,1.872140665374191,0.10148511904762114,0.6279806316470476,0.19134010873384774,1.0185185185185186,286.52503297310454,2.95715588229685,0.007908743435628236,0.2313839999999999,84.81841846051137,0.37377673950200435
177.0,3,0.8214285714285714,3.4717499999999997,0.17432311889499524,2.0835645469959276,0.11427142857142868,0.6187553624623917,0.35309143862528913,0.5916241496598639,279.97004842127603,2.910996628242397,-0.1989841359710364,0.39389476785714284,83.83864241393962,1.1335305306195946
178.0,2,0.9285714285714286,9.196607142857141,0.2369740015855777,2.361350970385274,0.14110493197278792,0.7602751360250221,0.3402745660140424,3.0321428571428575,285.0410333989635,1.5968154210680503,0.20858977463326486,0.3922462142857142,77.42640485700352,2.530283086605691
178.0,3,0.9285714285714286,9.168785714285715,0.21760057959126855,2.0780411058383637,0.1679910082555296,0.734609254563563,0.49238321707297894,1.0315011702173034,268.21263437529853,1.9991281576699822,0.10632846669724161,0.3972265892857142,74.37810823044947,5.438227631197964
180.0,2,0.8214285714285714,5.379821428571428,0.2238476355052518,2.172593133081333,0.10278571428571516,0.6232273217632871,0.25885676055946144,0.5327380952380952,251.77546505174377,1.951425624545808,0.01762662764148224,0.23419094642857136,85.58395042178508,2.0044523001290817
180.0,3,0.9642857142857143,6.338928571428576,0.21290799259915835,2.1617542487316275,0.22334345238095013,0.705459312988865,0.4338181131042517,0.7132031658817374,269.69011868685396,1.9528855864896808,-0.17197853232697427,0.41252594642857143,81.6938735671783,2.863979818013539
183.0,2,0.9285714285714286,5.188892857142855,0.21216238951003155,2.1775046797037234,0.07750595238095313,0.5416297145480753,0.1502363523897927,0.657051282051282,261.4977389941189,1.9249948693646337,0.02906479922356947,0.17278724999999992,90.9440793232511,3.894820074672836
183.0,3,0.9642857142857143,4.5126785714285775,0.20154085968665408,1.8068295944046606,0.11347865646258579,0.5866208471122961,0.34927046349267676,0.5824314574314574,285.1812285212901,2.455864839548918,-0.09590244529874924,0.24182157142857139,77.11132138955941,6.163420420622316
184.0,2,0.75,7.621607142857144,0.22258310576260926,2.2547171664526124,0.16884396258503592,0.6952465468479032,0.12338545516002657,0.8245516388373532,256.5472492372908,2.260426810453297,-0.02616104483180786,0.26351741071428575,77.43413866794803,1.5036560981657543
184.0,3,0.7857142857142857,6.471678571428572,0.2363680365171379,2.4121948056342544,0.17909579081632737,0.7815397466974826,0.41020709606450156,0.48130563705668744,276.8619081159638,2.2547752979834783,-0.11504421325111633,0.42612723214285714,78.474789377119,0.7859851838012559
186.0,2,0.8571428571428571,5.449321428571426,0.22675436807173668,2.5017537007213853,0.12699345238095333,0.6413796588329719,0.12977027424357357,1.5791666666666668,222.14256861513695,1.5974140742896064,0.13397883854528103,0.45819274999999987,79.88974544401324,4.282648482596989
186.0,3,0.8571428571428571,4.265500000000002,0.22814932010290173,2.677317360887319,0.1783779761904753,0.7644183195874319,0.4862312101757493,0.8010345804988662,249.72545668047786,1.763430982330167,-0.09913809654554263,0.6342534285714285,79.10489500413271,3.938363958989065
188.0,2,0.9642857142857143,7.199428571428571,0.1995846386462778,2.1425778042134045,0.15393630952381226,0.7724067525622228,0.18082878710632935,1.738095238095238,236.9192530226539,2.044018662302147,-0.018549004424135134,0.3489942678571428,83.82632703010884,5.092255796920483
188.0,3,0.9642857142857143,4.901178571428578,0.1853775958137581,2.366002639288308,0.152689965986392,0.7815889539408944,0.44815393603857806,0.7321518759018758,255.62236771404943,2.7008584854331947,0.0480160141387578,0.5326361607142857,81.89550208193073,5.085608915816109
189.0,2,0.5,1.6402857142857137,0.19854050453514743,2.8243637088543374,0.05071428571428551,0.6025100627442016,0.06409810503916581,0.22333333333333333,234.77646862755495,2.396096507315957,0.03401850760847589,0.10931508928571418,79.32521057019332,8.334022290543116
189.0,3,0.6785714285714286,2.359035714285714,0.23072150161346675,3.040308176171854,0.14199107142857176,0.670136522866879,0.3934434445997299,0.7220238095238095,240.18826781000055,2.0327806270796147,-0.01402644096596745,0.2206497678571428,81.36859318883678,9.460864612449983
190.0,2,0.7857142857142857,13.911000000000001,0.22668961570388751,1.8995067150410982,0.2043739795918391,0.7836302230738584,0.23861757875127906,2.892857142857143,227.9701148831221,1.4745210701607534,-0.0033862647909539572,0.25332033928571424,86.70839625772012,6.388221024261761
190.0,3,0.6785714285714286,8.918571428571424,0.2263440654725938,1.91693293374102,0.21188493480725676,0.7890652811127364,0.4820840046873096,0.9789173128458843,234.82619715732105,1.8560418823658544,-0.14966470652855993,0.2863663928571428,84.53658409623907,6.901534301428489
191.0,2,0.6785714285714286,3.6789999999999994,0.1918099392827317,2.194234084698983,0.0838988095238108,0.6718526701657584,0.1067680765202226,0.47023809523809523,236.7883596441508,2.6055659546624637,0.022244774766162264,0.2827783035714286,93.78952484372448,8.808567355702731
191.0,3,0.6428571428571429,4.778785714285718,0.18699860093221435,2.544124269046844,0.13508690476190408,0.7918409629894007,0.4570714820751004,0.5619454949812093,249.53866539117953,2.6091381276782952,-0.2895922936290784,0.36230771428571423,93.79976323681107,10.604105240430295
192.0,2,0.9285714285714286,8.39871428571429,0.24114393570398038,2.351731681978765,0.1611223214285706,0.7488936331369264,0.2705420357559626,3.2130952380952382,226.34425232563487,1.425163550249642,0.06927637695891008,0.24206103571428567,91.19158855594272,9.180342296847671
192.0,3,0.9642857142857143,8.91396428571429,0.21717446345050304,2.3367374448922726,0.19066850240096073,0.7846124764504214,0.5861618561008931,1.0891564288885718,238.9166534816017,1.5850652382282253,-0.0376677487885967,0.2545749821428571,87.94478978821235,4.503681175595149
193.0,2,0.9285714285714286,6.7499285714285735,0.2067180797262663,2.561618300187998,0.12615476190476138,0.7776065227831436,0.17131436608310804,1.7089285714285716,242.40478797426107,2.0277937848539787,0.10823353424959083,0.17905349999999992,108.10432288858406,18.458744253001523
193.0,3,0.8571428571428571,7.117857142857146,0.2055429970515083,2.4427227285811486,0.17475257034631858,0.6852672692726581,0.4789920725546204,0.8727035052457984,256.2881033011993,2.095826038649274,0.029728427928339993,0.21321164285714275,103.03683784088405,18.177395936941583
194.0,2,0.8571428571428571,5.443857142857138,0.23224378302894602,2.279067477888554,0.21140357142857177,0.6647841129442854,0.019786234205609956,0.4183673469387755,233.99377096025452,2.1441151320182077,0.1323867453790954,0.43859892857142857,88.62177825448474,6.3747549412186535
194.0,3,0.9642857142857143,5.09871428571428,0.23556258721437293,2.2291549230005936,0.23975314625850389,0.7062024933271955,0.33921978809923,0.42435709132137706,229.19750430119763,2.4076541617134066,-0.023007252340004617,0.5305544107142857,87.61339226741245,6.3202126886735375
196.0,2,0.9285714285714286,15.246428571428572,0.2269263259183503,1.817430576089705,0.18418810433263919,0.6447306516918128,0.2076161038862037,2.643339002267574,234.30715988810076,1.9342645661403337,0.12849546875325887,0.2795499642857142,89.23838268100191,4.6184268987070345
196.0,3,1.0,10.072821428571428,0.20415444143563224,1.884435505474912,0.2226326334379888,0.7059691945581736,0.5827383166081991,0.7220225269595018,259.3221337967103,2.3250624803266366,0.07818639992880694,0.3561858392857143,89.12780721551043,3.5588179222756415
197.0,2,1.0,5.178321428571429,0.2005760960509109,2.1329751267925308,0.12651488095237887,0.7774607342992439,0.33659096433094765,1.2678571428571428,243.02366670956832,3.2799457364439535,0.06233951147070556,0.20712439285714282,95.637969826829,8.174499640381779
197.0,3,0.9285714285714286,4.292678571428576,0.20273671536796445,2.2560938937169617,0.19251060606060724,0.7524065453511143,0.4764421570632958,0.7137098021026593,244.22223489876612,2.917797942507208,-0.13531704634883707,0.3540510535714286,91.78519435163255,8.963753962042938
199.0,2,0.9285714285714286,6.040571428571428,0.2084983818644016,2.5400054065898807,0.10369999999999877,0.6864607876400374,0.2922003138008379,1.375,262.1006549657889,1.9889163716327947,-0.2005789881540743,0.3269522321428572,85.19355623047657,4.937148935426427
199.0,3,0.9642857142857143,6.252000000000002,0.20366170134683068,2.54519950526106,0.20337827380953044,0.6492212569925414,0.5243844084957694,0.9285189075630252,274.39520551417905,2.1557399311934,-0.1855693742170097,0.39379535714285707,82.97945770811566,5.656062339378445
201.0,2,0.9285714285714286,6.232214285714284,0.20548416518984355,1.970016154769399,0.07522321428571246,0.5967088875267853,0.18693745633643122,0.8621794871794871,255.68264621625895,2.342694138672484,0.07509466204928528,0.21812485714285706,80.05519430031177,3.821825570598404
201.0,3,0.9642857142857143,5.041928571428571,0.21167302214988395,2.1499951367382732,0.16581045918367407,0.6341320856536085,0.3712728903155376,0.5180272108843538,255.223289154633,2.4806562677250503,-0.07030194426626292,0.30025669642857133,79.90727753892084,4.418302039331909
202.0,2,0.8214285714285714,10.419678571428566,0.20290668151406605,2.3705520652572516,0.18123295068027115,0.8197690785206466,0.1925844300448494,2.33843537414966,224.27182784214637,1.4638483857898217,0.18405972938396517,0.3542682678571428,82.91379872151978,7.264970751876829
202.0,3,0.9642857142857143,8.533857142857142,0.20428833169096008,2.80012595428625,0.190074461451247,0.8571697807344004,0.5270136126438532,1.0315739145308473,250.73942387045395,1.6118576587239866,0.20567558687601833,0.3801705178571428,83.63107848329187,7.736178745337108
204.0,2,0.8214285714285714,6.509892857142857,0.21880114117863037,1.9508181678590717,0.07673214285714659,0.6773949329597732,0.2631705862504354,1.5185185185185186,230.5456534249227,2.226991160664208,-0.0035366623593786175,0.4081765178571426,89.37255724359393,10.00753381472158
204.0,3,0.8928571428571429,6.040214285714284,0.2156814696527735,2.3462757838012442,0.18601547619047534,0.8214415211447034,0.5126258733728106,0.9038671150278292,248.91891813296363,2.231526682403658,0.03340946429163525,0.3330972678571428,87.96187227001478,9.807758744005387
206.0,2,0.75,3.9596071428571418,0.1896707834823901,2.219498246468248,0.12721428571428484,0.624440462596908,0.20319463321676376,1.1615384615384614,224.1388242876222,2.8985058561735912,0.09002734582841732,0.41992925000000003,84.06700539020018,0.6413784089870284
206.0,3,0.8571428571428571,3.7677499999999964,0.17366994701726943,2.1819579871380057,0.11258928571428528,0.6138106741685132,0.364512616897327,1.0028061224489797,238.43253506353705,2.754495296457386,-0.09160394551884145,0.42712671428571436,83.88810154581309,2.4656051578816083
207.0,2,0.8928571428571429,6.8765357142857155,0.24047724098525516,2.0450514325094535,0.17018248299319674,0.6490083205651944,0.1859062884211858,1.6178571428571427,222.29032490927383,2.0967854713901386,0.0432906710874311,0.39029753571428566,90.3188739729869,5.020443071026525
207.0,3,0.8571428571428571,7.728892857142854,0.2520673899958583,2.4154592074977113,0.2642580782312929,0.8193874426813791,0.4740802118548576,1.1535444714016143,259.52492165767984,1.7537657427321602,0.011128204245849165,0.40127128571428566,89.61362753013051,5.728241122002714
208.0,2,0.8571428571428571,7.189250000000002,0.2050721151049976,2.0645291228179277,0.13017261904761893,0.7476833553368956,0.22361599534560253,1.5238095238095237,247.69728983405633,1.7000162362333755,0.11133119964290526,0.3322355714285714,82.96201801405736,6.482500577262964
208.0,3,0.8928571428571429,7.304857142857143,0.1870474982328662,1.9411822664554683,0.17509387755102127,0.7378587080533243,0.5240182342913674,0.8351248688654704,240.35489736891068,1.9118094930795546,0.08443296268661127,0.36765021428571426,82.96132799388604,6.326907585034919
209.0,2,0.9285714285714286,6.009107142857147,0.24695277862801382,2.21786161385481,0.24853571428571414,0.7232786622393517,0.26429471520401177,2.1202380952380953,219.66652272424562,2.001054513837443,0.1177334265754468,0.268266625,86.05542090044435,0.42601939828375235
209.0,3,0.9285714285714286,7.07185714285714,0.2585752259524768,2.2819339749983443,0.28395688775510103,0.8313213479319026,0.4768003665242255,0.8390217392318232,237.70032872345124,1.8076032375732698,-0.10269243984875863,0.321951125,85.47265051788905,0.708092808935304
210.0,2,0.7857142857142857,6.76017857142857,0.23533979369637323,2.420161415534981,0.15400561224489384,0.6934104418021525,0.23180727355497938,1.4596520763187428,231.94760944893082,1.778584426202393,0.08951970803106492,0.24554185185185173,84.92406421128976,3.1563291495300443
210.0,3,0.8214285714285714,5.6326071428571405,0.21889664421854468,2.686155379613588,0.19029107142857168,0.6981866491740237,0.47880463013246777,0.5327604439211582,233.18351237185024,2.27680499231602,-0.2092638131772971,0.43675205357142843,83.84945180639859,3.3748271736755764
212.0,2,0.8928571428571429,4.797285714285716,0.2301054456223068,2.4809765702137523,0.19757083333333145,0.7753192670544421,0.18239834086106832,1.6666666666666665,269.45234059843085,1.8488266135468254,0.021778579048842815,0.3543902499999999,86.81494368146716,8.940687758041863
212.0,3,0.9642857142857143,4.110500000000001,0.23534934024891915,2.6736545341950024,0.20913869047619163,0.8041207050824034,0.42609510417316987,0.498747680890538,279.6884632336392,2.030638121349848,-0.18483958637146314,0.48814360714285704,86.48885277009127,9.544531082480917
213.0,2,0.8571428571428571,16.82457142857144,0.23966504768897848,2.4210468082594603,0.2452419638892856,0.7889772997365371,0.1799916771707935,3.1113095238095236,233.25297583842163,1.375490504199842,0.138752821261141,0.2622002142857142,84.62957251914113,6.775181221520805
213.0,3,0.8571428571428571,18.539357142857142,0.21490954325087072,2.1271310737837617,0.20608031779378227,0.7672898818065479,0.5305030155709548,1.4773162369572674,253.6133910399192,1.406080152988234,-0.08325020895282029,0.43027637499999993,65.58756407010958,10.018152392554972
214.0,2,0.8928571428571429,5.583214285714283,0.20893262246679467,2.5235903767975616,0.16816020408163218,0.7647701682178327,0.17055915259316629,1.644047619047619,236.33915086463134,1.925796785602985,-0.016603851619642097,0.28173623214285703,92.38068198773657,2.3342288657878507
214.0,3,0.9642857142857143,4.581464285714285,0.21654364924168612,2.3972698304893543,0.21336726190476257,0.6368892699815782,0.3608796569034861,0.7077824952824953,241.05340553808887,2.09987006951332,-0.15244789764440086,0.3741914285714286,91.96877955681522,3.2669044436875536
215.0,2,0.7142857142857143,5.833321428571429,0.18534513296122102,2.1942745278126057,0.11195892857143067,0.5909813027510289,0.23232534262970056,1.6160493827160494,244.37114546235577,2.1378248563927893,0.08197355742394632,0.3075126785714285,97.74119490747105,3.276126777807398
215.0,3,0.8928571428571429,4.973928571428574,0.19130212225624646,2.567372244576253,0.1223928571428585,0.7943585728388808,0.5544940098531009,0.7357851473922903,262.797597900787,2.3275918850037685,0.0028518469976561646,0.37834414285714274,92.75650588003965,3.4524873497318262
216.0,2,0.8928571428571429,5.190464285714284,0.18449866176539428,2.102417588278629,0.13418809523809477,0.7008307474170171,0.1431602125405548,0.8250850340136054,236.91300306619829,2.7816479408902657,-0.024139115245556453,0.18802128571428559,95.20748567094607,1.5324882264668103
216.0,3,1.0,4.880785714285713,0.18678617966417255,1.8836280960346987,0.14782559523809216,0.7116588309961662,0.3786866458033291,0.48089053803339515,228.61770000546719,3.116673349926578,-0.14041225746810385,0.3315220357142857,94.90727930659735,2.7657691913064473
217.0,2,0.8571428571428571,4.926857142857145,0.17972513055727304,2.16583299456516,0.09032355442177005,0.614787889489273,0.15883621763843492,0.8903846153846153,259.36586567800504,2.3671850009887536,0.02043922621936265,0.49288537499999985,85.43855311014336,3.4415894603427093
217.0,3,0.7857142857142857,4.6348214285714295,0.17921687987840837,2.2952775374330376,0.1315973214285693,0.6101764366805804,0.47895486836727436,1.2180645743145744,266.63490873389185,2.737036596865675,-0.2225181827556874,0.590701,77.90040572643454,4.82687289319675
218.0,2,0.6428571428571429,10.295642857142862,0.21598106480632967,1.898140592771202,0.17552556818182513,0.7256564268168848,0.21661744985597245,1.5221938775510204,232.13096730395895,1.5210605959925263,-0.16069167757296615,0.30034687499999985,90.82846101580677,3.411598916191433
218.0,3,0.8214285714285714,7.155000000000001,0.1999873436029421,1.8547915698752904,0.1894011904761904,0.7367298667274583,0.5633453135845797,0.7187053142935496,253.18573792217128,1.871671780099529,-0.1936472054137226,0.3390358749999999,90.04855430719859,4.720634231559827
