ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType
191,2,second,14,1,1.8900000000000008,1,0.25550000000001205,0.0,0.2622309197651824,0.0,0.044666666666676215,231.77671339584074,0.058814493421052556,0.3516614999999996,1.117046783225772,0.3465353204472854,1.0,1,40,e
191,3,first,14,1,3.805000000000007,1,0.1970000000000027,0.0,0.6954314720812589,0.5700625786967497,0.05799999999999899,240.46789299901377,-0.09394942000000026,0.2367705000000003,2.0847015719782935,0.5079434580843845,0.2,1,40,e
192,2,first,14,1,4.973000000000013,1,0.206400000000004,0.0,0.9444444444444556,0.2140902872777063,0.04949999999999471,246.78288359796915,0.028424027322403973,0.2052765,1.6545905656720998,0.4853159669572988,3.0,1,40,e
192,3,second,14,1,7.363999999999976,1,0.23350000000000648,0.21949999999998224,0.4632405424696522,0.29171210468920805,0.058333333333308666,258.3130653730556,-0.03504868609865496,0.2183685000000003,5.632124213039511,6.166118525526129,1.2,1,40,e
193,2,second,14,1,6.043999999999997,1,0.23536842105263278,0.0,0.7956171735241511,0.13999257333828208,0.03855555555555645,223.39050988992344,0.07532160114503811,0.1563335000000001,0.6829665320034268,0.2915708410441658,1.2,1,40,e
193,3,first,14,1,4.116000000000042,1,0.2075000000000102,0.18433333333333243,0.48835341365464324,0.46102969964767854,0.03779999999999854,272.56810662641,0.10322313120567367,0.2644350000000001,0.9545664790209808,0.354935003195665,0.5,1,40,e
194,2,first,14,1,6.552999999999997,1,0.22646666666667364,0.218000000000013,0.6411539593759327,0.0,0.04624999999999875,241.42964107829647,0.04275882158590315,0.3435975,1.0454435578741395,0.3324738950422818,0.5,1,40,e
194,3,second,14,1,2.635999999999968,1,0.2258571428571372,0.22399999999999665,0.5781151170145542,0.0,0.05000000000000564,271.88541175515974,0.08792405825242741,0.3714979999999998,1.1126599910104735,0.38677276515020886,0.0,1,40,e
196,2,first,14,1,5.654999999999973,1,0.2158461538461482,0.0,0.37847469707770476,0.4143126177022809,0.04263636363638115,300.98797220667666,0.11188973658536586,0.3720630000000002,1.34049594713705,0.41636447891178013,0.0,1,40,e
196,3,second,14,1,6.211999999999989,1,0.15658333333333016,0.2459999999999809,0.9387972325705404,0.7653186316317754,0.05226666666666987,225.1804850486297,0.1869609132653062,0.3392260000000001,10.197619568225685,5.509365695511581,0.5,1,40,e
197,2,second,14,1,2.568000000000012,1,0.21074999999999733,0.0,0.526690391459034,0.0,0.05190909090909585,239.09024150724025,0.034147495454545554,0.17373699999999992,0.7231068492547682,0.2869536509817208,0.0,1,40,e
197,3,first,14,1,2.188000000000045,1,0.14440000000001302,0.0,0.7423822714683149,0.6869452297980707,0.05779999999999742,337.8609000547459,-0.1823106216216212,0.3700559999999999,0.8788309655177583,0.2882242352982941,0.25,1,40,e
199,2,second,14,1,3.031000000000006,1,0.15828571428571686,0.0,0.8411552346570406,0.42918454935622175,0.04050000000000503,273.18120017147226,-0.08270952604166629,0.2011944999999997,1.6206719627901502,0.5670018319827571,1.0,1,40,e
199,3,first,14,1,4.088999999999999,1,0.14066666666668143,0.1110000000001036,0.3317535545024819,0.15719696969690689,0.04990000000000801,244.08922237480178,-0.22042771019108237,0.5318599999999999,11.102457874707026,8.581747024482281,0.8,1,40,e
201,2,second,14,1,2.6970000000000027,1,0.17175000000000293,0.0,0.8355167394468739,0.5550000000000843,0.04574999999999814,267.9640937346983,0.06814714545454574,0.1616669999999995,1.1276137955813652,0.38340490783235254,1.0,1,40,e
201,3,first,14,1,2.761000000000024,1,0.2574999999999932,0.0,0.6822006472491918,0.0,0.06262499999999699,225.07955326937687,-0.04624671874999992,0.2760389999999998,1.6612030496660364,0.5528461123725843,0.5,1,40,e
202,2,first,14,1,6.631,1,0.1565999999999955,0.11099999999999,0.9178373776074972,0.45361781076065627,0.04637499999999933,191.8314767478964,0.14118286948529396,0.4620359999999998,0.9234456922504656,0.2996686337880745,1.3333333333333333,1,40,e
202,3,second,14,1,7.656999999999982,1,0.20009523809523797,0.29666666666666214,0.8091385054735517,0.6179780881177641,0.07125000000000618,273.80059481985734,0.43315820624999996,0.4454650000000001,0.9845711807765376,0.2693034598224921,0.6153846153846154,1,40,e
204,2,first,14,1,2.9989999999999952,1,0.22200000000000433,0.0,0.5765765765765933,0.254464285714283,0.03600000000000334,277.6210113887534,-0.007390683760683902,0.37300099999999936,2.2355690519021993,0.6202962817092311,0.0,1,40,e
204,3,second,14,1,5.3870000000000005,1,0.1804999999999978,0.160000000000025,0.6759002770083018,0.6181699705055286,0.05541666666666593,228.97215558705048,-0.10446283695652127,0.4758680000000001,2.932825324673133,0.643954007714354,0.6666666666666666,1,40,e
206,2,first,14,1,4.554000000000002,1,0.21999999999999884,0.3659999999999854,0.9064935064935208,0.5071633237822895,0.044599999999998814,203.91913496313936,0.33966854687499964,0.4949800000000001,1.0641199238311259,0.47633356315109493,2.0,1,40,e
206,3,second,14,1,6.186000000000007,1,0.17960000000000487,0.2580000000000003,0.5534521158129182,0.11843276936776859,0.037090909090909154,176.98074217276098,-0.01582523178137653,0.3503114999999996,5.780070397069436,2.4377760670932056,0.8,1,40,e
207,2,second,14,1,3.811000000000007,1,0.24875000000000644,0.0,0.3809045226130887,0.0,0.044333333333331816,209.9085329660169,0.08805754117647066,0.3735275000000002,1.1913166186969717,0.4189147293861755,0.0,1,40,e
207,3,first,14,1,10.875,1,0.23788000000000006,0.24800000000000463,0.9846981671431151,0.2324929971988895,0.039090909090904506,232.5677570865636,0.06774922916666662,0.3128359999999994,2.3281585136554055,0.9367842890505861,3.6,1,40,e
208,2,first,14,1,3.741000000000014,1,0.21875000000000178,0.0,0.7337142857142912,0.4859813084111817,0.037166666666666466,342.53020211261395,0.1739131719745223,0.47751600000000005,0.9239680755436132,0.3825993932189093,1.0,1,40,e
208,3,second,14,1,7.015999999999963,1,0.1594615384615456,0.12760000000000668,0.6917510853834565,0.6711994421198824,0.04300000000001341,249.7269794855106,0.07739668041237113,0.3980405,0.9003278720103285,0.311490489281694,1.6,1,40,e
209,2,second,14,1,3.8149999999999977,1,0.16291666666666413,0.109000000000023,0.7048593350383812,0.4847605224963506,0.05699999999999265,224.60867450884538,0.062298541666666644,0.1345059999999999,4.884757422895602,1.0973413213037477,2.0,1,40,e
209,3,first,14,1,2.275000000000034,1,0.1643333333333127,0.0,0.8113590263689936,0.4675767918086712,0.05733333333335127,279.0102645423703,-0.1151827820512818,0.2719035,10.773979830035318,2.0762280925811774,0.0,1,40,e
210,2,first,14,1,3.78200000000001,1,0.16299999999999507,0.1779999999999972,0.8807089297886925,0.45919610231424496,0.0665714285714297,285.7658648574001,0.1314760878378378,0.2718884999999996,3.9031285574811,1.0274992296814374,2.0,1,40,e
