ID,dimension,Correct,RT,Mean fixation duration,Mean fixation rate,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade velocity,Mean saccade rate,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Mean distance to figure
107.0,2,0.8571428571428571,3.097571428571427,0.2570928146258502,1.849856899042703,0.06394642857142925,0.6434560166169465,0.26517358800404317,220.4674324681351,1.9199858342814669,-0.058075290312475825,0.3551488035714284,1.2037578097187116,0.379887195715403,0.34,93.808428169165
107.0,3,0.6071428571428571,2.5041785714285747,0.2317285714285722,2.124922475640291,0.12291369047618968,0.6015047852735357,0.24666937724929427,224.83569589461902,2.212253716162764,-0.18994796486751722,0.49695535714285716,1.2627325401283975,0.42086187057894825,0.5295068027210884,93.4747090849806
108.0,2,0.8214285714285714,14.83,0.22330676753616982,2.3081384819829123,0.22861254572937453,0.8259352930810773,0.1976421146171865,218.41624107084473,1.361470399549559,0.01079724755215612,0.33739180357142856,1.4691443752807434,0.4309819583335554,3.5304821170892597,110.4517187247508
108.0,3,0.8571428571428571,12.967821428571424,0.2231250981463924,2.592349313591503,0.22554847369892098,0.8051745978186491,0.5745685177100714,234.9305877640338,1.7674395755298973,-0.000794553304140041,0.4836221428571427,1.04087464738836,0.394703876103791,0.6994660207200288,111.8432632538626
109.0,2,0.8928571428571429,6.873821428571428,0.20871209650645706,2.2603515755353447,0.11520238095238541,0.6034522228652011,0.18019937115445364,227.88535528811477,2.296305058388046,0.1509396575821383,0.3612338571428571,1.2545132026593269,0.4124048740935886,1.1220238095238095,91.55181758808321
109.0,3,0.8928571428571429,4.595821428571425,0.19571187538651763,2.143745895967062,0.14391845238095402,0.6447319224482968,0.5061163060889873,244.0036814966302,2.697464511967779,-0.03660690752268921,0.41181832142857144,1.0928914445608255,0.39925488324265984,0.7276528035456608,90.64654108074407
110.0,2,0.8928571428571429,11.776250000000003,0.1965431954389725,2.3917318835383723,0.1311609977324278,0.7351580018207506,0.22717386410385979,202.79404693394977,1.8590190073961956,0.03372293257563249,0.2504067857142856,1.6883546660819913,0.42936648502908026,2.339455782312925,90.73471540144826
110.0,3,1.0,11.63425,0.21495262572558985,2.511079110271627,0.1998386999244142,0.7667044682256137,0.5228296641309419,206.96521930539242,1.6319190366345748,-0.004937931992760308,0.36967489285714267,2.7268916647891537,0.9007446981105982,1.5845008749420515,88.41716340750567
111.0,2,0.9285714285714286,4.637964285714288,0.2141212093462103,1.9519554616373804,0.10894642857142951,0.6210814659255878,0.10631244100899855,230.88833353362193,2.0551707355472844,-0.004054577074036617,0.36780901785714276,0.9845661069232591,0.39470627072315256,0.6025641025641025,90.63152630856347
111.0,3,0.7142857142857143,4.601535714285715,0.18784312869670064,1.699413806352143,0.1299940476190467,0.7092013473728495,0.2934928411372303,219.1397666855737,2.546516387088306,-0.043600991616963514,0.6159305357142858,2.43417290097463,0.8750281631861545,0.8696273964131107,88.7358890216959
112.0,2,0.8214285714285714,3.0564642857142865,0.20517546154825436,2.0954922348586247,0.06266071428571482,0.44733801336868784,0.06667191124284674,246.85193764774044,2.8505977428572398,0.035419882240538485,0.29658642857142853,1.9581089184535438,0.5430659179205538,0.2986111111111111,92.3087307151945
112.0,3,0.9285714285714286,2.453285714285716,0.18368646384479762,1.988050876530121,0.11763690476190544,0.43700344973438604,0.3351914868319624,285.44907159106424,3.169313403799523,-0.11155537972383837,0.42564020370370365,3.6853683295559994,0.8323551692216806,0.5718095238095238,74.14078193681235
158.0,2,0.8928571428571429,7.107107142857146,0.25248167295608565,2.0500381815187247,0.23642797619047753,0.7599526614308859,0.15010870574554228,259.1126251515704,1.3108158642242445,0.11398667509738282,0.25186949999999997,0.827717892921023,0.3332961074227843,2.0518707482993195,81.72776702918813
158.0,3,0.9642857142857143,5.466571428571432,0.26930707693987466,2.0565857594423407,0.26396318027210963,0.700807871056421,0.42590918221243707,251.88063566886504,1.4480492790250419,0.14397920017562682,0.33099175,0.7219990961553473,0.2885778960552042,0.5827522675736961,81.3426026549513
159.0,2,1.0,5.351035714285712,0.2627541759097229,2.1113609977403467,0.16225765306122447,0.6842629529388168,0.2373774978894811,276.73984824546375,1.9462166539962997,0.07097537449030179,0.22452569642857137,1.0323398820632765,0.36018542967400774,0.8142857142857143,84.78629328324713
159.0,3,1.0,4.828000000000001,0.2241082670830576,2.0759936866378372,0.15729528061224668,0.6273410533853223,0.4712844197172284,272.5321938219093,2.238841326024072,-0.02346051357222836,0.3533247678571428,1.648431695964558,0.5612765744400717,0.7459990406418978,84.47812392193366
160.0,2,0.75,15.766107142857146,0.20765492154327223,2.2235170619412097,0.18536607014017883,0.6332175986557542,0.1800387177408791,225.2231259871822,1.3088457371648652,0.23596014587491046,0.43716267857142854,0.9990782482710444,0.45510572656139775,4.357234432234432,78.84976839276581
160.0,3,0.9285714285714286,14.189428571428575,0.19790700834627306,2.2969970646665736,0.18269572331386555,0.7378570361735618,0.63247057043373,245.8700945920759,1.3594096699221012,-0.002528423567707569,0.520946388888889,2.050041619705588,1.0731457851254427,1.4875970073998748,82.34096592207857
161.0,2,0.9285714285714286,2.5361785714285716,0.2000434665532889,1.7429410475326919,0.05653571428571364,0.4736501721657855,0.03455071423972638,208.33230050106155,2.6180053332568876,-0.013708845368256204,0.2892652142857142,2.425696668138165,0.4813639011071699,0.3977272727272727,83.35110904615883
161.0,3,0.8928571428571429,2.4799642857142827,0.21329134070294956,2.250763779963457,0.14686547619047766,0.7012729050986017,0.23701394553622449,217.4024330307416,2.547715257491986,-0.10459923562674592,0.407019107142857,2.852001452029849,0.5390555112026292,0.39179421768707484,82.21969327011256
166.0,2,0.7857142857142857,4.275321428571428,0.25400548035003706,2.1825768429468306,0.1921726190476213,0.722510458758019,0.11677175853369175,243.80594749745998,1.9954618936210142,-0.19520657474152553,0.711209375,0.7897958364227441,0.2707317215655304,0.7858974358974359,89.84525542613126
166.0,3,1.0,4.433321428571429,0.2928775511881284,1.9913569052355733,0.17791130952381032,0.6911624565786868,0.4091137170583035,246.30439091517266,1.857576083822329,-0.3795761736590068,0.6427762692307692,1.1588611846020531,0.4545491931722942,0.3683344433344434,89.55539178871939
167.0,2,0.7142857142857143,4.053750000000002,0.2513950253119894,2.554817259607462,0.13958214285714257,0.7508197995560802,0.21039360723167472,209.52200611840777,1.598843196026772,0.07876823861207867,0.2795706964285713,2.0453116050631928,0.5755976784016805,0.9553571428571429,93.05884788972317
167.0,3,0.8214285714285714,3.4224999999999968,0.2529533113711674,2.7062978285059383,0.20772321428571475,0.7656431994830024,0.432618767276321,228.26379894673738,2.044681374907993,-0.15140912292555223,0.49666971428571427,2.0412423951830263,0.6468675244678923,0.48153344671201814,83.67983774993834
168.0,2,0.75,3.697142857142862,0.24981272566719137,1.8918797219954706,0.08580357142857155,0.6614465028657274,0.19965307184148123,241.52897863571152,2.076932036073488,-0.07611023944709215,0.5103095178571428,1.2983746625826813,0.36786969784563395,0.3888888888888889,68.19627357941667
168.0,3,0.8214285714285714,3.600285714285718,0.311085232426304,1.9341151005012829,0.14562500000000025,0.7234362863225836,0.39725112243327104,263.21955755836524,1.6657474932644003,-0.10828189703680566,0.5624051785714285,1.2242819609114917,0.37914195460623995,0.5088435374149659,69.27143852447557
169.0,2,0.7142857142857143,5.081499999999999,0.18464804062165976,2.761829919906457,0.17632695578231136,0.8659005527301241,0.1940723150907506,295.2203744176992,2.819020229694338,0.08795599266092777,0.2753540714285713,3.644131227704192,0.7887027229200605,0.7222789115646259,77.85621226020204
169.0,3,0.9285714285714286,4.369178571428569,0.21144062465312577,2.7423369985213975,0.20668809523809736,0.8249548363101246,0.4596634293807075,315.91937928559616,2.740713799137717,-0.31179662358820603,0.6179645535714285,3.953853243107137,1.0625817500199062,0.36441891441891444,76.95055956686481
171.0,2,0.8928571428571429,8.694249999999998,0.25646388775741474,2.1424392380121327,0.17827907509157642,0.6945156970647289,0.1643651923158475,226.22646131749408,1.5611001543593896,0.08945093118774729,0.2423253035714285,2.4417241924633926,0.6119827537579132,2.2452380952380953,86.06513368601068
171.0,3,0.8214285714285714,10.941285714285714,0.22295723407153428,1.7236014465725649,0.1816638489486802,0.715613289219304,0.4270859611610975,218.1340642328038,1.5657415188547394,-0.18138742781261616,0.4291993035714285,6.733406374147937,3.9533108909474595,1.1654288638532335,78.28412712248459
172.0,2,0.7857142857142857,6.239428571428571,0.1892817754072786,2.113408422025882,0.114934098639457,0.6589397947659015,0.21131939316616435,252.1756642605375,2.1370883299830754,-0.19400590112230862,0.36052007407407405,1.717023711018239,0.5811423869528846,0.8932098765432099,80.88295583663682
172.0,3,0.9642857142857143,5.0778928571428565,0.17466871862264707,2.17596362722849,0.1409249999999989,0.808464963899563,0.4459440038172668,269.8405102697479,2.3048334497740095,-0.1528219477856064,0.3600300714285713,3.721411064985993,1.1593434787585333,0.46387471655328794,79.81304662335708
174.0,2,0.8571428571428571,5.208357142857139,0.2342698753627334,2.0921226742691887,0.12375595238095335,0.736182126754728,0.15871639093469198,269.1113491615041,1.8787602388040152,0.19103264889856783,0.33095771428571424,2.4393328073942895,0.6216973875922839,1.023809523809524,81.08665362746581
174.0,3,0.9285714285714286,4.876749999999999,0.2548942122653264,2.218053829188743,0.2058422619047622,0.729791033875814,0.48701464947847295,302.0780029153794,1.879707448846771,-0.004464841380846288,0.4319978214285713,1.3583503421509457,0.5582831995254317,0.5405296092796092,81.14634507531467
175.0,2,0.5714285714285714,2.278392857142858,0.1893446054937143,2.4217447274337416,0.041928571428571655,0.6131237837948571,0.11405266558762737,235.08298423390846,2.4574905267275775,-0.042831549645857156,0.30607062499999993,1.489462428090034,0.557699142244697,0.36538461538461536,111.16855094659398
175.0,3,0.8571428571428571,2.613464285714287,0.1884218547912996,2.2536787562405847,0.10538392857142938,0.6305366599713056,0.3904286499038193,239.5697786302867,2.155761439840188,-0.22453304934397228,0.42611699999999997,2.615452629803975,1.4748764726537285,0.514010989010989,127.62578187909776
177.0,2,0.6785714285714286,3.165035714285714,0.16576935395953335,1.872140665374191,0.10148511904762114,0.6279806316470476,0.19134010873384774,286.52503297310454,2.95715588229685,0.007908743435628236,0.2313839999999999,0.7791617267406662,0.2887450839577448,1.0185185185185186,84.81841846051137
177.0,3,0.8214285714285714,3.4717499999999997,0.17432311889499524,2.0835645469959276,0.11427142857142868,0.6187553624623917,0.35309143862528913,279.97004842127603,2.910996628242397,-0.1989841359710364,0.39389476785714284,2.304362297225288,1.0931327860237416,0.5916241496598639,83.83864241393962
178.0,2,0.9285714285714286,9.196607142857141,0.2369740015855777,2.361350970385274,0.14110493197278792,0.7602751360250221,0.3402745660140424,285.0410333989635,1.5968154210680503,0.20858977463326486,0.3922462142857142,1.9323502592004076,0.5791945286707024,3.0321428571428575,77.42640485700352
178.0,3,0.9285714285714286,9.168785714285715,0.21760057959126855,2.0780411058383637,0.1679910082555296,0.734609254563563,0.49238321707297894,268.21263437529853,1.9991281576699822,0.10632846669724161,0.3972265892857142,7.029308039026462,3.660997103188895,1.0315011702173034,74.37810823044947
180.0,2,0.8214285714285714,5.379821428571428,0.2238476355052518,2.172593133081333,0.10278571428571516,0.6232273217632871,0.25885676055946144,251.77546505174377,1.951425624545808,0.01762662764148224,0.23419094642857136,1.133243114600146,0.4217506523815469,0.5327380952380952,85.58395042178508
180.0,3,0.9642857142857143,6.338928571428576,0.21290799259915835,2.1617542487316275,0.22334345238095013,0.705459312988865,0.4338181131042517,269.69011868685396,1.9528855864896808,-0.17197853232697427,0.41252594642857143,3.467514762030883,1.2794083002208156,0.7132031658817374,81.6938735671783
183.0,2,0.9285714285714286,5.188892857142855,0.21216238951003155,2.1775046797037234,0.07750595238095313,0.5416297145480753,0.1502363523897927,261.4977389941189,1.9249948693646337,0.02906479922356947,0.17278724999999992,1.7327943151893748,0.6041199469366558,0.657051282051282,90.9440793232511
183.0,3,0.9642857142857143,4.5126785714285775,0.20154085968665408,1.8068295944046606,0.11347865646258579,0.5866208471122961,0.34927046349267676,285.1812285212901,2.455864839548918,-0.09590244529874924,0.24182157142857139,5.8078144193295484,4.4725698755040275,0.5824314574314574,77.11132138955941
184.0,2,0.75,7.621607142857144,0.22258310576260926,2.2547171664526124,0.16884396258503592,0.6952465468479032,0.12338545516002657,256.5472492372908,2.260426810453297,-0.02616104483180786,0.26351741071428575,0.9565908406900744,0.40134774746330254,0.8245516388373532,77.43413866794803
184.0,3,0.7857142857142857,6.471678571428572,0.2363680365171379,2.4121948056342544,0.17909579081632737,0.7815397466974826,0.41020709606450156,276.8619081159638,2.2547752979834783,-0.11504421325111633,0.42612723214285714,1.0680219636870627,0.4461594949214356,0.48130563705668744,78.474789377119
186.0,2,0.8571428571428571,5.449321428571426,0.22675436807173668,2.5017537007213853,0.12699345238095333,0.6413796588329719,0.12977027424357357,222.14256861513695,1.5974140742896064,0.13397883854528103,0.45819274999999987,1.4021476485617594,0.4689661862847962,1.5791666666666668,79.88974544401324
186.0,3,0.8571428571428571,4.265500000000002,0.22814932010290173,2.677317360887319,0.1783779761904753,0.7644183195874319,0.4862312101757493,249.72545668047786,1.763430982330167,-0.09913809654554263,0.6342534285714285,1.2638423852812168,0.4386001526560263,0.8010345804988662,79.10489500413271
188.0,2,0.9642857142857143,7.199428571428571,0.1995846386462778,2.1425778042134045,0.15393630952381226,0.7724067525622228,0.18082878710632935,236.9192530226539,2.044018662302147,-0.018549004424135134,0.3489942678571428,1.2859005363929625,0.4076220601679154,1.738095238095238,83.82632703010884
188.0,3,0.9642857142857143,4.901178571428578,0.1853775958137581,2.366002639288308,0.152689965986392,0.7815889539408944,0.44815393603857806,255.62236771404943,2.7008584854331947,0.0480160141387578,0.5326361607142857,1.3941927929126188,0.5131327927045983,0.7321518759018758,81.89550208193073
189.0,2,0.5,1.6402857142857137,0.19854050453514743,2.8243637088543374,0.05071428571428551,0.6025100627442016,0.06409810503916581,234.77646862755495,2.396096507315957,0.03401850760847589,0.10931508928571418,1.581098752470769,0.48407058167628064,0.22333333333333333,79.32521057019332
189.0,3,0.6785714285714286,2.359035714285714,0.23072150161346675,3.040308176171854,0.14199107142857176,0.670136522866879,0.3934434445997299,240.18826781000055,2.0327806270796147,-0.01402644096596745,0.2206497678571428,3.026508284097844,1.0765382093908402,0.7220238095238095,81.36859318883678
190.0,2,0.7857142857142857,13.911000000000001,0.22668961570388751,1.8995067150410982,0.2043739795918391,0.7836302230738584,0.23861757875127906,227.9701148831221,1.4745210701607534,-0.0033862647909539572,0.25332033928571424,4.064754211305731,1.0332586766297787,2.892857142857143,86.70839625772012
190.0,3,0.6785714285714286,8.918571428571424,0.2263440654725938,1.91693293374102,0.21188493480725676,0.7890652811127364,0.4820840046873096,234.82619715732105,1.8560418823658544,-0.14966470652855993,0.2863663928571428,2.428029513406666,0.8551645357945576,0.9789173128458843,84.53658409623907
191.0,2,0.6785714285714286,3.6789999999999994,0.1918099392827317,2.194234084698983,0.0838988095238108,0.6718526701657584,0.1067680765202226,236.7883596441508,2.6055659546624637,0.022244774766162264,0.2827783035714286,2.3241087318186673,0.6697514156033649,0.47023809523809523,93.78952484372448
191.0,3,0.6428571428571429,4.778785714285718,0.18699860093221435,2.544124269046844,0.13508690476190408,0.7918409629894007,0.4570714820751004,249.53866539117953,2.6091381276782952,-0.2895922936290784,0.36230771428571423,2.778840622553649,0.7759381037236722,0.5619454949812093,93.79976323681107
192.0,2,0.9285714285714286,8.39871428571429,0.24114393570398038,2.351731681978765,0.1611223214285706,0.7488936331369264,0.2705420357559626,226.34425232563487,1.425163550249642,0.06927637695891008,0.24206103571428567,2.163333549995785,0.6455237902997124,3.2130952380952382,91.19158855594272
192.0,3,0.9642857142857143,8.91396428571429,0.21717446345050304,2.3367374448922726,0.19066850240096073,0.7846124764504214,0.5861618561008931,238.9166534816017,1.5850652382282253,-0.0376677487885967,0.2545749821428571,3.922413027140338,2.6502052528808373,1.0891564288885718,87.94478978821235
193.0,2,0.9285714285714286,6.7499285714285735,0.2067180797262663,2.561618300187998,0.12615476190476138,0.7776065227831436,0.17131436608310804,242.40478797426107,2.0277937848539787,0.10823353424959083,0.17905349999999992,1.01994624949242,0.36032607779599685,1.7089285714285716,108.10432288858406
193.0,3,0.8571428571428571,7.117857142857146,0.2055429970515083,2.4427227285811486,0.17475257034631858,0.6852672692726581,0.4789920725546204,256.2881033011993,2.095826038649274,0.029728427928339993,0.21321164285714275,1.7299508661792036,1.0525217465227752,0.8727035052457984,103.03683784088405
194.0,2,0.8571428571428571,5.443857142857138,0.23224378302894602,2.279067477888554,0.21140357142857177,0.6647841129442854,0.019786234205609956,233.99377096025452,2.1441151320182077,0.1323867453790954,0.43859892857142857,1.0580250859321436,0.34352731065973846,0.4183673469387755,88.62177825448474
194.0,3,0.9642857142857143,5.09871428571428,0.23556258721437293,2.2291549230005936,0.23975314625850389,0.7062024933271955,0.33921978809923,229.19750430119763,2.4076541617134066,-0.023007252340004617,0.5305544107142857,1.4743949403566623,0.5508083862460238,0.42435709132137706,87.61339226741245
196.0,2,0.9285714285714286,15.246428571428572,0.2269263259183503,1.817430576089705,0.18418810433263919,0.6447306516918128,0.2076161038862037,234.30715988810076,1.9342645661403337,0.12849546875325887,0.2795499642857142,3.6710191400061025,1.0628577829368766,2.643339002267574,89.23838268100191
196.0,3,1.0,10.072821428571428,0.20415444143563224,1.884435505474912,0.2226326334379888,0.7059691945581736,0.5827383166081991,259.3221337967103,2.3250624803266366,0.07818639992880694,0.3561858392857143,5.191955217221529,2.1867657351352165,0.7220225269595018,89.12780721551043
197.0,2,1.0,5.178321428571429,0.2005760960509109,2.1329751267925308,0.12651488095237887,0.7774607342992439,0.33659096433094765,243.02366670956832,3.2799457364439535,0.06233951147070556,0.20712439285714282,0.8621177752938918,0.3051015617073956,1.2678571428571428,95.637969826829
197.0,3,0.9285714285714286,4.292678571428576,0.20273671536796445,2.2560938937169617,0.19251060606060724,0.7524065453511143,0.4764421570632958,244.22223489876612,2.917797942507208,-0.13531704634883707,0.3540510535714286,1.4754215515881026,0.8003300990755868,0.7137098021026593,91.78519435163255
199.0,2,0.9285714285714286,6.040571428571428,0.2084983818644016,2.5400054065898807,0.10369999999999877,0.6864607876400374,0.2922003138008379,262.1006549657889,1.9889163716327947,-0.2005789881540743,0.3269522321428572,1.520221520849509,0.5144439267417673,1.375,85.19355623047657
199.0,3,0.9642857142857143,6.252000000000002,0.20366170134683068,2.54519950526106,0.20337827380953044,0.6492212569925414,0.5243844084957694,274.39520551417905,2.1557399311934,-0.1855693742170097,0.39379535714285707,2.670744388277337,1.1523866192645251,0.9285189075630252,82.97945770811566
201.0,2,0.9285714285714286,6.232214285714284,0.20548416518984355,1.970016154769399,0.07522321428571246,0.5967088875267853,0.18693745633643122,255.68264621625895,2.342694138672484,0.07509466204928528,0.21812485714285706,2.7783435717794,0.8397269851353997,0.8621794871794871,80.05519430031177
201.0,3,0.9642857142857143,5.041928571428571,0.21167302214988395,2.1499951367382732,0.16581045918367407,0.6341320856536085,0.3712728903155376,255.223289154633,2.4806562677250503,-0.07030194426626292,0.30025669642857133,3.1807024784503537,1.665213457066752,0.5180272108843538,79.90727753892084
202.0,2,0.8214285714285714,10.419678571428566,0.20290668151406605,2.3705520652572516,0.18123295068027115,0.8197690785206466,0.1925844300448494,224.27182784214637,1.4638483857898217,0.18405972938396517,0.3542682678571428,1.0554082752130032,0.3136851256976404,2.33843537414966,82.91379872151978
202.0,3,0.9642857142857143,8.533857142857142,0.20428833169096008,2.80012595428625,0.190074461451247,0.8571697807344004,0.5270136126438532,250.73942387045395,1.6118576587239866,0.20567558687601833,0.3801705178571428,0.9961879875908725,0.30301614400858073,1.0315739145308473,83.63107848329187
204.0,2,0.8214285714285714,6.509892857142857,0.21880114117863037,1.9508181678590717,0.07673214285714659,0.6773949329597732,0.2631705862504354,230.5456534249227,2.226991160664208,-0.0035366623593786175,0.4081765178571426,2.5891382225808512,0.6348595143291123,1.5185185185185186,89.37255724359393
204.0,3,0.8928571428571429,6.040214285714284,0.2156814696527735,2.3462757838012442,0.18601547619047534,0.8214415211447034,0.5126258733728106,248.91891813296363,2.231526682403658,0.03340946429163525,0.3330972678571428,2.7465846502952664,0.6117486859929585,0.9038671150278292,87.96187227001478
206.0,2,0.75,3.9596071428571418,0.1896707834823901,2.219498246468248,0.12721428571428484,0.624440462596908,0.20319463321676376,224.1388242876222,2.8985058561735912,0.09002734582841732,0.41992925000000003,1.1348980737424017,0.43345050320467643,1.1615384615384614,84.06700539020018
206.0,3,0.8571428571428571,3.7677499999999964,0.17366994701726943,2.1819579871380057,0.11258928571428528,0.6138106741685132,0.364512616897327,238.43253506353705,2.754495296457386,-0.09160394551884145,0.42712671428571436,2.047810461804417,0.9678011903740428,1.0028061224489797,83.88810154581309
207.0,2,0.8928571428571429,6.8765357142857155,0.24047724098525516,2.0450514325094535,0.17018248299319674,0.6490083205651944,0.1859062884211858,222.29032490927383,2.0967854713901386,0.0432906710874311,0.39029753571428566,1.6772367481755006,0.5797504522261586,1.6178571428571427,90.3188739729869
207.0,3,0.8571428571428571,7.728892857142854,0.2520673899958583,2.4154592074977113,0.2642580782312929,0.8193874426813791,0.4740802118548576,259.52492165767984,1.7537657427321602,0.011128204245849165,0.40127128571428566,2.3106108726222243,0.9192883483235591,1.1535444714016143,89.61362753013051
208.0,2,0.8571428571428571,7.189250000000002,0.2050721151049976,2.0645291228179277,0.13017261904761893,0.7476833553368956,0.22361599534560253,247.69728983405633,1.7000162362333755,0.11133119964290526,0.3322355714285714,1.2456411300578425,0.44894695843821186,1.5238095238095237,82.96201801405736
208.0,3,0.8928571428571429,7.304857142857143,0.1870474982328662,1.9411822664554683,0.17509387755102127,0.7378587080533243,0.5240182342913674,240.35489736891068,1.9118094930795546,0.08443296268661127,0.36765021428571426,1.384868730488387,0.4906522529248439,0.8351248688654704,82.96132799388604
209.0,2,0.9285714285714286,6.009107142857147,0.24695277862801382,2.21786161385481,0.24853571428571414,0.7232786622393517,0.26429471520401177,219.66652272424562,2.001054513837443,0.1177334265754468,0.268266625,3.9551912318116087,1.0300540895305297,2.1202380952380953,86.05542090044435
209.0,3,0.9285714285714286,7.07185714285714,0.2585752259524768,2.2819339749983443,0.28395688775510103,0.8313213479319026,0.4768003665242255,237.70032872345124,1.8076032375732698,-0.10269243984875863,0.321951125,3.7445885994344343,1.0695381573212663,0.8390217392318232,85.47265051788905
210.0,2,0.7857142857142857,6.76017857142857,0.23533979369637323,2.420161415534981,0.15400561224489384,0.6934104418021525,0.23180727355497938,231.94760944893082,1.778584426202393,0.08951970803106492,0.24554185185185173,1.9948750035286704,0.6119396065990392,1.4596520763187428,84.92406421128976
210.0,3,0.8214285714285714,5.6326071428571405,0.21889664421854468,2.686155379613588,0.19029107142857168,0.6981866491740237,0.47880463013246777,233.18351237185024,2.27680499231602,-0.2092638131772971,0.43675205357142843,2.61279813888969,0.8549064701915343,0.5327604439211582,83.84945180639859
212.0,2,0.8928571428571429,4.797285714285716,0.2301054456223068,2.4809765702137523,0.19757083333333145,0.7753192670544421,0.18239834086106832,269.45234059843085,1.8488266135468254,0.021778579048842815,0.3543902499999999,1.3633050243124905,0.41297142875889603,1.6666666666666665,86.81494368146716
212.0,3,0.9642857142857143,4.110500000000001,0.23534934024891915,2.6736545341950024,0.20913869047619163,0.8041207050824034,0.42609510417316987,279.6884632336392,2.030638121349848,-0.18483958637146314,0.48814360714285704,1.4176843796855771,0.5644238437966267,0.498747680890538,86.48885277009127
213.0,2,0.8571428571428571,16.82457142857144,0.23966504768897848,2.4210468082594603,0.2452419638892856,0.7889772997365371,0.1799916771707935,233.25297583842163,1.375490504199842,0.138752821261141,0.2622002142857142,1.5375566501569493,0.5682913422718107,3.1113095238095236,84.62957251914113
213.0,3,0.8571428571428571,18.539357142857142,0.21490954325087072,2.1271310737837617,0.20608031779378227,0.7672898818065479,0.5305030155709548,253.6133910399192,1.406080152988234,-0.08325020895282029,0.43027637499999993,4.511803722848131,5.221620438558882,1.4773162369572674,65.58756407010958
214.0,2,0.8928571428571429,5.583214285714283,0.20893262246679467,2.5235903767975616,0.16816020408163218,0.7647701682178327,0.17055915259316629,236.33915086463134,1.925796785602985,-0.016603851619642097,0.28173623214285703,0.9340531225362403,0.3132850562739092,1.644047619047619,92.38068198773657
214.0,3,0.9642857142857143,4.581464285714285,0.21654364924168612,2.3972698304893543,0.21336726190476257,0.6368892699815782,0.3608796569034861,241.05340553808887,2.09987006951332,-0.15244789764440086,0.3741914285714286,0.9289725380231856,0.40197528433845076,0.7077824952824953,91.96877955681522
