ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
111,2,second,1,1,2.2310000000000016,1,0.2553333333333303,0.0,0.7806788511749332,0.8565310492505259,0.0497500000000003,277.9475576934017,-0.0233429285714285,0.3651044999999996,1.0363173615650896,0.3469420216978486,0.0,1,160,e,3,1.344688480502016,4,1.7929179740026882
111,3,first,1,1,3.987000000000009,1,0.189555555555557,0.2000000000000028,0.4302461899179383,0.3121732636295874,0.0533636363636346,218.209590097252,-0.1792982278106506,0.6201550000000005,1.0521432474109784,0.5618777891555963,1.25,1,160,e,9,2.257336343115119,11,2.758966641585145
112,2,first,1,0,2.2480000000000047,0,0.1666000000000014,0.0,0.7178871548619201,0.0,0.0374285714285653,250.0705144867273,-0.0996632472527471,0.3320394999999996,1.0215232866847972,0.3238390066180407,0.0,1,160,e,5,2.224199288256223,7,3.1138790035587123
112,3,second,1,0,2.3320000000000007,0,0.1115000000000003,0.1119999999999983,0.5022421524663585,0.3323353293413268,0.0551250000000011,227.50143977296088,0.116723316037736,0.4445954999999996,9.836301089786224,1.9363590910936637,1.0,1,160,e,4,1.715265866209262,8,3.430531732418524
158,2,first,1,1,5.996000000000009,1,0.2514545454545459,0.0,0.843094721619666,0.4854202401372202,0.0498333333333332,269.62010455294563,0.0895463236994219,0.2697299999999999,0.7738781468368862,0.3248507673167268,1.0,1,160,e,11,1.83455637091394,6,1.0006671114076036
158,3,second,1,1,10.66000000000001,1,0.2498749999999989,0.3417499999999958,0.9844922461230672,0.6709583905490577,0.0582500000000009,238.21493801431063,0.2461950032051283,0.3767240000000003,0.6465753274349243,0.2627186719616001,0.5,1,160,e,16,1.5009380863039383,12,1.125703564727954
159,2,second,1,1,5.565000000000005,1,0.2554166666666658,0.2834999999999965,0.5200652528548144,0.416562107904643,0.0411538461538455,254.79357751430524,-0.0146017738095238,0.2283939999999997,0.8189663660790585,0.3218988233580481,0.5,1,160,e,12,2.156334231805928,13,2.336028751123089
159,3,first,1,1,2.698999999999998,1,0.2331666666666668,0.5329999999999941,0.7619728377412551,0.0,0.0613333333333348,291.04588663019507,0.169227945121951,0.4194564999999998,0.8603897836788396,0.3162625731893608,0.25,1,160,e,6,2.2230455724342364,6,2.2230455724342364
160,2,first,1,1,9.294999999999987,1,0.2175789473684184,0.1336666666666724,0.1132075471698066,0.0,0.0499999999999905,213.41786967634525,0.6251721532846714,0.3844604999999998,0.6898876582564911,0.3069384416006595,3.0,1,160,e,19,2.044109736417432,14,1.506186121570739
160,3,second,1,1,6.429999999999978,1,0.1881428571428561,0.1909999999999989,0.8610478359908715,0.6579012345678985,0.0612499999999999,256.5866599239788,0.0111456269841276,0.7207795000000007,1.5487485762591922,0.5913329403581439,0.4,1,160,e,14,2.177293934681189,12,1.866251944012448
161,2,second,1,0,1.9669999999999987,0,0.1553333333333402,0.0,0.0,,0.0444999999999998,182.8757470810393,0.0224079916666666,0.2684244999999999,3.5397014467091967,0.5482024389445852,,1,160,e,3,1.5251652262328428,6,3.0503304524656856
161,3,first,1,1,2.3319999999999936,1,0.1663999999999987,0.0,0.8822115384615559,0.8093053236060932,0.0521428571428563,223.3245853447974,-0.0481744471830988,0.3446650000000004,2.674544768102256,0.5030593295507497,0.6666666666666666,1,160,e,5,2.144082332761584,7,3.0017152658662174
166,2,first,1,1,3.1739999999999924,1,0.2522857142857153,0.1665000000000063,0.604756511891288,0.0,0.0377142857142853,252.60742487102888,-0.4019470208333335,0.8012315000000001,0.7463108892007568,0.2644482833014607,0.5,1,160,e,7,2.205419029615632,7,2.205419029615632
166,3,second,1,1,4.154000000000011,1,0.3053000000000004,0.1582500000000006,0.3268915820504477,0.2693813625685214,0.0427142857142855,233.50557085349612,-0.6674320585937499,0.8848574999999999,0.6994488605276502,0.2486929890869638,0.4285714285714285,1,160,e,10,2.40731824747231,7,1.6851227732306169
167,2,second,1,1,4.665999999999997,1,0.2362499999999988,0.1999999999999993,0.6659611992945326,0.387711864406781,0.0475000000000008,209.6366629854487,0.2213825238095237,0.5262370000000001,3.797773078923336,0.8807593597596385,0.25,1,160,e,12,2.571795970852981,10,2.14316330904415
167,3,first,1,1,2.632999999999996,1,0.2408571428571408,0.2669999999999959,0.4744958481613393,0.380999020568074,0.0582000000000007,213.0020847266472,-0.4304950217391304,0.6219704999999998,1.1669271480051229,0.3898724984456928,1.0,1,160,e,7,2.658564375237376,5,1.8989745537409828
168,2,first,1,1,3.721000000000004,1,0.253999999999996,0.0,0.591535433070864,0.3361064891846954,0.0941666666666662,265.7206477889103,-0.2135985478260871,0.65686,1.4414270936390692,0.3882111784780346,0.0,1,160,e,8,2.149959688255843,6,1.612469766191882
168,3,second,1,1,3.4869999999999948,1,0.2398750000000049,0.1659999999999968,0.924439812402289,0.6626614987080083,0.0444444444444458,212.0666805859264,-0.4552850560747661,0.8197859999999998,0.9225144004910631,0.3195037772836662,0.75,1,160,e,8,2.294235732721541,9,2.581015199311733
169,2,second,1,1,4.967999999999989,1,0.158800000000001,0.1340000000000039,0.9739714525608608,0.3633387888707078,0.0478571428571411,318.0885832706368,0.2342431199999998,0.2383495,3.3388470198949087,0.971282686139412,0.25,1,160,e,15,3.019323671497591,14,2.8180354267310848
169,3,first,1,1,3.3430000000000035,1,0.2296000000000035,0.1775000000000055,0.8405923344947697,0.3542024968565438,0.0502000000000002,328.4297955318353,-0.3196692035714288,0.6865919999999996,2.587218138814155,0.66197762881308,0.25,1,160,e,10,2.991325157044568,10,2.991325157044568
171,2,second,1,1,11.552000000000008,1,0.2395238095238095,0.1330000000000026,0.688270377733589,0.0768341998844541,0.0518695652173927,214.9444239696121,0.1090159614285713,0.2163775000000001,4.346225567224573,0.9655956463503316,1.0,1,160,e,21,1.817867036011079,23,1.990997229916896
171,3,first,1,1,10.895999999999988,1,0.2435000000000027,0.2439999999999997,0.8542094455852141,0.278971084918663,0.0875000000000003,252.16188099729396,-0.1562919298780488,0.6050179999999997,8.842189468477402,10.02773823797435,1.0,1,160,e,16,1.4684287812041132,16,1.4684287812041132
172,2,first,1,1,5.462999999999994,1,0.2456249999999994,0.0,0.3399491094147331,0.5,0.0545454545454572,226.28583883714103,-0.2616125515151516,0.3427579999999999,3.720160044419549,0.7598566099500493,0.0,1,160,e,8,1.464396851546771,11,2.01354567087681
172,3,second,1,1,3.6199999999999903,1,0.2101111111111085,0.2499999999999928,0.8482284505552717,0.7969908878999948,0.0544999999999958,341.52571784685426,-0.1314582063492065,0.4370350000000002,4.7695145416587685,1.1799171149780698,0.0,1,160,e,9,2.486187845303874,10,2.7624309392265265
174,2,first,1,1,4.009999999999991,1,0.1786666666666623,0.0,0.3047263681591993,0.0,0.0621666666666668,275.5194569962413,0.1342838935483866,0.3344269999999998,7.16210222082648,1.5143495076134663,2.0,1,160,e,9,2.2443890274314264,6,1.496259351620951
174,3,second,1,1,6.097000000000008,1,0.2408181818181786,0.2780000000000057,0.3850509626274045,0.3679289387564189,0.0575714285714313,340.3948040012778,-0.1527114868421053,0.4304355000000002,0.911007771129674,0.3508546633400244,1.75,1,160,e,11,1.8041659832704584,7,1.1481056257175644
175,2,first,1,0,1.323999999999998,0,0.2489999999999981,0.0,0.4819277108433762,0.0,0.0222500000000022,237.6687824933337,-0.0741852950819669,0.2484589999999998,0.8980912816733897,0.3439428635559696,0.0,1,160,e,3,2.2658610271903354,4,3.021148036253781
175,3,second,1,1,2.923000000000002,1,0.196714285714285,0.0,0.5984023238925206,0.6761366650750649,0.0440000000000011,281.8475240103759,-0.3052756494845363,0.4943695000000004,1.5963055356851803,0.6153778674814643,0.5,1,160,e,7,2.394799863154292,5,1.7105713308244943
177,2,second,1,0,4.537999999999997,0,0.1837499999999998,0.0,0.5142857142857122,0.3518518518518603,0.0364210526315781,242.08885551219785,0.208301858974359,0.2016145000000002,0.7020317048994353,0.2699137922196287,0.0,1,160,e,8,1.7628911414720154,19,4.186866460996036
177,3,first,1,0,2.588999999999998,0,0.1704999999999981,0.1999999999999957,0.7820136852394833,0.6034831460673972,0.0357499999999992,307.08058916868487,-0.3464112892156862,0.5285724999999997,0.783378305473972,0.2827423688369412,0.5,1,160,e,6,2.317497103128623,8,3.0899961375048304
178,2,first,1,0,9.126999999999995,0,0.2459583333333346,0.2130000000000009,0.9327460613247548,0.4874682164911003,0.0458095238095239,245.33092987220144,0.149586628664495,0.379547,0.9051397309546316,0.3593669673649173,2.0,1,160,e,24,2.629560644242359,21,2.300865563712064
178,3,second,1,1,6.278999999999996,1,0.2029999999999978,0.2454999999999927,0.8150470219436177,0.4230122818358275,0.0906666666666696,226.72041209631536,0.0422820615384618,0.6116179999999999,20.983544005083868,6.141055197738809,0.6666666666666666,1,160,e,11,1.7518713170887097,12,1.911132345914956
180,2,first,1,1,5.542000000000002,1,0.3286666666666653,0.0,0.2711291413116981,0.0,0.051999999999997,271.73606587643457,-0.0102771147058823,0.2995754999999999,1.443088573051761,0.929068713098016,2.0,1,160,e,9,1.6239624684229514,13,2.345723565499819
180,3,second,1,1,5.121000000000009,1,0.2173333333333321,0.283499999999993,0.4427402862985709,0.3899049012436008,0.0497692307692317,253.9504735271327,0.2397175509554141,0.5356899999999997,2.900615192429298,1.2214958609209523,0.6,1,160,e,9,1.7574692442882218,13,2.5385666861940983
183,2,second,1,1,3.963999999999999,1,0.218555555555557,0.0,0.3731570920183183,0.362397820163496,0.040444444444444,251.1682721643278,0.0318960083333332,0.1549379999999995,0.8733713930547066,0.3469964500050009,0.5,1,160,e,9,2.2704339051463176,9,2.2704339051463176
183,3,first,1,1,4.098000000000013,1,0.1354999999999994,0.1283333333333326,0.7361623616236074,0.4447871503576566,0.047714285714282,307.19942890882777,-0.1770122296296294,0.2935029999999999,8.150437196075199,9.028209454587952,0.3333333333333333,1,160,e,8,1.952171791117612,7,1.7081503172279109
184,2,first,1,1,5.641999999999996,1,0.1977500000000015,0.0,0.336283185840706,0.3308270676691758,0.0420000000000025,298.8975884687068,-0.2235276428571429,0.4108280000000004,0.9475414218489764,0.3884514700506422,1.0,1,160,e,12,2.126905352711806,17,3.013115916341725
184,3,second,1,0,5.219999999999999,0,0.2044166666666681,0.2117500000000021,0.4777823073787154,0.5335411819817305,0.0425882352941165,257.41815033764374,-0.0528478242574258,0.5310215000000004,0.8993141601158859,0.3871156735887686,1.2,1,160,e,12,2.298850574712644,17,3.2567049808429127
186,2,first,1,0,6.304999999999993,0,0.2009285714285713,0.0,0.3398506932100921,0.3493723849372385,0.0384999999999931,179.8287905381847,0.3751552591743116,0.5974120000000003,0.9584665183582148,0.3278498477888272,0.5,1,160,e,14,2.220459952418718,10,1.5860428231562271
186,3,second,1,1,2.491,1,0.2352499999999997,0.1769999999999925,0.5929861849096709,0.7920686742682614,0.0479999999999994,261.89942793489087,-0.1280272610619469,0.5459744999999998,0.7847704248384184,0.3996689323927874,1.0,1,160,e,8,3.211561621838619,6,2.408671216378964
188,2,first,1,1,7.218999999999994,1,0.2420833333333325,0.4339999999999975,0.3283993115318256,0.226415094339613,0.0630624999999999,251.42523250692437,-0.0982680876068377,0.3158945000000001,1.1583717989142257,0.4241477134125798,0.0,1,160,e,12,1.6622800941958733,16,2.216373458927831
188,3,second,1,1,3.775999999999996,1,0.24142857142857,0.0,0.5301775147929029,0.3566827697262489,0.038142857142857,263.54939127862195,0.1671752988165677,0.7017979999999996,1.1847677746160197,0.4368978283406941,0.75,1,160,e,7,1.853813559322036,14,3.707627118644072
189,2,second,1,0,3.747,0,0.1592222222222243,0.0,0.7369155617585493,0.0,0.0384000000000001,227.30135066460963,0.0476790368852459,0.1275560000000001,1.019509553762213,0.3082983045989294,0.5,1,160,e,9,2.401921537229784,10,2.668801708033093
189,3,first,1,1,4.320999999999998,1,0.2355000000000007,0.3165000000000049,0.5192599332726798,0.6534695448088905,0.0513333333333338,255.74321777730952,-0.1029154932432434,0.1919174999999995,0.8152144409686324,0.2911397773234122,1.3333333333333333,1,160,e,14,3.239990742883593,6,1.3885674612358256
190,2,first,1,1,16.75500000000001,1,0.2466129032258081,0.1486666666666778,0.598561151079141,0.4663461538461442,0.0532916666666638,217.0981343395474,0.0696920952380949,0.1876675000000003,7.002691165836754,1.3193276584546865,3.5,1,160,e,31,1.850193971948671,24,1.4324082363473585
190,3,second,1,1,8.850999999999985,1,0.1931250000000019,0.2009999999999962,0.6860841423948224,0.4080335842860119,0.0402631578947356,216.47507384475983,-0.1135205788732396,0.278954,1.6901935136821324,0.4968909781349855,1.181818181818182,1,160,e,24,2.7115580160433894,19,2.14665009603435
191,2,second,1,1,3.802000000000007,1,0.1595714285714292,0.0,0.6427931960608652,0.0,0.0473750000000001,255.73648354143788,0.0433260771604937,0.47377,6.319096428539035,1.530466951271735,0.0,1,160,e,7,1.841136244082059,8,2.1041557075223527
191,3,first,1,0,5.999000000000024,0,0.1859999999999957,0.348999999999993,0.7965949820788608,0.5476210174646485,0.0402105263157903,227.378088966916,-0.3008705796943227,0.4553910000000002,8.087853756312088,2.810852500536756,0.5714285714285714,1,160,e,12,2.0003333888981416,19,3.167194532422058
192,2,first,1,0,15.527999999999992,0,0.2530277777777762,0.2733999999999937,0.9283126578109572,0.4782403027435992,0.0395624999999994,201.49192853150225,0.0712226753926702,0.3245919999999999,1.6796012464149972,0.5082303669722161,6.0,1,160,e,36,2.318392581143742,16,1.0303967027305518
192,3,second,1,1,5.798000000000002,1,0.2034444444444432,0.0,0.583287820862911,0.6538670339792808,0.0595555555555619,205.5880498532787,0.2217347388392856,0.4447254999999995,8.950601576546456,11.753036282449871,0.8,1,160,e,9,1.5522593997930316,9,1.5522593997930316
193,2,second,1,1,6.481000000000002,1,0.1762941176470581,0.0,0.7847847847847818,0.3784013605442177,0.0394615384615388,213.59881160746016,0.0304409363295879,0.1639405000000001,0.739203030848294,0.302567401274222,0.75,1,160,e,17,2.623051998148433,13,2.005863292701743
193,3,first,1,1,4.547000000000011,1,0.2331666666666715,0.1339999999999861,0.527519656897793,0.8443954496042451,0.0426363636363656,236.7113841790324,-0.0075352578947368,0.1889189999999994,0.8756616462836603,0.3480732327056872,0.8333333333333334,1,160,e,12,2.639102705080266,11,2.4191774796569105
194,2,first,1,1,5.533000000000001,1,0.2465333333333326,0.2792499999999966,0.9026500811249256,0.0,0.0552307692307724,262.4434185204496,0.0914345303347276,0.4692234999999995,1.2618574181843916,0.374373970468205,0.5,1,160,e,15,2.7110066871498275,13,2.349539128863184
194,3,second,1,1,4.033999999999992,1,0.2283636363636351,0.2547500000000013,0.3909235668789714,0.4541751527494732,0.0347857142857164,224.1184674392572,0.0062098659217876,0.4595644999999999,0.999485871078118,0.3348296131713911,0.5714285714285714,1,160,e,11,2.726822012890437,14,3.4705007436787376
196,2,first,1,1,22.52199999999999,1,0.3001333333333346,0.2005000000000123,0.3955279135199236,0.1209284912017866,0.0525526315789471,266.3845771293445,0.109815881495228,0.2722399999999998,1.425961530529395,0.4446212197215388,0.4,1,160,e,45,1.9980463546754288,38,1.6872391439481402
196,3,second,1,1,18.745000000000005,1,0.2200666666666668,0.2660000000000039,0.6819145713420315,0.7960699884171858,0.0539591836734682,248.2518462943136,0.0600577741312739,0.2662659999999998,6.782188723053006,1.8051052744396825,0.6111111111111112,1,160,e,30,1.600426780474793,49,2.6140304081088286
197,2,second,1,1,3.486000000000004,1,0.1599999999999971,0.0,0.9791666666666814,0.9142857142857156,0.0554999999999973,242.6989917383336,0.0515248190789476,0.1759414999999994,0.8435424090055728,0.3046711132760162,0.0,1,160,e,6,1.721170395869189,16,4.589787722317837
197,3,first,1,1,3.582999999999984,1,0.2427777777777772,0.421999999999997,0.4256292906178596,0.6096774193548398,0.0497272727272717,246.65622966303596,-0.1000691703821652,0.4196699999999999,1.1467990301852728,0.3999109522721217,0.6,1,160,e,9,2.511861568518013,11,3.070053028188682
199,2,second,1,1,8.432000000000002,1,0.1948095238095223,0.1110000000000077,0.8398924468345157,0.4147157190635376,0.0445294117647061,259.46790306029504,-0.1592723995327102,0.4269259999999998,1.6752797056113753,0.6888697106036692,2.0,1,160,e,21,2.490512333965844,17,2.016129032258064
199,3,first,1,1,10.441000000000004,1,0.217850000000002,0.2285999999999986,0.5159513426669882,0.4048199561241853,0.0523181818181829,254.285416791568,-0.2081750680693076,0.3790130000000004,8.27380749165678,3.501871965370991,1.5,1,160,e,20,1.9155253328225257,22,2.1070778661047784
201,2,second,1,1,5.093999999999994,1,0.1837272727272728,0.2929999999999921,0.8560118753092475,0.1930635838150319,0.0489230769230771,279.67430694535665,0.1394328035714285,0.1987225,4.4665199603612,1.2267688520976583,0.5,1,160,e,11,2.159403219473893,13,2.552021986650965
201,3,first,1,1,3.1689999999999827,1,0.2174999999999949,0.2460000000000022,0.5356321839080351,0.6602088430735669,0.0455555555555582,321.3196725933186,-0.1794949375000002,0.2799834999999996,1.333984989346097,0.4019668396746467,0.4,1,160,e,8,2.5244556642474105,9,2.8400126222783366
202,2,first,1,0,14.375,0,0.1949428571428574,0.1183333333333358,0.7782500366407782,0.4018832391713746,0.0491428571428561,211.51932343055415,0.2176113763537906,0.3744735,1.3322005266588235,0.3590349394998063,1.0,1,160,e,35,2.4347826086956523,28,1.9478260869565216
202,3,second,1,1,7.122999999999991,1,0.2108499999999956,0.1751999999999952,0.9471188048375614,0.5003559393143797,0.0575833333333275,256.3196593077316,0.1735516747404842,0.5145949999999998,0.9450198607952868,0.2965996421667437,1.0,1,160,e,20,2.807805699845574,12,1.6846834199073444
204,2,first,1,1,7.799999999999997,1,0.2144285714285705,0.0,0.8474350433044658,0.7891402714932121,0.0410454545454538,242.53771164657084,0.0461475919354835,0.3298955000000001,3.4431637451497026,0.6878559620701823,1.0,1,160,e,14,1.7948717948717956,22,2.8205128205128216
204,3,second,1,1,5.697999999999993,1,0.1779285714285714,0.1990000000000016,0.9626655961461305,0.841368710251322,0.0409411764705889,241.187633201248,-0.1254769613821129,0.38382,3.0174724029075106,0.6066504339781768,0.75,1,160,e,14,2.45700245700246,17,2.983502983502987
206,2,first,1,1,2.703000000000003,1,0.1754999999999995,0.0,0.8233618233618295,0.7681660899654232,0.0284545454545454,242.30006244115316,0.0693509999999996,0.2716365,0.6446533459700687,0.2876396980721238,0.0,1,160,e,4,1.4798372179060286,11,4.069552349241579
206,3,second,1,1,4.964999999999989,1,0.1653000000000019,0.166666666666669,0.6170598911070767,0.9631207863722882,0.052153846153848,229.9779664587624,-0.0293684848484849,0.5237650000000008,0.7344980249251881,0.330366154889445,1.5,1,160,e,10,2.014098690835856,13,2.618328298086612
207,2,second,1,1,4.3870000000000005,1,0.2302500000000029,0.6210000000000022,0.1444082519001057,0.0,0.0397499999999999,190.869474518693,-0.0161602994923859,0.4595945,1.6701018200753193,0.5552939033701595,0.0,1,160,e,8,1.8235696375655344,12,2.735354456348301
207,3,first,1,1,6.938000000000002,1,0.2949374999999983,0.2739999999999991,0.5412163593981811,0.6940417025363477,0.0510769230769198,247.6523391803757,-0.0314754335664338,0.4941180000000001,1.854509452085756,0.667752506622432,0.875,1,160,e,16,2.306140098010953,13,1.8737388296339
208,2,first,1,1,8.608999999999995,1,0.2219375000000025,0.155000000000007,0.5874401577020625,0.4276126558005872,0.0446315789473672,272.52232384661426,0.098673801886792,0.3609925,0.8265791721597963,0.3668934038085292,1.0,1,160,e,16,1.8585201533279136,19,2.2069926820768977
208,3,second,1,1,8.807000000000002,1,0.1796499999999991,0.1916000000000011,0.759810743111599,0.7705980368238313,0.0416249999999988,220.70903341961477,0.0723657248322149,0.4165879999999999,0.8796219398463152,0.4479311247739485,0.8,1,160,e,20,2.270920858408084,16,1.8167366867264672
209,2,second,1,1,5.765000000000001,1,0.3549000000000024,0.4114999999999984,0.6227106227106287,0.9631751227495942,0.0359999999999993,237.9771889125892,0.0573213521126762,0.2757259999999997,2.2335806716595155,0.6772800359683382,3.0,1,160,e,10,1.7346053772766694,9,1.5611448395490024
209,3,first,1,1,5.354000000000013,1,0.2388999999999981,0.2560000000000002,0.8823775638342488,0.5239700374532072,0.0483636363636353,201.1758107909285,-0.0990870845070424,0.4140169999999998,5.059941337133382,1.2210393688739802,0.6,1,160,e,10,1.8677624206200925,11,2.0545386626821016
210,2,first,1,0,8.927999999999997,0,0.2334166666666662,0.3330000000000019,0.6276329882184866,0.4306029579067163,0.0463157894736833,214.3578728985924,-0.0016987913279136,0.1529994999999999,2.0647624870154964,0.6871997693579143,1.0,1,160,e,24,2.6881720430107534,19,2.1281362007168467
210,3,second,1,1,5.24199999999999,1,0.2593076923076908,0.3434999999999987,0.5446455057846361,0.6516532599360413,0.0494545454545477,279.64266573152474,-0.1164966495535719,0.5491259999999998,1.3877378626670125,0.4459132377614128,0.4444444444444444,1,160,e,13,2.479969477298745,11,2.098435711560477
212,2,first,1,0,4.629999999999996,0,0.2391818181818182,0.4329999999999927,0.9365260357278652,0.4531808434596162,0.0377499999999981,234.7937825312952,0.0791369250000001,0.3485640000000001,0.8442853891351557,0.356335548331795,2.0,1,160,e,11,2.3758099352051856,8,1.7278617710583166
212,3,second,1,1,3.0,1,0.2010000000000012,0.1340000000000003,0.8398009950248717,0.4463671655614891,0.0431250000000007,270.3990451595874,-0.0359271165048544,0.4385454999999999,0.8946413030467129,0.3482154503248807,0.2857142857142857,1,160,e,10,3.333333333333333,8,2.6666666666666665
213,2,second,1,1,19.846000000000004,1,0.2237818181818211,0.2300769230769263,0.5807604809879742,0.4664241745942912,0.0449374999999978,240.44127401629032,0.1827795772010513,0.3016204999999999,1.6616187054404057,0.5785173561169166,1.5833333333333333,1,160,e,55,2.77133931270785,32,1.6124156001209309
213,3,first,1,1,10.383999999999986,1,0.2123500000000006,0.2148333333333264,0.6616435130680463,0.8180172072919865,0.0516818181818207,222.30709743131604,0.0131297818066157,0.5286940000000002,3.9606576042177095,5.856415339213609,0.5833333333333334,1,160,e,20,1.9260400616332845,22,2.118644067796613
214,2,first,1,0,5.855000000000004,0,0.2499999999999987,0.7330000000000005,0.9486666666666724,0.1883345045678146,0.0375000000000003,262.8438476957693,-0.119869949790795,0.2663494999999995,0.626760734413268,0.2389061590734636,0.5,1,160,e,12,2.0495303159692555,14,2.391118701964132
