ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr
181,first,0.3339999999999961,-2.7319999999999998,3,10.0,0.0,0,6,Pause,,,15.52225,4.230773,118.684433,1.15321,-0.802561,1.031612,147.439148,160.768814,18.640701,97.849823,partitionwall_15.StaticMeshComponent0 partitionwall,-0.079605,-0.163422,0.983337,29.042892,0.706802,-25.088333,1.0,-0.079727,-0.163422,0.983322,29.10849,0.704575,-25.080887,5.607559,0.59002,0.555315,1.0,0.029144,-0.156921,0.987167,-32.286011,2.790741,-32.048431,4.951309,0.590208,0.532364,0.04793,0.04793,5.607559,4.951309,5.279434,0.21113925000000044
181,first,0.3669999999999973,-2.698999999999998,3,10.0,0.0,0,6,Pause,,,15.551734,4.217172,118.604996,1.125751,-1.251434,1.053459,148.499573,160.768814,18.711634,91.145439,partitionwall_15.StaticMeshComponent0 partitionwall,-0.06218,-0.145981,0.98732,18.520889,1.152435,-26.311462,1.0,-0.081985,-0.148834,0.985443,29.163116,0.810699,-25.146286,5.480209,0.589143,0.548996,1.0,0.032852,-0.1315,0.990768,-32.349289,2.785919,-31.881027,4.854935,0.591412,0.526334,0.060723,0.060723,5.480209,4.854935,5.167572,0.0992772500000001
181,first,0.4009999999999962,-2.664999999999999,3,10.0,0.0,0,6,Pause,,,15.592808,4.191768,118.581367,1.062634,-1.370634,1.034816,147.798706,160.768799,16.008501,93.506485,partitionwall_15.StaticMeshComponent0 partitionwall,-0.023819,-0.147507,0.98877,-1.437302,1.826721,-28.485748,1.0,-0.081985,-0.151215,0.985092,29.186981,0.849655,-25.159134,5.592911,0.588076,0.548229,1.0,0.035019,-0.14325,0.989059,-32.383865,2.814072,-31.847382,4.934753,0.592317,0.527167,0.072628,0.072628,5.592911,4.934753,5.263832,0.1955372500000001
181,first,0.4329999999999998,-2.632999999999996,3,10.0,0.0,0,6,Pause,,,15.617895,4.17856,118.512253,1.021193,-1.671272,1.041831,147.594131,160.768753,10.358134,92.491905,partitionwall_15.StaticMeshComponent0 partitionwall,-0.039413,-0.142075,0.989059,5.37561,1.614349,-27.838516,1.0,-0.082153,-0.148926,0.985428,29.193466,0.837997,-25.165344,5.584122,0.58793,0.548095,1.0,0.028519,-0.130676,0.991013,-32.404846,2.845825,-32.078766,4.895813,0.594328,0.526009,0.075302,0.075302,5.584122,4.895813,5.2399675000000006,0.17167275000000082
181,first,0.4669999999999987,-2.5989999999999966,3,10.0,0.0,0,6,Pause,,,15.649069,4.169416,118.497559,0.960721,-1.741883,1.048137,147.570679,160.768768,12.652664,93.092735,partitionwall_15.StaticMeshComponent0 partitionwall,-0.04126,-0.143066,0.988846,6.121536,1.592316,-27.688385,1.0,-0.081543,-0.148941,0.985474,29.196503,0.845413,-25.163376,5.593079,0.587659,0.547827,1.0,0.026169,-0.132736,0.990799,-32.431595,2.84021,-31.90712,4.963928,0.595568,0.52497,0.089872,0.089872,5.593079,4.963928,5.2785035,0.2102087500000005
181,first,0.5,-2.5659999999999954,3,10.0,0.0,0,6,Pause,,,15.668875,4.148269,118.478249,0.891297,-1.878172,1.030552,147.651489,160.768768,12.85898,92.572655,partitionwall_15.StaticMeshComponent0 partitionwall,-0.034775,-0.140488,0.989456,2.828323,1.705276,-28.049454,1.0,-0.082397,-0.147934,0.98555,29.204239,0.85643,-25.157669,5.59874,0.587597,0.547152,1.0,0.029022,-0.130035,0.991074,-32.436676,2.84021,-31.915817,4.964233,0.595255,0.524561,0.084256,0.084256,5.59874,4.964233,5.2814865,0.21319175
181,first,0.5339999999999989,-2.5319999999999965,3,10.0,0.0,0,6,Pause,,,15.675816,4.129958,118.430115,0.907264,-2.174083,0.992724,147.653732,160.768768,11.787217,92.142937,partitionwall_15.StaticMeshComponent0 partitionwall,-0.015198,-0.132553,0.991043,-8.806183,2.086304,-29.361282,1.0,-0.084503,-0.141388,0.986328,29.224106,0.869659,-25.157669,5.612122,0.587418,0.545036,1.0,0.027893,-0.12674,0.991531,-32.43866,2.842331,-31.973465,4.961319,0.59557,0.524443,0.073471,0.073471,5.612122,4.961319,5.2867204999999995,0.21842574999999975
181,first,0.5670000000000002,-2.4989999999999952,3,10.0,0.0,0,6,Pause,,,15.702001,4.116285,118.447151,0.877873,-2.10503,0.974371,147.261276,160.768753,8.843509,93.563988,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057556,-0.136078,0.989014,13.375778,1.427917,-26.889191,1.0,-0.086761,-0.140274,0.986298,29.230392,0.951294,-25.239258,5.692963,0.587586,0.542696,1.0,0.027145,-0.123276,0.991989,-32.470901,2.806183,-31.660309,4.954269,0.596471,0.522114,0.076512,0.076512,5.692963,4.954269,5.3236159999999995,0.2553212499999997
181,first,0.6000000000000014,-2.465999999999994,3,10.0,0.0,0,6,Pause,,,15.710142,4.10018,118.442978,0.840643,-2.127747,0.966789,147.69281,160.768784,15.036463,92.917587,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063797,-0.13475,0.988815,16.819199,1.323349,-26.56723,1.0,-0.086365,-0.13913,0.986496,29.227295,0.947418,-25.239258,5.671158,0.58765,0.54257,1.0,0.02623,-0.116653,0.992813,-32.471268,2.816757,-31.842575,4.961945,0.596831,0.522281,0.06783,0.06783,5.671158,4.961945,5.3165515,0.24825675000000036
181,first,0.6329999999999956,-2.433,3,10.0,0.0,0,6,Pause,,,15.714484,4.101062,118.396484,0.831232,-2.33029,0.958187,147.816483,160.768784,15.934732,92.533012,partitionwall_15.StaticMeshComponent0 partitionwall,-0.058868,-0.133926,0.989227,14.821213,1.369659,-26.785706,1.0,-0.08548,-0.138184,0.986694,29.219421,0.92659,-25.227448,5.657135,0.587722,0.542927,1.0,0.028809,-0.119247,0.992432,-32.47081,2.824936,-31.903946,4.895187,0.596358,0.52302,0.083376,0.083376,5.657135,4.895187,5.276161,0.20786625000000036
181,first,0.6670000000000016,-2.398999999999994,3,10.0,0.0,0,6,Pause,,,15.729323,4.100943,118.359947,0.770402,-2.558698,0.91131,147.818588,160.768784,15.084912,92.030647,partitionwall_15.StaticMeshComponent0 partitionwall,-0.020325,-0.125305,0.991898,-8.541107,2.08606,-29.296082,1.0,-0.087097,-0.138535,0.986511,29.217117,0.930573,-25.232269,5.646286,0.588218,0.542952,1.0,0.022034,-0.116623,0.99292,-32.473419,2.818436,-31.871857,4.88028,0.59756,0.522472,0.062957,0.062957,5.646286,4.88028,5.2632829999999995,0.19498824999999975
181,first,0.6999999999999957,-2.366,3,10.0,0.0,0,6,Pause,,,15.729248,4.110134,118.311249,0.804946,-2.861446,0.907235,147.404816,160.768753,9.413626,92.550987,partitionwall_15.StaticMeshComponent0 partitionwall,-0.02594,-0.126709,0.991592,-6.712967,2.017746,-29.027603,1.0,-0.089294,-0.137955,0.986389,29.215424,0.932693,-25.222076,5.584869,0.588964,0.542766,1.0,0.019547,-0.118317,0.992767,-32.47847,2.795853,-31.756683,4.860535,0.598023,0.522472,0.056797,0.056797,5.584869,4.860535,5.222702,0.15440725000000022
181,first,0.7319999999999993,-2.333999999999996,3,10.0,0.0,0,6,Pause,,,15.728608,4.107654,118.269325,0.89255,-3.106049,0.919092,147.590118,160.768753,10.26641,91.656151,partitionwall_15.StaticMeshComponent0 partitionwall,-0.043884,-0.128372,0.990753,2.859756,1.723419,-27.987473,1.0,-0.09082,-0.136795,0.98642,29.21669,0.93457,-25.218628,5.571884,0.589325,0.542405,1.0,0.019211,-0.116608,0.992981,-32.486084,2.781326,-31.700607,4.850098,0.598271,0.522131,0.044142,0.044142,5.571884,4.850098,5.210991,0.1426962500000002
181,first,0.7659999999999982,-2.299999999999997,3,10.0,0.0,0,6,Pause,,,15.712648,4.110456,118.209412,0.896857,-3.493799,0.88508,147.971878,160.768768,12.819298,90.306992,partitionwall_15.StaticMeshComponent0 partitionwall,-0.022644,-0.120163,0.992493,-9.183273,2.091187,-29.242035,1.0,-0.090683,-0.134827,0.986694,29.222397,0.954285,-25.219803,5.488647,0.589325,0.541438,1.0,0.018677,-0.110962,0.993637,-32.491364,2.781158,-31.68309,4.778839,0.598425,0.520932,0.029854,0.029854,5.488647,4.778839,5.133743,0.06544825000000021
181,first,0.7989999999999995,-2.266999999999996,3,10.0,0.0,0,6,Pause,,,15.692341,4.11334,118.139793,0.894841,-3.920207,0.8767,147.812256,160.768753,9.68066,90.385681,partitionwall_15.StaticMeshComponent0 partitionwall,-0.022537,-0.110947,0.993561,-10.037109,2.13324,-29.280289,1.0,-0.088211,-0.129715,0.98761,29.222595,0.965225,-25.219803,5.40065,0.588952,0.539953,1.0,0.015106,-0.099976,0.994873,-32.512161,2.801895,-31.604797,4.7715,0.599641,0.51754,0.019739,0.019739,5.40065,4.7715,5.086074999999999,0.017780249999999498
181,first,0.8320000000000007,-2.2339999999999947,3,10.0,0.0,0,6,Pause,,,15.705228,4.132116,118.11969,0.848338,-4.012442,0.942357,147.594559,160.768753,9.844904,91.509964,partitionwall_15.StaticMeshComponent0 partitionwall,-0.079681,-0.126678,0.988724,24.19043,1.121902,-25.723251,1.0,-0.087738,-0.129364,0.987701,29.222595,0.975113,-25.226593,5.367874,0.588926,0.539664,1.0,0.011566,-0.095703,0.995331,-32.523361,2.776154,-31.320648,4.754456,0.600299,0.515008,0.047234,0.047234,5.367874,4.754456,5.061165,-0.007129749999999824
181,first,0.8659999999999997,-2.199999999999996,3,10.0,0.0,0,6,Pause,,,15.704936,4.153514,118.094444,0.794138,-4.178279,1.015686,148.735855,160.768814,18.482365,88.539513,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063522,-0.109009,0.992004,14.932373,1.433228,-26.657288,1.0,-0.086365,-0.113373,0.989777,29.220047,1.03009,-25.256332,5.28244,0.588911,0.53426,1.0,0.012573,-0.094116,0.995468,-32.522797,2.772186,-31.310471,4.743118,0.600081,0.514766,0.048381,0.048381,5.28244,4.743118,5.012779,-0.05551574999999964
181,first,0.8990000000000009,-2.1669999999999945,3,10.0,0.0,0,6,Pause,,,15.7101,4.166138,118.091431,0.829883,-4.245133,1.044731,148.034149,160.768799,16.152208,91.102402,partitionwall_15.StaticMeshComponent0 partitionwall,-0.016663,-0.099045,0.994934,-13.36235,2.234451,-29.421234,1.0,-0.085236,-0.111328,0.990112,29.220047,1.056839,-25.258072,5.26236,0.58869,0.532924,1.0,0.014206,-0.093353,0.995529,-32.521561,2.764297,-31.294388,4.743469,0.599741,0.514742,0.032932,0.032932,5.26236,4.743469,5.0029145,-0.06538024999999958
181,first,0.931999999999995,-2.1340000000000003,3,10.0,0.0,0,6,Pause,,,15.726319,4.180813,118.104675,0.888334,-4.160104,1.04541,147.303284,160.768753,9.291085,92.908806,partitionwall_15.StaticMeshComponent0 partitionwall,-0.014832,-0.097504,0.995117,-12.751816,2.223068,-29.369431,1.0,-0.083527,-0.110428,0.990356,29.232941,1.056839,-25.254669,5.2509,0.587881,0.532692,1.0,0.017517,-0.091263,0.995667,-32.519745,2.772186,-31.306793,4.731049,0.5991,0.514206,0.044723,0.044723,5.2509,4.731049,4.9909745,-0.07732024999999965
181,first,0.9660000000000012,-2.0999999999999943,3,10.0,0.0,0,6,Pause,,,15.715617,4.181397,118.112946,0.920829,-4.161586,1.014554,147.262955,160.768753,8.94416,93.147461,partitionwall_15.StaticMeshComponent0 partitionwall,0.001556,-0.092651,0.995697,-21.48024,2.452316,-30.173599,1.0,-0.082413,-0.109497,0.990555,29.250107,1.038498,-25.080444,5.232391,0.587016,0.531536,1.0,0.019821,-0.088882,0.995834,-32.517517,2.759918,-31.281708,4.742661,0.598613,0.513973,0.048663,0.048663,5.232391,4.742661,4.987526,-0.08076874999999983
181,first,0.9989999999999952,-2.067,3,10.0,0.0,0,6,Pause,,,15.705305,4.18458,118.114662,0.935898,-4.136355,1.000695,147.078979,160.768738,6.517047,93.961395,partitionwall_15.StaticMeshComponent0 partitionwall,0.009354,-0.090439,0.99585,-25.229492,2.554001,-30.547714,1.0,-0.082077,-0.10672,0.990891,29.259644,1.028046,-25.080444,5.221115,0.586654,0.531196,1.0,0.021576,-0.088196,0.995865,-32.517517,2.758102,-31.278976,4.77327,0.598346,0.513903,0.049673,0.049673,5.221115,4.77327,4.997192500000001,-0.07110224999999915
181,first,1.0319999999999965,-2.033999999999999,3,10.0,0.0,0,6,Pause,,,15.702727,4.186106,118.123207,0.92676,-4.10982,1.03516,147.005325,160.768723,5.472651,94.358528,partitionwall_15.StaticMeshComponent0 partitionwall,-0.010101,-0.095062,0.995407,-13.416214,2.217896,-29.364822,1.0,-0.081635,-0.107559,0.990829,29.264206,1.024826,-25.088974,5.223969,0.586392,0.531575,1.0,0.021912,-0.089294,0.995758,-32.51825,2.751862,-31.278519,4.796768,0.598346,0.514319,0.050203,0.050203,5.223969,4.796768,5.0103685,-0.05792624999999951
181,first,1.0659999999999954,-2.0,3,10.0,0.0,0,6,Pause,,,15.687659,4.192984,118.111443,0.962388,-4.119232,1.029575,147.192505,160.768753,8.303575,93.61232,partitionwall_15.StaticMeshComponent0 partitionwall,-0.011337,-0.095825,0.995331,-13.747787,2.226685,-29.399002,1.0,-0.082245,-0.109604,0.990555,29.266464,1.023224,-25.091278,5.224731,0.586467,0.532165,1.0,0.019608,-0.089645,0.995773,-32.518814,2.751862,-31.278839,4.804321,0.59877,0.514384,0.051646,0.051646,5.224731,4.804321,5.014526,-0.0537687499999997
181,first,1.0989999999999966,-1.9669999999999987,3,10.0,0.0,0,6,Pause,,,15.666977,4.186416,118.114449,0.974045,-4.145119,1.061712,147.248962,160.768738,8.56047,93.444748,partitionwall_15.StaticMeshComponent0 partitionwall,-0.014633,-0.096619,0.995209,-11.988876,2.181091,-29.25618,1.0,-0.082535,-0.109726,0.990524,29.273972,1.0215,-25.092682,5.230194,0.58628,0.532245,1.0,0.019165,-0.08992,0.995758,-32.518814,2.758041,-31.327698,4.805695,0.5989,0.514682,0.053532,0.053532,5.230194,4.805695,5.0179445000000005,-0.050350249999999264
181,first,1.131999999999998,-1.9339999999999973,3,10.0,0.0,0,6,Pause,,,15.657163,4.185712,118.120018,0.952479,-4.160378,1.071496,147.302597,160.768753,9.066818,93.283508,partitionwall_15.StaticMeshComponent0 partitionwall,-0.027557,-0.100937,0.994507,-4.577911,1.977097,-28.546356,1.0,-0.083939,-0.11055,0.990311,29.280396,1.016235,-25.090134,5.324112,0.586162,0.532439,1.0,0.019028,-0.092743,0.995499,-32.515244,2.769928,-31.398163,4.822586,0.5989,0.515434,0.057905,0.057905,5.324112,4.822586,5.073349,0.005054250000000593
181,first,1.1659999999999968,-1.8999999999999984,3,10.0,0.0,0,6,Pause,,,15.625137,4.181707,118.116692,0.962261,-4.132326,1.09712,147.513168,160.768768,11.021709,92.686981,partitionwall_15.StaticMeshComponent0 partitionwall,-0.020828,-0.101547,0.994598,-8.201645,2.081543,-28.923599,1.0,-0.084213,-0.112503,0.990067,29.285751,1.016098,-25.092697,5.327087,0.586048,0.532946,1.0,0.020325,-0.094208,0.995331,-32.514938,2.772552,-31.408218,4.841232,0.598705,0.515703,0.057142,0.057142,5.327087,4.841232,5.0841595,0.015864750000000427
181,first,1.198999999999998,-1.866999999999997,3,10.0,0.0,0,6,Pause,,,15.596998,4.167938,118.113281,0.965304,-4.192049,1.107863,147.544815,160.768753,10.053953,92.42321,partitionwall_15.StaticMeshComponent0 partitionwall,-0.013809,-0.10022,0.994858,-12.007217,2.18956,-29.321182,1.0,-0.083725,-0.112411,0.990112,29.28775,1.011536,-25.08876,5.323425,0.585874,0.533048,1.0,0.02092,-0.093964,0.995346,-32.515244,2.774597,-31.423111,4.840698,0.598627,0.515738,0.060883,0.060883,5.323425,4.840698,5.0820615,0.013766750000000272
181,first,1.231999999999999,-1.833999999999996,3,10.0,0.0,0,6,Pause,,,15.572509,4.147005,118.115852,0.94463,-4.193934,1.076074,147.493988,160.768753,8.925197,92.626968,partitionwall_15.StaticMeshComponent0 partitionwall,-0.020538,-0.099442,0.994827,-7.299805,2.063583,-28.91214,1.0,-0.081161,-0.112503,0.990326,29.287811,1.020386,-25.10701,5.263901,0.585417,0.533048,1.0,0.021271,-0.09021,0.995682,-32.517609,2.782593,-31.534805,4.818008,0.598733,0.51582,0.057819,0.057819,5.263901,4.818008,5.0409545,-0.027340249999999955
181,first,1.2659999999999982,-1.7999999999999972,3,10.0,0.0,0,6,Pause,,,15.560362,4.134226,118.153358,0.993793,-4.080245,1.035503,147.465469,160.768753,9.791193,93.081924,partitionwall_15.StaticMeshComponent0 partitionwall,-0.042801,-0.103058,0.993744,3.997589,1.713806,-27.679657,1.0,-0.083069,-0.109406,0.990509,29.286636,1.020386,-25.202988,5.238495,0.586029,0.533164,1.0,0.015518,-0.093567,0.995483,-32.552261,2.715973,-31.259125,4.772934,0.600585,0.51611,0.050079,0.050079,5.238495,4.772934,5.0057145,-0.06258024999999989
181,first,1.2989999999999997,-1.766999999999996,3,10.0,0.0,0,6,Pause,,,15.547949,4.127264,118.178284,1.006393,-3.960376,0.999715,147.679291,160.768768,12.954897,92.8377,partitionwall_15.StaticMeshComponent0 partitionwall,-0.006683,-0.103256,0.994629,-15.019394,2.38031,-29.751175,0.9641,-0.082184,-0.114456,0.990021,29.315308,1.137878,-25.341568,5.279587,0.584845,0.531794,0.935997,0.023254,-0.098663,0.994843,-32.602066,2.873047,-31.499969,4.631836,0.601022,0.51381,0.0,0.0,,,,
181,first,1.3320000000000007,-1.7339999999999949,3,10.0,0.0,0,6,Pause,,,15.540272,4.132354,118.200371,0.944138,-3.913473,1.027255,147.443008,160.768738,7.745809,92.999832,partitionwall_15.StaticMeshComponent0 partitionwall,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.221749,0.0,0.0,0.0,29.176056,0.49411,-25.328766,,0.593893,0.576919,0.410873,0.0,0.0,0.0,-32.444427,3.237503,-30.948013,,0.595874,0.523544,0.0,0.0,,,,
181,first,1.3659999999999997,-1.6999999999999955,3,10.0,0.0,0,6,Pause,,,15.52945,4.151154,118.204208,0.902638,-3.825582,1.089692,152.083862,-93.791611,109.391083,108.057251,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.048472,0.0,0.0,0.0,29.176056,0.49411,-25.328766,,0.58493,0.631913,0.29563,0.0,0.0,0.0,-32.478699,2.713745,-31.446091,,-1.0,-1.0,0.0,0.0,,,,
181,first,1.399000000000001,-1.6669999999999945,3,10.0,0.0,0,6,Pause,,,15.519771,4.167163,118.216492,0.866427,-3.708424,1.137261,152.171524,-93.966438,109.39109,108.374191,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.069146,0.0,0.0,0.0,29.176056,0.49411,-25.328766,,0.57933,0.628559,0.287799,0.0,0.0,0.0,-32.478699,2.713745,-31.446091,,0.615775,0.559279,0.0,0.0,,,,
181,first,1.431999999999995,-1.6340000000000003,3,10.0,0.0,0,6,Pause,,,15.49668,4.185033,118.210938,0.966765,-3.694272,1.166359,152.223709,-94.08226,109.39109,108.402771,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.135362,0.0,0.0,0.0,29.176056,0.49411,-25.328766,,0.569308,0.571989,0.285707,0.0,0.0,0.0,-32.384003,3.388687,-31.252823,,0.602236,0.539872,0.0,0.0,,,,
