ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
191,2,0.0,-3.0249999999999986,0,5,16,0.0,Pause,615.257263,625.260376,-8.538568,-3.14219,121.098564,0.64198,0.958043,8.141246,94.24543,84.639282,8.660865,128.894592,A_StateManager_2.ScreenWidget,0.017624,0.065002,0.997726,14.384323,7.612976,-26.461151,1.0,-0.003036,0.067673,0.997696,32.229813,6.953873,-27.284302,3.008316,0.51878,0.322241,0.980396,0.064743,0.058823,0.996155,-26.314987,9.116135,-24.583817,3.023712,0.345113,0.213917,0.154938,0.0
191,2,0.03300000000000125,-2.9919999999999973,0,5,16,0.0,Pause,613.215881,622.648743,-8.541703,-3.152037,121.093178,0.621753,0.916174,8.100257,94.208389,84.639282,8.476815,128.662506,A_StateManager_2.ScreenWidget,0.018829,0.063644,0.997787,14.847488,7.582993,-26.474228,1.0,-0.001862,0.065552,0.997833,32.229813,6.935806,-27.270523,2.997681,0.518604,0.323091,0.977788,0.067886,0.05899,0.995941,-26.34024,9.116547,-24.587387,3.026108,0.345437,0.213917,0.18746,0.0
191,2,0.0660000000000025,-2.958999999999996,0,5,16,0.0,Pause,610.586609,619.333191,-8.548206,-3.186917,121.102486,0.612815,0.985371,8.095872,94.199432,84.639282,8.321186,128.664719,A_StateManager_2.ScreenWidget,0.020508,0.063232,0.997772,13.330688,7.633072,-26.372726,1.0,-0.001801,0.065491,0.997849,32.229675,6.924011,-27.217773,2.993729,0.518604,0.323091,0.97764,0.067368,0.058395,0.996002,-26.350204,9.121857,-24.598434,3.025848,0.345844,0.213908,0.187072,0.0
191,2,0.10000000000000142,-2.924999999999997,0,5,16,0.0,Pause,608.363342,619.364807,-8.568892,-3.214967,121.111176,0.661116,1.061917,8.047338,94.199448,84.639282,8.057057,128.773514,A_StateManager_2.ScreenWidget,0.060623,0.078064,0.995102,11.030487,7.890717,-26.556808,1.0,0.039154,0.082748,0.995789,32.366013,7.087708,-27.557678,2.926117,0.507643,0.317274,0.968372,0.097946,0.069794,0.992737,-26.134766,9.289505,-24.81337,3.08345,0.333017,0.207088,0.178493,0.0
191,2,0.13300000000000267,-2.891999999999996,0,5,16,0.0,Pause,604.590027,620.919006,-8.578256,-3.232789,121.114731,0.704343,1.090556,7.965221,93.944237,84.639282,4.12801,130.160629,A_StateManager_2.ScreenWidget,0.150009,0.071274,0.986099,-25.470749,9.350708,-24.748856,1.0,0.088287,0.082977,0.99263,32.649429,7.257278,-27.989304,2.97522,0.490181,0.314673,0.989394,0.15036,0.071213,0.986053,-25.809738,9.362915,-24.72995,2.982605,0.312698,0.202321,0.207575,0.0
191,2,0.16600000000000392,-2.8589999999999947,0,5,16,0.0,Pause,548.460815,640.734985,-8.579636,-3.247809,121.139503,0.761929,1.156904,7.917272,93.613434,84.63929,-4.388342,129.648682,A_StateManager_2.ScreenWidget,0.154449,0.076355,0.985031,-23.466766,9.28746,-24.914917,1.0,0.08847,0.081345,0.992737,32.643188,7.251114,-27.948914,2.995667,0.490353,0.314851,0.99924,0.157227,0.076126,0.984619,-25.847794,9.373886,-24.786179,3.031982,0.312698,0.201392,0.183516,0.0
191,2,0.19900000000000517,-2.8259999999999934,0,5,16,0.0,Pause,426.798645,633.421448,-8.589542,-3.256845,121.162781,0.827748,1.224195,7.928422,93.684235,84.63929,-4.79746,130.259247,A_StateManager_2.ScreenWidget,0.107498,0.079803,0.990982,15.499023,7.865829,-26.987915,1.0,0.086685,0.081146,0.99292,32.643234,7.245285,-27.923843,2.996262,0.49064,0.314897,1.0,0.157471,0.076431,0.984558,-25.862213,9.362915,-24.72995,3.055298,0.313264,0.201424,0.180737,0.01873
191,2,0.2330000000000041,-2.7919999999999945,0,5,16,0.0,Pause,420.954132,642.143799,-8.610847,-3.267503,121.182106,0.795225,1.318711,7.943165,93.786301,84.63929,-0.349961,130.761749,A_StateManager_2.ScreenWidget,0.102783,0.076706,0.99173,18.681244,7.717087,-27.183014,1.0,0.086166,0.07637,0.993347,32.635391,7.208572,-27.976425,3.042816,0.49093,0.317365,1.0,0.155624,0.077606,0.984756,-25.872879,9.340744,-24.64975,3.040329,0.314081,0.201556,0.183361,0.034875
191,2,0.26599999999999824,-2.7590000000000003,0,5,16,0.0,Pause,484.489807,649.322388,-8.634567,-3.266954,121.195694,0.73901,1.40191,7.913666,93.807648,84.63929,0.046929,130.623367,A_StateManager_2.ScreenWidget,0.105652,0.075516,0.991516,17.074677,7.774139,-27.17482,1.0,0.086746,0.074707,0.993423,32.632599,7.213013,-28.11557,3.047241,0.490894,0.318572,1.0,0.157623,0.077637,0.984436,-25.881882,9.323425,-24.577377,3.066071,0.314203,0.201766,0.176215,0.02054
191,2,0.2989999999999995,-2.725999999999999,0,5,16,0.0,Pause,490.159668,647.34552,-8.642181,-3.275323,121.211517,0.808886,1.5154,7.877198,93.812279,84.63929,-0.289743,130.719193,A_StateManager_2.ScreenWidget,0.061768,-0.079376,0.994919,-25.940781,8.383682,-24.377289,1.0,-0.021317,-0.078491,0.996674,31.984619,6.26149,-27.201874,3.032455,0.529635,0.368361,1.0,0.062347,-0.079391,0.994888,-26.355026,8.398849,-24.357086,2.988846,0.348669,0.261312,0.150938,0.012906
