ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
165,2,0.0,-3.097999999999999,0,6,16,0.0,Pause,,,-18.944061,-0.889337,118.322777,-0.727965,-0.757673,5.020317,171.653732,-150.466064,109.391296,116.052902,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.03300000000000125,-3.0649999999999977,0,6,16,0.0,Pause,,,-18.955803,-0.858498,118.350266,-0.564861,-0.629122,5.122799,171.96817,-150.919708,109.391296,116.462044,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.06700000000000017,-3.030999999999999,0,6,16,0.0,Pause,,,-18.96047,-0.828695,118.374237,-0.477767,-0.50066,5.24645,172.363541,-151.468872,109.391296,116.868103,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.10000000000000142,-2.9979999999999976,0,6,16,0.0,Pause,,,-18.97086,-0.807989,118.380531,-0.497581,-0.422597,5.323577,172.60878,-151.817703,109.391304,117.10743,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.13300000000000267,-2.9649999999999963,0,6,16,0.0,Pause,,,-18.983305,-0.800502,118.37925,-0.490809,-0.421409,5.357165,184.930786,-161.382919,117.182098,117.019104,mrBackWall.StaticMeshComponent0 Cube,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.1670000000000016,-2.9309999999999974,0,6,16,0.0,Pause,,,-18.981297,-0.805724,118.366859,-0.527161,-0.500093,5.310406,172.559296,-151.763306,109.391304,116.860725,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.20000000000000284,-2.897999999999996,0,6,16,0.0,Pause,,,-18.992733,-0.813317,118.349228,-0.569541,-0.594547,5.248864,172.350937,-151.494003,109.391296,116.560814,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.232999999999997,-2.865000000000002,0,6,16,0.0,Pause,,,-18.991882,-0.814939,118.338737,-0.589539,-0.686072,5.183142,172.119278,-151.186371,109.391296,116.277794,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.2669999999999959,-2.831000000000003,0,6,16,0.0,Pause,,,-18.996693,-0.830472,118.339333,-0.625819,-0.663437,5.142481,171.996384,-151.019241,109.391296,116.347801,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
165,2,0.29999999999999716,-2.798000000000002,0,6,16,0.0,Pause,,,-18.998844,-0.851476,118.360031,-0.671356,-0.536873,5.070525,171.766922,-150.70993,109.391296,116.750557,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
