ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
203,3,0.0,-3.021000000000001,0,5,10,0.0,Pause,,,0.777468,2.351344,117.112434,2.450547,0.23209,9.410629,164.004776,160.768936,37.222187,126.294662,partitionwall_15.StaticMeshComponent0 partitionwall,0.080353,0.006851,0.996735,30.634171,6.522614,-34.727829,1.0,0.080353,0.006851,0.996735,30.634521,6.522614,-34.727798,3.58786,0.531444,0.42545,1.0,0.162216,-0.013855,0.986649,-29.698471,6.822372,-39.297714,3.207764,0.479192,0.440749,0.255719,0.255719
203,3,0.020000000000010232,-3.0009999999999906,0,5,10,0.0,Pause,,,0.831354,2.254975,117.07753,2.268111,0.143946,8.902609,160.396332,160.768784,14.26408,118.743607,partitionwall_15.StaticMeshComponent0 partitionwall,0.093414,-0.028625,0.995209,30.609573,6.524399,-35.446823,1.0,0.09314,-0.028595,0.995239,30.813461,6.522842,-35.429688,3.655045,0.523542,0.435886,1.0,0.176819,-0.041092,0.983368,-29.451111,6.985443,-40.496262,3.055618,0.468202,0.449109,0.215441,0.215441
203,3,0.043000000000006366,-2.9779999999999944,0,5,10,0.0,Pause,,,0.887036,2.148795,117.047241,2.120828,0.017,8.31971,160.15947,160.768753,10.418014,112.519974,partitionwall_15.StaticMeshComponent0 partitionwall,0.142334,-0.028275,0.98941,-13.808731,6.775879,-38.691727,1.0,0.090805,-0.035919,0.995209,30.772202,6.354095,-34.64003,3.689728,0.525256,0.435679,1.0,0.160416,-0.025558,0.98671,-29.537399,6.924683,-40.121201,3.156754,0.473407,0.446006,0.225692,0.225692
203,3,0.06499999999999773,-2.956000000000003,0,5,10,0.0,Pause,,,0.937688,2.031028,117.023705,1.986578,-0.073718,7.770452,159.904556,160.768692,0.880541,112.313896,partitionwall_15.StaticMeshComponent0 partitionwall,0.196304,-0.057709,0.978836,-28.840393,6.870926,-39.503204,1.0,0.078995,-0.037842,0.996155,30.746048,6.384766,-34.672882,3.672745,0.52755,0.435074,1.0,0.198013,-0.057999,0.97847,-29.712173,6.878036,-39.573868,3.215149,0.475677,0.446436,0.217631,0.217631
203,3,0.0870000000000033,-2.9339999999999975,0,5,10,0.0,Pause,,,0.981602,1.923716,117.000786,1.87054,-0.160277,7.277745,160.47757,160.768631,-9.387494,107.346603,partitionwall_15.StaticMeshComponent0 partitionwall,0.083237,-0.02861,0.996109,23.447067,6.385193,-34.966049,1.0,0.07225,-0.02742,0.996994,30.675507,6.314163,-34.333237,3.703476,0.530812,0.433365,1.0,0.163849,-0.037323,0.985764,-29.772491,6.908234,-39.625153,3.121994,0.481682,0.443269,0.231733,0.231733
203,3,0.10999999999999943,-2.9110000000000014,0,5,10,0.0,Pause,,,1.020372,1.82389,116.986938,1.788903,-0.222514,6.840008,159.937576,160.768738,7.589427,111.767532,partitionwall_15.StaticMeshComponent0 partitionwall,0.069092,-0.025284,0.997284,27.243622,6.427963,-34.788574,1.0,0.063766,-0.025208,0.997635,30.612671,6.404251,-34.526093,3.614975,0.534081,0.431565,1.0,0.159042,-0.026611,0.986908,-29.826981,6.829651,-39.234894,3.153046,0.484237,0.441284,0.26718,0.26718
203,3,0.13300000000000978,-2.887999999999991,0,5,10,0.0,Pause,,,1.049769,1.740277,116.975021,1.724069,-0.270578,6.449738,159.942245,160.768738,8.684327,112.164513,partitionwall_15.StaticMeshComponent0 partitionwall,0.083466,-0.02803,0.996109,14.879745,6.515701,-35.716782,1.0,0.063324,-0.026428,0.997635,30.576889,6.390228,-34.434525,3.687149,0.535378,0.431427,1.0,0.140701,-0.032516,0.989502,-29.872238,6.873413,-39.372452,3.145416,0.48799,0.441563,0.300412,0.300412
203,3,0.15399999999999636,-2.8670000000000044,0,5,10,0.0,Pause,,,1.061761,1.667917,116.959167,1.657948,-0.352499,6.12351,159.844437,160.768723,5.396227,111.480026,partitionwall_15.StaticMeshComponent0 partitionwall,0.06192,-0.028305,0.997665,18.839874,6.489059,-35.420258,1.0,0.045914,-0.028259,0.998535,30.529251,6.392181,-34.455948,3.627029,0.539088,0.431711,1.0,0.128494,-0.028427,0.991287,-29.913345,6.893127,-39.442093,3.218994,0.490971,0.441026,0.308367,0.308367
203,3,0.17799999999999727,-2.8430000000000035,0,5,10,0.0,Pause,,,1.078588,1.611865,116.939735,1.589471,-0.478024,5.862894,159.930115,160.768738,8.068222,111.023682,partitionwall_15.StaticMeshComponent0 partitionwall,0.056396,-0.0289,0.997986,16.686035,6.522644,-35.658432,1.0,0.036575,-0.027756,0.998932,30.505676,6.43309,-34.615005,3.651474,0.541013,0.431617,1.0,0.123154,-0.0327,0.991837,-29.967438,6.824936,-39.180878,3.19397,0.493503,0.441543,0.278415,0.278415
203,3,0.19899999999999807,-2.8220000000000027,0,5,10,0.0,Pause,,,1.084414,1.559198,116.916954,1.570259,-0.629381,5.672996,159.956879,160.768738,8.371577,110.537453,partitionwall_15.StaticMeshComponent0 partitionwall,0.062225,-0.019623,0.997864,10.825684,6.576782,-36.164413,1.0,0.036758,-0.018768,0.999146,30.492889,6.447861,-34.66954,3.651901,0.541462,0.430548,1.0,0.114944,-0.021378,0.993134,-29.985825,6.84433,-39.266434,3.220154,0.495144,0.440347,0.272692,0.272692
203,3,0.22100000000000364,-2.799999999999997,0,5,10,0.0,Pause,,,1.083535,1.511884,116.893578,1.608246,-0.741376,5.482401,159.860321,160.768738,6.855601,111.659264,partitionwall_15.StaticMeshComponent0 partitionwall,0.051224,-0.022385,0.998428,17.109344,6.598511,-35.807938,1.0,0.03421,-0.023102,0.999146,30.458618,6.502441,-34.736633,3.675171,0.542989,0.429699,1.0,0.111115,-0.019806,0.993607,-30.000183,6.9375,-39.588562,3.193207,0.496141,0.439729,0.277208,0.277208
203,3,0.2430000000000092,-2.7779999999999916,0,5,10,0.0,Pause,,,1.090729,1.466298,116.876266,1.682772,-0.854682,5.330636,159.930664,160.768753,8.150137,110.871155,partitionwall_15.StaticMeshComponent0 partitionwall,0.017303,-0.026352,0.999496,29.588806,6.416748,-34.937927,1.0,0.016159,-0.026215,0.999512,30.340698,6.415787,-34.894928,3.665344,0.549305,0.43457,1.0,0.108383,-0.037292,0.993408,-30.054718,6.493027,-38.348694,3.236328,0.498262,0.446417,0.255293,0.255293
