ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
185,3,0.0,-3.0180000000000007,0,5,10,0.0,Pause,,,-2.024978,-3.584409,119.399261,-2.967228,-3.968722,4.250119,173.490265,-133.140167,109.391235,107.391663,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.639773,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.0,0.056158
185,3,0.021000000000000796,-2.997,0,5,10,0.0,Pause,,,-2.048769,-3.671098,119.439445,-3.04326,-3.721039,3.741678,171.810287,-130.933823,109.39122,108.289169,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.103875,0.103875
185,3,0.04399999999999693,-2.9740000000000038,0,5,10,0.0,Pause,,,-2.076399,-3.746641,119.467186,-3.095365,-3.545899,3.279765,170.331894,-128.969269,109.39122,108.93248,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.123194,0.123194
185,3,0.0660000000000025,-2.951999999999998,0,5,10,0.0,Pause,,,-2.097401,-3.822684,119.49794,-3.151898,-3.409746,2.904998,169.184219,-127.415649,109.391212,109.435509,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,0.021114,0.714987,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.125386,0.125386
185,3,0.08799999999999386,-2.930000000000007,0,5,10,0.0,Pause,,,-2.107999,-3.882551,119.525238,-3.189734,-3.269133,2.589036,168.225128,-126.110901,109.391205,109.931984,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.107906,0.107906
185,3,0.10999999999999943,-2.9080000000000013,0,5,10,0.0,Pause,,,-2.118099,-3.948843,119.550636,-3.230089,-3.11779,2.319334,167.437805,-125.026672,109.391205,110.443878,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.090546,0.090546
185,3,0.132000000000005,-2.8859999999999957,0,5,10,0.0,Pause,,,-2.132329,-4.00703,119.569061,-3.259979,-2.991541,2.082487,166.75795,-124.088531,109.391205,110.866211,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.663289,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.0,0.032699
185,3,0.15399999999999636,-2.8640000000000043,0,5,10,0.0,Pause,,,-2.134107,-4.060614,119.586494,-3.279948,-2.909394,1.865272,166.148193,-123.224136,109.391197,111.153358,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.858422,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,0.892834,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.0,0.0
185,3,0.17600000000000193,-2.8419999999999987,0,5,10,0.0,Pause,,,-2.136081,-4.111087,119.598007,-3.304807,-2.814065,1.715645,165.746857,-122.647652,109.39119,111.460663,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.876227,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,0.97409,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.0,0.0
185,3,0.19899999999999807,-2.8190000000000026,0,5,10,0.0,Pause,,,-2.142647,-4.160261,119.616066,-3.329494,-2.723934,1.602671,165.459991,-122.231125,109.39119,111.752792,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.808234,0.0,0.0,0.0,33.452454,0.075867,-30.521286,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-27.041183,0.524933,-24.952087,-1.0,-1.0,-1.0,0.0,0.0
