ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
188,3,0.0,-3.0429999999999993,3,0,10,0.0,Pause,,,2.020055,-0.865197,124.509094,-2.201877,8.179322,1.319225,161.854599,160.76857,-17.470554,151.343307,partitionwall_15.StaticMeshComponent0 partitionwall,0.179214,0.001129,0.983795,-28.742935,3.511536,-30.573502,1.0,0.136429,-0.010193,0.990585,33.417694,3.583603,-33.128632,5.174072,0.427524,0.501292,1.0,0.179214,0.001129,0.983795,-28.742935,3.511536,-30.573502,4.746048,0.434096,0.46191,0.166064,0.166064
188,3,0.021999999999998465,-3.021000000000001,3,0,10,0.0,Pause,,,2.011614,-0.900519,124.526833,-2.295176,8.311342,1.183995,162.635696,160.768509,-26.440706,148.905304,partitionwall_15.StaticMeshComponent0 partitionwall,0.200699,0.003983,0.97963,-28.793747,3.585739,-30.901031,1.0,0.123001,-0.015274,0.992279,33.476913,3.815155,-33.974716,5.186981,0.427068,0.501858,1.0,0.200699,0.003983,0.97963,-28.794601,3.585739,-30.900986,5.118103,0.432601,0.462404,0.192868,0.192868
188,3,0.044000000000004036,-2.9989999999999952,3,0,10,0.0,Pause,,,1.993459,-0.938499,124.538017,-2.342225,8.415312,1.046802,163.420044,160.768478,-30.452335,149.548553,partitionwall_15.StaticMeshComponent0 partitionwall,0.173706,0.000641,0.984787,-28.681976,3.681274,-31.238541,1.0,0.112061,-0.012283,0.993622,33.49176,3.924469,-34.360611,5.128311,0.428175,0.500991,1.0,0.173843,0.000671,0.984772,-28.819366,3.68074,-31.231644,4.982346,0.43768,0.462384,0.183513,0.183513
188,3,0.06700000000000017,-2.975999999999999,3,0,10,0.0,Pause,,,1.97182,-0.98052,124.543144,-2.382049,8.542196,0.915686,162.732025,160.768509,-26.379076,149.447556,partitionwall_15.StaticMeshComponent0 partitionwall,0.170059,-0.001816,0.985428,-28.675583,3.666519,-31.236465,1.0,0.111176,-0.015839,0.993668,33.491272,3.915283,-34.343155,5.065979,0.428416,0.501693,1.0,0.170227,-0.001785,0.985397,-28.849533,3.665817,-31.227768,5.029129,0.439369,0.463336,0.110657,0.110657
188,3,0.08899999999999864,-2.9540000000000006,3,0,10,0.0,Pause,,,1.952419,-1.015472,124.550774,-2.433423,8.619308,0.797022,162.546509,160.768509,-26.154404,148.359177,partitionwall_15.StaticMeshComponent0 partitionwall,0.143631,-0.010513,0.989563,-0.505005,3.762009,-32.616959,1.0,0.109909,-0.017105,0.99379,33.488434,3.905518,-34.317734,5.059204,0.428755,0.502003,1.0,0.171631,-0.005005,0.985138,-28.869904,3.642288,-31.1978,4.951202,0.439757,0.464301,0.054358,0.054358
188,3,0.1110000000000042,-2.931999999999995,3,0,10,0.0,Pause,,,1.932436,-1.043832,124.550438,-2.471306,8.701818,0.6775,161.826096,160.768539,-22.186985,147.172089,partitionwall_15.StaticMeshComponent0 partitionwall,0.136414,-0.01268,0.990555,7.406937,3.789017,-33.002777,1.0,0.110367,-0.017548,0.993729,33.486404,3.90242,-34.311218,5.059479,0.428755,0.502125,1.0,0.172501,-0.00589,0.984985,-28.877853,3.631226,-31.182327,4.951309,0.439889,0.464689,0.037469,0.037469
188,3,0.13300000000000267,-2.9099999999999966,3,0,10,0.0,Pause,,,1.920092,-1.070058,124.54805,-2.475734,8.731242,0.580328,161.68161,160.768539,-21.311855,146.872406,partitionwall_15.StaticMeshComponent0 partitionwall,0.125931,-0.015778,0.991898,11.064331,3.781555,-33.125275,1.0,0.108841,-0.018417,0.993881,33.485565,3.898956,-34.286957,5.070801,0.429051,0.502177,1.0,0.156326,-0.011063,0.98764,-28.907288,3.572235,-31.05426,4.855118,0.443525,0.46626,0.047563,0.047563
188,3,0.1559999999999988,-2.8870000000000005,3,0,10,0.0,Pause,,,1.906948,-1.098251,124.539734,-2.49042,8.782298,0.491874,161.471359,160.768555,-19.886326,146.516769,partitionwall_15.StaticMeshComponent0 partitionwall,0.126221,-0.016708,0.991852,9.812332,3.776886,-33.080505,1.0,0.107117,-0.018661,0.994064,33.480896,3.894043,-34.281204,5.082733,0.429504,0.502342,1.0,0.157394,-0.013519,0.987427,-28.914856,3.58519,-31.115875,4.871552,0.44361,0.46679,0.040582,0.040582
188,3,0.17800000000000438,-2.864999999999995,3,0,10,0.0,Pause,,,1.896349,-1.133788,124.538651,-2.514822,8.853619,0.451073,161.517548,160.768539,-20.084902,146.638153,partitionwall_15.StaticMeshComponent0 partitionwall,0.118149,-0.021973,0.992752,14.847031,3.827225,-33.408432,1.0,0.106705,-0.020828,0.994064,33.463928,3.891037,-34.273087,5.084061,0.43018,0.502749,1.0,0.144989,-0.024628,0.98912,-28.943665,3.677124,-31.374557,4.796951,0.446531,0.467698,0.051582,0.051582
188,3,0.20000000000000284,-2.8429999999999964,3,0,10,0.0,Pause,,,1.879491,-1.173019,124.514832,-2.564263,8.945027,0.368407,161.340454,160.768555,-19.050575,146.087769,partitionwall_15.StaticMeshComponent0 partitionwall,0.10144,-0.026199,0.994492,29.713669,3.855469,-33.998749,1.0,0.097794,-0.026978,0.994827,33.452713,3.868027,-34.167862,5.149979,0.432103,0.503657,1.0,0.158554,-0.013763,0.987244,-28.961563,3.65863,-31.34491,4.949203,0.445046,0.466492,0.096132,0.096132
