ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
203,2,0.0,-3.049999999999997,0,5,16,0.0,Pause,632.026123,513.481445,3.210951,0.938809,116.835381,2.737612,3.134736,6.401094,82.061951,84.639282,10.074034,121.322868,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.02196,0.0,0.0,0.0,0.0,0.0
203,2,0.022999999999996135,-3.027000000000001,0,5,16,0.0,Pause,633.403992,514.481262,3.209196,0.944078,116.840073,2.746625,3.173791,6.450333,82.074738,84.639282,10.150366,121.384125,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022455,0.0,0.0,0.0,0.0,0.0
203,2,0.045000000000001705,-3.0049999999999955,0,5,16,0.0,Pause,634.494507,515.356323,3.211485,0.945818,116.840149,2.744979,3.215106,6.46206,82.077644,84.639282,10.168728,121.443451,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022034,0.0,0.0,0.0,0.0,0.0
203,2,0.06700000000000017,-2.982999999999997,0,5,16,0.0,Pause,634.756775,516.203857,3.215847,0.943625,116.840652,2.692966,3.24339,6.426556,82.069786,84.639282,10.114944,121.483963,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.02215,0.0,0.0,0.0,0.0,0.0
203,2,0.08899999999999864,-2.9609999999999985,0,5,16,0.0,Pause,633.988464,516.782593,3.207088,0.937951,116.845253,2.640988,3.299248,6.355687,82.071823,84.639282,10.008268,121.568558,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022274,0.0,0.0,0.0,0.0,0.0
203,2,0.1109999999999971,-2.939,0,5,16,0.0,Pause,632.464478,517.991089,3.206937,0.934327,116.865227,2.591539,3.347735,6.259142,82.060715,84.639282,9.865768,121.657227,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022072,0.0,0.0,0.0,0.0,0.0
203,2,0.13400000000000034,-2.915999999999997,0,5,16,0.0,Pause,630.428772,519.257813,3.204401,0.923729,116.884186,2.576306,3.475808,6.14677,82.056717,84.639282,9.693847,121.859047,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022282,0.0,0.0,0.0,0.0,0.0
203,2,0.1559999999999988,-2.8939999999999984,0,5,16,0.0,Pause,627.972778,522.14093,3.190957,0.914919,116.911827,2.574684,3.633715,5.99464,82.061134,84.639282,9.467781,122.112679,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022241,0.0,0.0,0.0,0.0,0.0
203,2,0.17799999999999727,-2.872,0,5,16,0.0,Pause,624.743286,525.764221,3.180419,0.898445,116.950569,2.571759,3.810446,5.841307,82.06546,84.639282,9.232071,122.404297,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022311,0.0,0.0,0.0,0.0,0.0
203,2,0.19999999999999574,-2.8500000000000014,0,5,16,0.0,Pause,621.375977,529.930237,3.168732,0.888193,116.986465,2.581835,4.026929,5.714142,82.08004,84.639282,9.040344,122.750565,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022133,0.0,0.0,0.0,0.0,0.0
203,2,0.2220000000000013,-2.827999999999996,0,5,16,0.0,Pause,618.637024,534.876892,3.154378,0.869644,117.01815,2.611123,4.240809,5.560333,82.094894,84.639282,8.802356,123.088943,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022234,0.0,0.0,0.0,0.0,0.0
203,2,0.24499999999999744,-2.8049999999999997,0,5,16,0.0,Pause,615.237183,539.710876,3.134204,0.839233,117.048027,2.666392,4.414836,5.415998,82.114235,84.639282,8.566694,123.36895,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022065,0.0,0.0,0.0,0.0,0.0
203,2,0.2669999999999959,-2.7830000000000013,0,5,16,0.0,Pause,611.870544,543.710999,3.11673,0.806236,117.072083,2.667208,4.562013,5.278054,82.129875,84.639282,8.337362,123.60453,A_StateManager_2.ScreenWidget,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-5.1e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.022255,0.0,0.0,0.0,0.0,0.0
