ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
167,3,0.0,-3.054000000000002,0,6,10,0.0,Pause,,,2.732897,-4.285991,115.153633,1.425204,20.47401,5.786712,160.534668,160.768524,-22.944172,136.319244,partitionwall_15.StaticMeshComponent0 partitionwall,0.205353,-0.220947,0.953415,3.329895,3.160416,-26.849365,1.0,0.200775,-0.225449,0.953339,31.23616,3.532227,-28.117798,4.228912,0.474859,0.497669,1.0,0.210037,-0.216339,0.953445,-25.154236,2.780899,-25.554657,4.372391,0.33556,0.480495,0.083006,0.083006
167,3,0.02199999999999136,-3.0320000000000107,0,6,10,0.0,Pause,,,2.731964,-4.26259,115.157005,1.473235,20.49349,5.927016,160.557846,160.768524,-22.415216,136.922546,partitionwall_15.StaticMeshComponent0 partitionwall,0.08876,-0.194305,0.976913,23.738373,3.63942,-27.618698,1.0,0.087448,-0.199524,0.975967,30.597214,3.753616,-27.990463,4.153046,0.512189,0.484724,1.0,0.098099,-0.156479,0.982788,-25.736374,2.815674,-24.937042,4.260834,0.371246,0.465021,0.07287,0.07287
167,3,0.045000000000001705,-3.0090000000000003,0,6,10,0.0,Pause,,,2.717888,-4.249024,115.152122,1.485516,20.511576,6.062128,160.19371,160.768677,-2.698972,141.220566,partitionwall_15.StaticMeshComponent0 partitionwall,-0.001694,-0.173248,0.984863,29.989243,3.749817,-27.982254,1.0,-0.00174,-0.173264,0.984863,30.107239,3.751358,-27.987885,4.185898,0.540991,0.480924,1.0,0.022369,-0.165451,0.985947,-26.267258,3.016129,-25.298584,4.272537,0.399066,0.462879,0.091818,0.091818
167,3,0.06699999999999307,-2.987000000000009,0,6,10,0.0,Pause,,,2.721339,-4.230499,115.152527,1.504931,20.542427,6.203323,161.687531,160.768768,12.397369,144.941345,partitionwall_15.StaticMeshComponent0 partitionwall,0.007156,-0.175446,0.984451,29.976898,3.744476,-27.962448,1.0,0.00708,-0.175476,0.984451,30.147385,3.746902,-27.971161,4.172455,0.538429,0.481233,1.0,0.034897,-0.162857,0.986023,-26.265289,2.943558,-25.084763,4.262009,0.397363,0.463046,0.124952,0.124952
167,3,0.08899999999999864,-2.9650000000000034,0,6,10,0.0,Pause,,,2.720308,-4.20785,115.148857,1.502598,20.540195,6.344282,161.51268,160.768768,11.35695,144.555542,partitionwall_15.StaticMeshComponent0 partitionwall,0.004227,-0.175369,0.984482,27.135437,3.694626,-27.773254,1.0,0.002655,-0.176071,0.98436,30.181824,3.73793,-27.928253,4.216614,0.53783,0.48126,1.0,0.031708,-0.162903,0.98613,-26.265228,2.935608,-25.056366,4.237869,0.397807,0.463066,0.15076,0.15076
167,3,0.11099999999999,-2.943000000000012,0,6,10,0.0,Pause,,,2.724433,-4.186845,115.141464,1.490762,20.510695,6.48571,161.584122,160.768768,12.230911,144.498962,partitionwall_15.StaticMeshComponent0 partitionwall,0.017212,-0.170181,0.985245,13.645432,3.512207,-27.10939,1.0,0.009827,-0.172974,0.984863,30.215195,3.754471,-27.975128,4.169662,0.53576,0.480649,1.0,0.035019,-0.163422,0.985931,-26.265289,2.928696,-25.02417,4.234589,0.397363,0.463086,0.139958,0.139958
167,3,0.13299999999999557,-2.9210000000000065,0,6,10,0.0,Pause,,,2.718717,-4.163802,115.130661,1.496762,20.458328,6.601164,161.543793,160.768753,10.477392,145.167374,partitionwall_15.StaticMeshComponent0 partitionwall,0.017807,-0.177246,0.983994,5.116699,3.380829,-26.641983,1.0,0.004105,-0.185211,0.982681,30.24437,3.744812,-27.941483,4.109756,0.535589,0.482384,1.0,0.034912,-0.167252,0.985291,-26.265152,2.926239,-25.019043,4.217209,0.397363,0.463673,0.131403,0.131403
167,3,0.1559999999999917,-2.8980000000000103,0,6,10,0.0,Pause,,,2.717564,-4.146862,115.129677,1.51044,20.414881,6.714123,161.328171,160.768753,10.672673,143.88681,partitionwall_15.StaticMeshComponent0 partitionwall,0.021027,-0.173431,0.984619,2.481689,3.342316,-26.505234,1.0,0.007538,-0.180115,0.983612,30.26123,3.744705,-27.941528,4.123825,0.53454,0.481667,1.0,0.034988,-0.166458,0.985413,-26.263046,2.925964,-25.019028,4.216782,0.397285,0.463573,0.145703,0.145703
167,3,0.17900000000000205,-2.875,0,6,10,0.0,Pause,,,2.715421,-4.133821,115.124084,1.509366,20.415693,6.796914,161.420044,160.768738,10.398829,144.524185,partitionwall_15.StaticMeshComponent0 partitionwall,0.022491,-0.173676,0.984543,0.331024,3.319931,-26.4133,1.0,0.007767,-0.179184,0.98378,30.267502,3.760437,-27.977356,4.129044,0.534297,0.481327,1.0,0.035553,-0.168732,0.985016,-26.257278,2.928696,-25.02417,4.202026,0.397001,0.463846,0.146278,0.146278
167,3,0.19899999999999807,-2.855000000000004,0,6,10,0.0,Pause,,,2.715156,-4.128814,115.127823,1.5278,20.421595,6.893051,161.418427,160.768753,10.420589,144.509354,partitionwall_15.StaticMeshComponent0 partitionwall,0.022064,-0.174911,0.984329,-0.253815,3.311951,-26.384308,1.0,0.006332,-0.179398,0.983749,30.276581,3.762009,-27.981583,4.126129,0.534187,0.481333,1.0,0.035446,-0.171051,0.984619,-26.251556,2.928696,-25.02417,4.151779,0.396792,0.464171,0.147702,0.147702
