ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
212,3,0.0,-3.0660000000000025,0,5,10,0.0,Pause,,,-3.285538,-11.447692,113.747383,-9.396987,4.069092,-24.302896,164.413803,160.768585,-14.085428,124.291397,partitionwall_15.StaticMeshComponent0 partitionwall,-0.386154,-0.008484,0.922379,-0.186951,1.464005,-29.427292,1.0,-0.412109,-0.014404,0.911011,31.62207,1.522522,-32.260864,3.543167,0.585402,0.569301,1.0,-0.362,-0.003052,0.932159,-29.445847,1.410187,-26.820892,3.186371,0.529442,0.495856,0.796183,0.796183
212,3,0.021999999999998465,-3.044000000000004,0,5,10,0.0,Pause,,,-3.213345,-11.33399,113.753441,-9.293139,4.041464,-23.639406,164.310638,160.768585,-13.931208,123.81115,partitionwall_15.StaticMeshComponent0 partitionwall,-0.381058,-0.014511,0.924423,0.633438,1.482925,-29.467468,1.0,-0.411484,-0.01503,0.911285,31.70343,1.544388,-32.234451,3.610672,0.582281,0.568415,1.0,-0.351212,-0.013992,0.936172,-29.416214,1.423477,-26.791367,3.187057,0.526813,0.496663,0.742195,0.742195
212,3,0.04399999999999693,-3.0220000000000056,0,5,10,0.0,Pause,,,-3.127538,-11.213982,113.754532,-9.149029,4.028971,-22.908482,164.160721,160.7686,-12.60067,122.966972,partitionwall_15.StaticMeshComponent0 partitionwall,-0.367294,-0.000229,0.930099,1.564545,1.477585,-29.525116,1.0,-0.390976,-0.00322,0.92038,31.729797,1.526443,-32.211716,3.624573,0.578027,0.566666,1.0,-0.342789,0.002808,0.939392,-29.32753,1.427536,-26.773788,3.200211,0.522533,0.493725,0.668953,0.668953
212,3,0.06700000000000017,-2.9990000000000023,0,5,10,0.0,Pause,,,-3.02981,-11.075914,113.763451,-8.908923,4.007743,-22.06778,164.17395,160.7686,-12.545967,124.763184,partitionwall_15.StaticMeshComponent0 partitionwall,-0.364288,-0.011108,0.931213,1.609177,1.495941,-29.501587,1.0,-0.389114,-0.021683,0.920929,31.796661,1.5784,-32.173218,3.670868,0.575251,0.567336,1.0,-0.338531,-0.000259,0.940948,-29.296829,1.41153,-26.766373,3.267883,0.520883,0.494667,0.577482,0.577482
212,3,0.08899999999999864,-2.977000000000004,0,5,10,0.0,Pause,,,-2.92127,-10.909426,113.780533,-8.531742,4.03839,-21.099985,163.9832,160.768616,-10.106702,123.550774,partitionwall_15.StaticMeshComponent0 partitionwall,-0.339523,-0.000488,0.940582,-0.469894,1.498413,-29.280518,1.0,-0.368866,-0.001678,0.929474,31.873276,1.594131,-32.149445,3.542892,0.569582,0.563034,1.0,-0.313156,0.000549,0.949692,-29.24379,1.413254,-26.72818,3.281296,0.515238,0.493836,0.560939,0.560939
212,3,0.11200000000000188,-2.9540000000000006,0,5,10,0.0,Pause,,,-2.81568,-10.730446,113.774048,-8.166781,4.104417,-20.070967,163.948853,160.7686,-11.345806,124.683426,partitionwall_15.StaticMeshComponent0 partitionwall,-0.321243,-0.00209,0.946991,-0.334839,1.515717,-29.243286,1.0,-0.336014,-0.008209,0.941803,31.913849,1.601212,-32.102936,3.517685,0.562975,0.562858,1.0,-0.307968,0.003357,0.951385,-29.115936,1.439407,-26.691147,3.36377,0.510212,0.492251,0.621534,0.621534
212,3,0.13400000000000034,-2.932000000000002,0,5,10,0.0,Pause,,,-2.711607,-10.535753,113.78685,-7.97692,4.159742,-19.098129,163.878906,160.7686,-11.550077,125.165428,partitionwall_15.StaticMeshComponent0 partitionwall,-0.312531,0.007523,0.949875,3.682068,1.534821,-29.569199,1.0,-0.326691,0.011414,0.945053,32.01712,1.552826,-32.097229,3.500778,0.557927,0.56132,1.0,-0.296097,0.003052,0.955139,-29.002197,1.514069,-26.653122,3.284592,0.504598,0.489279,0.657883,0.657883
212,3,0.1559999999999988,-2.9100000000000037,0,5,10,0.0,Pause,,,-2.596147,-10.321879,113.81823,-7.828364,4.283109,-18.127895,163.919189,160.768616,-10.112579,127.286705,partitionwall_15.StaticMeshComponent0 partitionwall,-0.293945,0.009232,0.955765,4.406189,1.556854,-29.602753,1.0,-0.30658,0.018051,0.95166,32.079376,1.57486,-32.068283,3.475647,0.552626,0.558982,1.0,-0.278595,-0.001404,0.960403,-28.958496,1.535156,-26.630142,3.311401,0.500507,0.488881,0.66403,0.66403
212,3,0.17799999999999727,-2.8880000000000052,0,5,10,0.0,Pause,,,-2.47734,-10.10294,113.858841,-7.53659,4.462743,-17.088882,163.878754,160.768616,-10.126503,128.246002,partitionwall_15.StaticMeshComponent0 partitionwall,-0.270065,0.005661,0.962814,0.32135,1.564835,-29.176117,1.0,-0.280655,0.015732,0.959671,32.224045,1.621063,-32.00882,3.498962,0.543447,0.556878,1.0,-0.26033,-0.00351,0.9655,-28.803741,1.513489,-26.590027,3.266479,0.492606,0.489323,0.538669,0.538669
212,3,0.19999999999999574,-2.8660000000000068,0,5,10,0.0,Pause,,,-2.352707,-9.884429,113.890961,-7.062669,4.582743,-15.983033,163.743286,160.768616,-10.807108,128.118896,partitionwall_15.StaticMeshComponent0 partitionwall,-0.253143,-0.000168,0.967422,-2.207657,1.562851,-28.921127,1.0,-0.265182,0.000397,0.964188,32.309921,1.67067,-31.975876,3.505875,0.538004,0.55702,1.0,-0.243866,-0.00061,0.969803,-28.72023,1.480042,-26.574814,3.294205,0.487366,0.489726,0.501354,0.501354
