ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
206,2,0.0,-3.069999999999993,0,5,16,0.0,Pause,234.936661,605.487488,1.255065,3.944778,114.9925,1.336569,8.77085,0.104205,87.127663,84.639305,-17.95476,127.590553,A_StateManager_2.ScreenWidget,0.204773,-0.01265,0.978714,0.923569,7.709793,-29.730225,1.0,0.14827,-0.019577,0.988739,31.004807,6.983948,-29.736679,3.230499,0.50515,0.361259,1.0,0.258163,-0.005997,0.96608,-27.838409,8.403824,-29.724045,3.555191,0.401571,0.293575,0.440591,0.440591
206,2,0.02199999999999136,-3.048000000000002,0,5,16,0.0,Pause,232.992691,604.019592,1.264188,3.94671,114.992188,1.328387,8.76053,0.090529,85.984512,84.639297,-13.360399,126.925011,A_StateManager_2.ScreenWidget,0.211227,-0.012375,0.977356,-3.070389,7.816986,-29.76178,1.0,0.146332,-0.019424,0.989029,31.01268,7.002029,-29.803024,3.236908,0.505124,0.361139,1.0,0.257813,-0.007217,0.966156,-27.845459,8.409378,-29.731781,3.541977,0.401843,0.293594,0.422853,0.422853
206,2,0.04399999999999693,-3.0259999999999962,0,5,16,0.0,Pause,298.626434,594.511841,1.274776,3.950167,114.991119,1.302271,8.732041,0.094242,86.099312,84.639297,-13.92347,126.990395,A_StateManager_2.ScreenWidget,0.213684,-0.011749,0.976822,-4.810196,7.861374,-29.767487,1.0,0.144745,-0.019089,0.989273,31.018539,7.007843,-29.819748,3.248871,0.505124,0.361023,1.0,0.257446,-0.007019,0.966263,-27.848663,8.410202,-29.733887,3.542007,0.401999,0.293557,0.384807,0.384807
206,2,0.0660000000000025,-3.0039999999999907,0,5,16,0.0,Pause,290.58255,595.445923,1.278934,3.94882,114.991333,1.291387,8.712111,0.086755,86.140083,84.639297,-14.154665,126.96743,A_StateManager_2.ScreenWidget,0.212845,-0.012787,0.97699,-4.196579,7.859604,-29.787811,1.0,0.142838,-0.01828,0.989563,31.026535,7.025635,-29.864136,3.243134,0.505097,0.36065,1.0,0.259262,-0.009064,0.965759,-27.858398,8.41983,-29.736557,3.537491,0.402087,0.29352,0.343314,0.343314
206,2,0.08799999999999386,-2.9819999999999993,0,5,16,0.0,Pause,287.279724,595.117859,1.273993,3.947592,114.99205,1.303612,8.697822,0.08866,86.111847,84.639297,-14.07938,126.84549,A_StateManager_2.ScreenWidget,0.216232,-0.014053,0.976227,-5.812164,7.913147,-29.81691,1.0,0.142822,-0.018524,0.989563,31.032623,7.04895,-29.935364,3.224289,0.50489,0.360448,1.0,0.259598,-0.011337,0.965637,-27.871246,8.430542,-29.745987,3.534744,0.402476,0.29352,0.282031,0.282031
206,2,0.10999999999999943,-2.9599999999999937,0,5,16,0.0,Pause,288.355255,593.375854,1.276219,3.950047,114.98687,1.309624,8.686539,0.086305,86.157982,84.639297,-14.383312,126.720703,A_StateManager_2.ScreenWidget,0.229797,-0.014877,0.973114,-13.056839,8.099136,-29.84639,1.0,0.143585,-0.026428,0.989273,31.030472,7.112244,-30.121597,3.194962,0.504853,0.360816,1.0,0.258377,-0.010971,0.965973,-27.873413,8.430801,-29.753906,3.517883,0.402693,0.29352,0.285046,0.285046
206,2,0.13299999999999557,-2.9369999999999976,0,5,16,0.0,Pause,284.013306,591.59314,1.279902,3.948152,114.983582,1.29388,8.667461,0.090631,86.414902,84.639297,-15.598024,126.675133,A_StateManager_2.ScreenWidget,0.155502,-0.084457,0.984207,-28.195862,8.274246,-30.712204,1.0,0.07637,-0.073776,0.994339,30.441284,6.499084,-29.25293,3.390732,0.533719,0.381138,1.0,0.155502,-0.084457,0.984207,-28.195862,8.274246,-30.712204,3.443161,0.427141,0.316374,0.307555,0.307555
206,2,0.1559999999999917,-2.9140000000000015,0,5,16,0.0,Pause,266.660309,590.942139,1.281422,3.950763,114.98243,1.306804,8.646145,0.092974,84.555862,84.639297,-9.082247,120.577019,A_StateManager_2.ScreenWidget,0.14389,-0.103882,0.984116,-28.319138,8.090469,-30.532593,1.0,0.07428,-0.122513,0.98967,30.321625,6.484909,-29.373795,3.241669,0.538142,0.389053,1.0,0.14389,-0.103882,0.984116,-28.319138,8.090469,-30.532593,3.377441,0.433003,0.324101,0.310358,0.310358
206,2,0.1769999999999925,-2.8930000000000007,0,5,16,0.0,Pause,359.742859,503.826233,1.285505,3.951621,114.981689,1.294623,8.634705,0.087592,84.31279,84.639297,-8.10701,118.903732,A_StateManager_2.ScreenWidget,0.151306,-0.113861,0.981903,-28.383911,8.122604,-30.647995,1.0,0.016769,-0.126877,0.99176,30.600815,7.544113,-33.706528,3.237885,0.536631,0.388974,1.0,0.151306,-0.113861,0.981903,-28.383911,8.122604,-30.647995,3.340988,0.434184,0.325207,0.273892,0.273892
206,2,0.19899999999999807,-2.870999999999995,0,5,16,0.0,Pause,373.674835,479.92215,1.290327,3.954005,114.978409,1.309696,8.599126,0.081244,84.369057,84.639297,-8.769962,118.009796,A_StateManager_2.ScreenWidget,0.145096,-0.110504,0.983215,-28.386078,8.157669,-30.715576,1.0,0.01741,-0.123886,0.992142,30.611633,7.610107,-33.865784,3.232651,0.53619,0.387567,1.0,0.145096,-0.110504,0.983215,-28.386078,8.157669,-30.715576,3.481903,0.435117,0.323888,0.192986,0.192986
206,2,0.22100000000000364,-2.8489999999999895,0,5,16,0.0,Pause,364.204071,467.151642,1.290411,3.953636,114.975761,1.320184,8.565556,0.085862,84.296211,84.639297,-8.220115,118.233788,A_StateManager_2.ScreenWidget,0.142303,-0.105408,0.984192,-28.381149,8.157669,-30.694366,1.0,0.066269,-0.113251,0.991348,30.403137,6.63829,-29.980728,3.336395,0.536427,0.38754,1.0,0.142303,-0.105408,0.984192,-28.381149,8.157669,-30.694366,3.471375,0.435355,0.323216,0.144864,0.144864
206,2,0.24399999999999977,-2.8259999999999934,0,5,16,0.0,Pause,372.059021,470.351501,1.296425,3.952074,114.972618,1.332049,8.540755,0.07723,84.272865,84.639297,-7.984871,118.631927,A_StateManager_2.ScreenWidget,0.13208,-0.100845,0.986084,-28.372208,8.171219,-30.837601,1.0,0.062943,-0.110306,0.991898,30.38736,6.632233,-30.045029,3.327393,0.537418,0.387885,1.0,0.13208,-0.100845,0.986084,-28.372208,8.171219,-30.837601,3.478729,0.436348,0.323257,0.140687,0.140687
206,2,0.26599999999999113,-2.804000000000002,0,5,16,0.0,Pause,375.419678,476.039215,1.299053,3.956211,114.968063,1.356917,8.520872,0.072912,84.165665,84.639297,-7.099857,118.971451,A_StateManager_2.ScreenWidget,0.030563,-0.231903,0.972244,-28.829163,7.779251,-31.07048,1.0,-0.052979,-0.249741,0.966858,29.575653,6.226471,-30.198593,3.318527,0.580569,0.422,1.0,0.030563,-0.231903,0.972244,-28.829163,7.779251,-31.07048,3.451431,0.465452,0.356767,0.068655,0.068655
206,2,0.2879999999999967,-2.7819999999999965,0,5,16,0.0,Pause,388.062714,480.889557,1.295394,3.952122,114.966347,1.357089,8.491899,0.078162,83.690048,84.63929,1.445043,107.787575,A_StateManager_2.ScreenWidget,-0.03978,-0.277451,0.9599,18.133392,6.385361,-30.315582,0.883441,-0.0504,-0.280563,0.958496,29.466339,6.109238,-30.262634,3.328857,0.584014,0.430892,0.885334,0.004349,-0.264175,0.964462,-28.96994,7.533005,-30.53566,3.48996,0.473775,0.365421,0.0,0.0
206,2,0.3100000000000023,-2.759999999999991,0,5,16,0.0,Pause,510.13269,321.119904,1.294065,3.95968,114.959969,1.346836,8.483306,0.081241,84.16655,84.639282,7.531761,103.787476,A_StateManager_2.ScreenWidget,-0.03862,-0.283783,0.958099,20.524643,6.328873,-30.302673,0.898336,-0.048508,-0.284988,0.957291,29.49675,6.113342,-30.261261,3.356796,0.58269,0.431357,0.875443,0.016022,-0.276596,0.960846,-29.039154,7.519516,-30.531464,3.515991,0.474658,0.367541,0.0,0.0
206,2,0.3329999999999984,-2.7369999999999948,0,5,16,0.0,Pause,597.085815,263.975616,1.292306,3.963017,114.957153,1.33953,8.466504,0.086528,84.244164,84.639282,7.448548,103.200851,A_StateManager_2.ScreenWidget,-0.044067,-0.284515,0.957642,22.983566,6.273163,-30.291824,0.892539,-0.05162,-0.285522,0.95697,29.504166,6.116898,-30.261719,3.352142,0.582847,0.431311,0.870081,0.016266,-0.27597,0.961014,-29.052521,7.520309,-30.532013,3.512253,0.475082,0.367431,0.0,0.0
206,2,0.35899999999999466,-2.7109999999999985,0,5,16,0.0,Pause,595.897095,255.595291,1.293468,3.96601,114.955643,1.353992,8.45813,0.092426,84.275894,84.639282,7.935809,103.117401,A_StateManager_2.ScreenWidget,-0.02066,-0.281403,0.959351,2.182495,6.770935,-30.388321,0.881642,-0.053406,-0.286011,0.956726,29.51297,6.113342,-30.263107,3.352127,0.582778,0.431516,0.883321,0.016785,-0.275772,0.96106,-29.061783,7.522705,-30.531464,3.508957,0.475331,0.36732,0.0,0.0
206,2,0.3780000000000001,-2.691999999999993,0,5,16,0.0,Pause,602.857971,254.403137,1.291156,3.97011,114.953209,1.350087,8.450651,0.120306,84.16954,84.639282,5.939887,103.389404,A_StateManager_2.ScreenWidget,-0.02713,-0.282669,0.958832,0.678986,6.815353,-30.4021,0.874596,-0.066818,-0.284409,0.95636,29.564407,6.112274,-30.284073,3.351822,0.582778,0.431516,0.874247,0.013794,-0.280396,0.959778,-29.070724,7.53949,-30.523651,3.509201,0.476024,0.36732,0.0,0.0
206,2,0.3999999999999915,-2.6700000000000017,0,5,16,0.0,Pause,574.344788,258.28891,1.298356,3.975844,114.952301,1.348655,8.46132,0.120829,84.190331,84.639282,6.509668,103.295502,A_StateManager_2.ScreenWidget,-0.025879,-0.282639,0.958862,-0.588181,6.847046,-30.405807,0.874912,-0.067322,-0.284622,0.956268,29.570129,6.113876,-30.282684,3.361816,0.582638,0.431483,0.868126,0.013275,-0.280319,0.959808,-29.074478,7.539581,-30.52211,3.512787,0.47622,0.367299,0.0,0.0
206,2,0.42099999999999227,-2.649000000000001,0,5,16,0.0,Pause,582.484558,256.947418,1.301712,3.971434,114.956215,1.33337,8.472118,0.148031,84.182793,84.639282,6.435838,103.315002,A_StateManager_2.ScreenWidget,-0.02681,-0.282486,0.958893,-0.268234,6.840485,-30.403809,0.864198,-0.068329,-0.284149,0.956329,29.572906,6.115509,-30.281555,3.356583,0.582679,0.431357,0.870501,0.013321,-0.280411,0.959778,-29.07843,7.540405,-30.521851,3.516357,0.476352,0.367279,0.0,0.0
206,2,0.44299999999999784,-2.6269999999999953,0,5,16,0.0,Pause,581.429749,257.226013,1.304686,3.970957,114.956841,1.350486,8.471299,0.160911,84.180649,84.639282,6.534911,103.331276,A_StateManager_2.ScreenWidget,-0.02739,-0.28215,0.958969,0.47319,6.823181,-30.397095,0.870616,-0.069,-0.282974,0.956635,29.577423,6.115341,-30.281555,3.366989,0.582601,0.43119,0.879435,0.014908,-0.280807,0.959641,-29.086319,7.542084,-30.51445,3.539368,0.47643,0.367207,0.0,0.0
206,2,0.4650000000000034,-2.6049999999999898,0,5,16,0.0,Pause,582.845154,257.458496,1.310962,3.967094,114.958427,1.363077,8.451833,0.172822,84.176575,84.639282,6.598341,103.332481,A_StateManager_2.ScreenWidget,-0.026978,-0.281616,0.959137,0.645782,6.818359,-30.396774,0.889625,-0.071213,-0.281769,0.956833,29.586197,6.114227,-30.282272,3.373169,0.582586,0.431065,0.886682,0.018539,-0.280899,0.959549,-29.100418,7.542084,-30.51445,3.546158,0.476446,0.367207,0.0,0.0
