ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
197,3,0.0,-3.0360000000000014,0,6,10,0.0,Pause,,,-8.030454,-3.686845,121.861839,2.709236,4.251096,2.178507,170.709244,160.7686,-11.354155,146.146149,partitionwall_15.StaticMeshComponent0 partitionwall,0.014206,0.099487,0.994934,10.572189,3.994019,-26.362137,1.0,-0.043427,0.135452,0.989822,35.191711,4.088837,-28.039139,3.971481,0.421482,0.431557,1.0,0.104736,0.042007,0.993607,-28.137299,3.84494,-23.725372,3.976425,0.406753,0.387118,0.031595,0.031595
197,3,0.01999999999999602,-3.0160000000000053,0,6,10,0.0,Pause,,,-8.03124,-3.681028,121.865738,2.704329,4.266204,2.186118,171.440887,160.768692,0.431029,151.558197,partitionwall_15.StaticMeshComponent0 partitionwall,-0.03299,0.129837,0.990982,31.252777,4.069016,-27.751846,1.0,-0.042145,0.13533,0.989899,35.193802,4.084091,-28.019272,3.940811,0.421258,0.431557,1.0,0.105286,0.045181,0.993408,-28.139618,3.841934,-23.721725,3.980103,0.406753,0.386764,0.025763,0.025763
197,3,0.04099999999999682,-2.9950000000000045,0,6,10,0.0,Pause,,,-8.031026,-3.673208,121.864578,2.710352,4.300362,2.19473,172.8685,160.768738,8.551397,157.08815,partitionwall_15.StaticMeshComponent0 partitionwall,0.024323,0.100555,0.994629,6.044434,3.900528,-25.850021,1.0,-0.043137,0.143677,0.988678,35.206619,3.957321,-27.672943,3.956116,0.421215,0.431707,1.0,0.103241,0.049179,0.993439,-28.142166,3.833954,-23.713028,3.994736,0.407113,0.386467,0.03365,0.03365
197,3,0.06300000000000239,-2.972999999999999,0,6,10,0.0,Pause,,,-8.040127,-3.664565,121.863556,2.720031,4.321187,2.213951,171.479706,160.768677,-1.18496,151.908768,partitionwall_15.StaticMeshComponent0 partitionwall,0.102005,0.050583,0.993484,-26.871124,3.836243,-23.79184,1.0,-0.040726,0.143265,0.988831,35.209106,3.948547,-27.639648,3.942001,0.420818,0.431765,1.0,0.104904,0.04866,0.993286,-28.142502,3.833954,-23.713028,3.994278,0.406897,0.386537,0.03485,0.03485
197,3,0.08499999999999375,-2.9510000000000076,0,6,10,0.0,Pause,,,-8.038725,-3.657293,121.867989,2.737599,4.33607,2.225566,170.508026,160.768585,-14.352074,143.378113,partitionwall_15.StaticMeshComponent0 partitionwall,0.102875,0.050217,0.993423,-27.157043,3.835403,-23.773483,1.0,-0.041153,0.143936,0.988724,35.210938,3.938507,-27.623215,3.95784,0.420818,0.431876,1.0,0.105133,0.048721,0.993256,-28.142502,3.833771,-23.712662,3.995773,0.406866,0.386537,0.04274,0.04274
197,3,0.10699999999999932,-2.929000000000002,0,6,10,0.0,Pause,,,-8.042351,-3.648746,121.868347,2.753191,4.347879,2.258031,170.507248,160.768585,-14.395668,143.31778,partitionwall_15.StaticMeshComponent0 partitionwall,0.062607,0.074783,0.995224,-9.754593,3.862732,-24.832062,1.0,-0.042038,0.138443,0.989471,35.219482,3.933151,-27.604614,3.956253,0.420672,0.432672,1.0,0.105133,0.048431,0.993271,-28.142166,3.833954,-23.698502,4.017334,0.406854,0.386537,0.051465,0.051465
197,3,0.12899999999999068,-2.9070000000000107,0,6,10,0.0,Pause,,,-8.042633,-3.635669,121.86599,2.763798,4.350496,2.288607,170.793427,160.768646,-7.440969,147.53038,partitionwall_15.StaticMeshComponent0 partitionwall,0.049164,0.08371,0.99527,-3.904327,3.86972,-25.18837,1.0,-0.041519,0.13916,0.989395,35.223282,3.92746,-27.593475,3.969116,0.420469,0.432672,1.0,0.105087,0.048889,0.993256,-28.142166,3.833954,-23.698502,4.035019,0.406854,0.386537,0.057724,0.057724
197,3,0.15099999999999625,-2.885000000000005,0,6,10,0.0,Pause,,,-8.045297,-3.622079,121.866898,2.753249,4.365761,2.324744,171.004547,160.768646,-5.036288,149.113876,partitionwall_15.StaticMeshComponent0 partitionwall,0.049698,0.08284,0.995316,-4.1866,3.865723,-25.171783,1.0,-0.039825,0.139221,0.989456,35.224747,3.91597,-27.57225,3.980927,0.42018,0.432881,1.0,0.103836,0.048126,0.993423,-28.136597,3.835175,-23.713028,4.034241,0.406834,0.386716,0.054867,0.054867
197,3,0.17399999999999238,-2.862000000000009,0,6,10,0.0,Pause,,,-8.048269,-3.605831,121.869568,2.820567,4.358159,2.366198,170.979767,160.768646,-4.987627,148.943604,partitionwall_15.StaticMeshComponent0 partitionwall,0.051163,0.081299,0.995361,-4.20787,3.86496,-25.171265,1.0,-0.040085,0.140305,0.989288,35.228302,3.896942,-27.52095,3.991013,0.42013,0.432934,1.0,0.106232,0.045044,0.993317,-28.132416,3.845566,-23.745804,4.035324,0.406357,0.387056,0.051347,0.051347
197,3,0.19599999999999795,-2.8400000000000034,0,6,10,0.0,Pause,,,-8.052024,-3.597569,121.867821,2.90005,4.330353,2.439414,170.930817,160.768646,-5.0111,148.605637,partitionwall_15.StaticMeshComponent0 partitionwall,0.052673,0.079102,0.995468,-4.53743,3.86673,-25.158035,1.0,-0.039444,0.139374,0.989441,35.229416,3.890381,-27.495316,3.983795,0.420025,0.433064,1.0,0.107025,0.042892,0.993317,-28.13118,3.852707,-23.771317,4.01239,0.406205,0.387233,0.059017,0.059017
