ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
174,3,0.0,-3.0329999999999977,0,5,10,0.0,Pause,,,2.319196,-2.765191,117.927193,-0.596893,7.106279,0.217442,159.505814,160.768616,-9.381936,135.018005,partitionwall_15.StaticMeshComponent0 partitionwall,0.029022,-0.015625,0.999451,17.380997,3.548569,-22.231964,0.698654,0.016998,-0.017761,0.999695,31.575317,4.539352,-22.981049,4.578918,0.504697,0.380036,0.715694,0.065094,-0.009201,0.997833,-25.236633,0.573807,-19.98291,4.735977,0.347283,0.470226,0.0,0.0
174,3,0.021999999999998465,-3.0109999999999992,0,5,10,0.0,Pause,,,2.326281,-2.781582,117.923187,-0.619996,7.054991,0.224173,159.406281,160.768646,-6.763246,134.967865,partitionwall_15.StaticMeshComponent0 partitionwall,0.07077,-0.003418,0.997482,-25.264191,0.481476,-19.716888,0.716774,0.032791,-0.020599,0.999237,31.499496,4.238434,-21.61586,4.606369,0.504597,0.379752,0.76483,0.07077,-0.003418,0.997482,-25.264816,0.481445,-19.716858,4.755646,0.347471,0.469964,0.0,0.0
174,3,0.04400000000000048,-2.988999999999997,0,5,10,0.0,Pause,,,2.33258,-2.783406,117.909882,-0.680019,6.993321,0.210017,159.896896,160.768585,-13.441004,136.656982,partitionwall_15.StaticMeshComponent0 partitionwall,0.072708,0.000397,0.997345,-25.268661,0.408997,-19.483536,0.739734,0.026459,-0.008804,0.999603,31.519135,4.109268,-21.318146,4.60556,0.505063,0.379589,0.793186,0.072708,0.000397,0.997345,-25.268692,0.408997,-19.483536,4.780838,0.347544,0.469683,0.0,0.0
174,3,0.06599999999999895,-2.9669999999999987,0,5,10,0.0,Pause,,,2.347112,-2.787733,117.904541,-0.726673,6.898552,0.206722,160.039337,160.768585,-13.76207,137.773712,partitionwall_15.StaticMeshComponent0 partitionwall,0.072586,0.000443,0.99736,-25.267181,0.414337,-19.494568,0.748975,0.025604,-0.009293,0.999619,31.523514,4.122238,-21.359253,4.613022,0.505055,0.379572,0.798582,0.072586,0.000443,0.99736,-25.268219,0.414276,-19.494522,4.785507,0.347547,0.469601,0.0,0.0
174,3,0.08800000000000097,-2.9449999999999967,0,5,10,0.0,Pause,,,2.364042,-2.793574,117.894005,-0.76155,6.809821,0.227962,159.944519,160.768585,-13.688421,137.169434,partitionwall_15.StaticMeshComponent0 partitionwall,0.056,0.000397,0.998428,-8.065613,1.563019,-20.19873,0.774319,0.025101,-0.015244,0.999557,31.525345,4.23291,-21.686386,4.594833,0.505063,0.379534,0.803498,0.069397,0.007202,0.997559,-25.25679,0.403702,-19.55275,4.788895,0.347674,0.469258,0.0,0.0
174,3,0.11100000000000065,-2.921999999999997,0,5,10,0.0,Pause,,,2.368641,-2.80329,117.879776,-0.767903,6.698755,0.221377,159.747894,160.768616,-11.073589,136.864929,partitionwall_15.StaticMeshComponent0 partitionwall,0.069031,0.007874,0.997574,-24.608414,0.439651,-19.544159,0.790563,0.025452,-0.016449,0.999527,31.523514,4.276657,-21.824478,4.588867,0.505055,0.37939,0.810138,0.069534,0.008163,0.997543,-25.25679,0.39534,-19.517822,4.812698,0.347709,0.469093,0.0,0.0
174,3,0.13299999999999912,-2.8999999999999986,0,5,10,0.0,Pause,,,2.374677,-2.809167,117.870117,-0.798065,6.605715,0.211533,159.967316,160.7686,-13.181759,137.702057,partitionwall_15.StaticMeshComponent0 partitionwall,0.067474,0.011108,0.99765,-24.430664,0.450287,-19.584641,0.808125,0.025528,-0.0159,0.999542,31.523514,4.256348,-21.751266,4.592361,0.505046,0.37939,0.83709,0.068085,0.011505,0.997604,-25.254105,0.394272,-19.55275,4.814575,0.347842,0.468842,0.0,0.0
174,3,0.15500000000000114,-2.8779999999999966,0,5,10,0.0,Pause,,,2.382898,-2.825105,117.864929,-0.834228,6.533206,0.208868,159.975998,160.768616,-12.956589,137.955338,partitionwall_15.StaticMeshComponent0 partitionwall,0.055267,0.004288,0.998459,-9.110199,1.490845,-20.170502,0.810713,0.025192,-0.013367,0.999588,31.525345,4.238815,-21.688736,4.596481,0.505048,0.379042,0.83007,0.0672,0.011307,0.997665,-25.251144,0.399323,-19.567459,4.814163,0.347881,0.468842,0.0,0.0
174,3,0.1769999999999996,-2.855999999999998,0,5,10,0.0,Pause,,,2.38798,-2.837718,117.858505,-0.882055,6.500933,0.201046,159.713333,160.7686,-11.046812,136.74054,partitionwall_15.StaticMeshComponent0 partitionwall,0.047226,0.004654,0.998871,-2.694931,1.950455,-20.537979,0.835371,0.020798,-0.010559,0.999725,31.547913,4.284103,-21.861832,4.597977,0.505045,0.378432,0.841285,0.064621,0.014679,0.997787,-25.244202,0.413712,-19.666199,4.833603,0.348024,0.468638,0.0,0.0
174,3,0.19899999999999807,-2.8339999999999996,0,5,10,0.0,Pause,,,2.386787,-2.844393,117.851974,-0.925455,6.463387,0.190857,159.644348,160.768616,-9.803375,136.642334,partitionwall_15.StaticMeshComponent0 partitionwall,0.046417,0.003616,0.998901,1.545486,2.242111,-20.690369,0.834169,0.025391,-0.010315,0.999619,31.527466,4.27388,-21.814194,4.604828,0.504927,0.378369,0.855098,0.065186,0.016068,0.997742,-25.24321,0.426758,-19.686234,4.834839,0.347881,0.468169,0.0,0.0
174,3,0.2220000000000013,-2.8109999999999964,0,5,10,0.0,Pause,,,2.386604,-2.851391,117.849258,-0.971907,6.426354,0.170513,159.653259,160.768616,-9.738415,136.740082,partitionwall_15.StaticMeshComponent0 partitionwall,0.043823,0.007187,0.999008,0.2435,2.146423,-20.599457,0.840732,0.027084,-0.007263,0.999603,31.514465,4.238815,-21.688736,4.625641,0.505055,0.378032,0.860018,0.057419,0.018951,0.998169,-25.199814,0.44397,-19.713196,4.876434,0.347849,0.467398,0.0,0.0
174,3,0.24399999999999977,-2.788999999999998,0,5,10,0.0,Pause,,,2.389207,-2.865851,117.850517,-0.992606,6.382415,0.159955,159.647186,160.768616,-9.370101,136.847305,partitionwall_15.StaticMeshComponent0 partitionwall,0.048721,0.016205,0.998672,-10.69989,1.423645,-20.313812,0.842758,0.02977,0.000153,0.999542,31.496597,4.158707,-21.491089,4.636246,0.505184,0.377835,0.886465,0.055222,0.021713,0.99823,-25.186005,0.484695,-19.909653,4.886856,0.347604,0.467269,0.0,0.0
174,3,0.26599999999999824,-2.7669999999999995,0,5,10,0.0,Pause,,,2.397351,-2.880859,117.852737,-1.004679,6.355532,0.147154,159.840591,160.768616,-10.198679,138.1996,partitionwall_15.StaticMeshComponent0 partitionwall,0.045853,0.012573,0.998856,-4.858261,1.840439,-20.595428,0.857791,0.029266,-0.001694,0.999557,31.496033,4.252136,-21.814194,4.635864,0.505254,0.377635,0.849139,0.055115,0.020569,0.99826,-25.185577,0.491943,-19.913956,4.886765,0.347604,0.467265,0.0,0.0
174,3,0.2890000000000015,-2.743999999999996,0,5,10,0.0,Pause,,,2.406125,-2.899551,117.850426,-1.030139,6.33041,0.136778,159.740601,160.768616,-9.789931,137.621552,partitionwall_15.StaticMeshComponent0 partitionwall,0.051712,0.018494,0.998489,-17.265778,1.021713,-20.182037,0.869732,0.029221,-0.004303,0.999557,31.489944,4.276215,-21.829712,4.654282,0.505441,0.377433,0.861684,0.055359,0.022186,0.998215,-25.184891,0.493103,-19.914413,4.949814,0.347604,0.467021,0.0,0.0
