ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
183,3,0.0,-3.063999999999993,0,5,10,0.0,Pause,,,-3.592949,2.210319,129.152039,2.423663,-7.785077,0.008217,170.641769,160.769028,47.318092,137.460831,partitionwall_15.StaticMeshComponent0 partitionwall,-0.259552,0.181503,0.948517,-1.032257,-1.28038,-23.449509,1.0,-0.27594,0.180664,0.944031,31.081741,-0.583679,-22.891907,3.173767,0.591134,0.52619,1.0,-0.242813,0.182312,0.952774,-33.674805,-1.988541,-24.016296,3.456726,0.637911,0.562702,0.183616,0.183616
183,3,0.031999999999996476,-3.0319999999999965,0,5,10,0.0,Pause,,,-3.58289,2.203596,129.155258,2.411697,-7.778827,0.01582,170.593384,160.769012,47.225243,137.129837,partitionwall_15.StaticMeshComponent0 partitionwall,-0.25946,0.180527,0.948715,-1.657257,-1.290756,-23.458481,1.0,-0.276337,0.179855,0.944061,31.086548,-0.581512,-22.890442,3.137848,0.591094,0.526174,1.0,-0.242874,0.181137,0.952988,-33.677734,-1.984314,-24.013962,3.448608,0.638005,0.562715,0.201999,0.201999
183,3,0.0660000000000025,-2.9979999999999905,0,5,10,0.0,Pause,,,-3.567253,2.2012,129.14386,2.397805,-7.763247,-0.021587,170.53511,160.769012,47.07888,137.0047,partitionwall_15.StaticMeshComponent0 partitionwall,-0.258698,0.179703,0.949081,-0.807922,-1.267349,-23.442383,1.0,-0.277512,0.178772,0.943924,31.096268,-0.576904,-22.887695,3.131165,0.59096,0.526157,1.0,-0.239212,0.180603,0.95401,-33.678192,-1.978683,-24.013885,3.442017,0.637441,0.562559,0.193927,0.193927
183,3,0.09899999999998954,-2.9650000000000034,0,5,10,0.0,Pause,,,-3.553386,2.203965,129.132263,2.413824,-7.811701,-0.088836,170.414444,160.768997,46.723125,136.699692,partitionwall_15.StaticMeshComponent0 partitionwall,-0.258667,0.178864,0.949249,-0.724045,-1.260117,-23.437881,1.0,-0.277588,0.17897,0.943878,31.109299,-0.574112,-22.884033,3.147202,0.590518,0.526028,1.0,-0.238983,0.178696,0.954437,-33.679596,-1.970306,-24.01123,3.446289,0.637441,0.562556,0.196545,0.196545
183,3,0.1319999999999908,-2.932000000000002,0,5,10,0.0,Pause,,,-3.537674,2.20232,129.129166,2.451634,-7.859423,-0.150544,170.332962,160.769012,46.515781,136.405121,partitionwall_15.StaticMeshComponent0 partitionwall,-0.214172,0.166458,0.962494,-2.320404,-1.39357,-23.36499,1.0,-0.228455,0.16481,0.959488,31.532669,-0.695679,-22.769028,3.135712,0.569263,0.530536,1.0,-0.20108,0.167923,0.965073,-33.303467,-2.032318,-23.910431,3.524887,0.619147,0.565025,0.207913,0.207913
183,3,0.16599999999999682,-2.897999999999996,0,5,10,0.0,Pause,,,-3.524296,2.190733,129.121216,2.496238,-7.920929,-0.181769,168.265839,160.768936,38.207321,134.012436,partitionwall_15.StaticMeshComponent0 partitionwall,-0.025421,0.09729,0.994919,-19.602066,-2.105148,-23.345963,1.0,-0.04361,0.098312,0.994186,32.525818,-1.154221,-22.309753,3.192612,0.509536,0.550054,1.0,-0.021027,0.097031,0.995056,-32.215851,-2.335251,-23.596695,3.492844,0.555757,0.581668,0.145448,0.145448
183,3,0.19899999999999807,-2.864999999999995,0,5,10,0.0,Pause,,,-3.522156,2.189004,129.09903,2.474758,-8.039918,-0.142644,164.484955,160.768723,5.981258,122.069443,partitionwall_15.StaticMeshComponent0 partitionwall,-0.035156,0.105209,0.99382,-10.072281,-1.936188,-23.122482,1.0,-0.053604,0.105164,0.992996,32.506531,-1.126984,-22.351456,3.152237,0.511661,0.548525,1.0,-0.025543,0.105209,0.99411,-32.253204,-2.357742,-23.524139,3.488266,0.55761,0.580479,0.15016,0.15016
183,3,0.23199999999999932,-2.8319999999999936,0,5,10,0.0,Pause,,,-3.528877,2.191877,129.082947,2.454657,-8.086411,-0.091837,164.495911,160.768738,7.742548,123.219574,partitionwall_15.StaticMeshComponent0 partitionwall,-0.044281,0.105392,0.993439,6.770966,-1.626068,-22.768417,1.0,-0.054535,0.104416,0.993027,32.508301,-1.125092,-22.331039,3.144669,0.511749,0.548377,1.0,-0.028717,0.106842,0.993851,-32.26239,-2.385849,-23.431747,3.428055,0.558286,0.580216,0.168769,0.168769
183,3,0.26599999999999113,-2.798000000000002,0,5,10,0.0,Pause,,,-3.534146,2.186453,129.080078,2.472268,-8.063584,-0.062756,164.55954,160.768753,9.331455,123.306107,partitionwall_15.StaticMeshComponent0 partitionwall,-0.084229,-0.015488,0.996323,32.206177,-1.784775,-22.469482,1.0,-0.084229,-0.015488,0.996323,32.214172,-1.784561,-22.469498,3.324783,0.525269,0.588665,1.0,-0.056183,-0.003281,0.998413,-32.170563,-3.554825,-22.287643,3.663818,0.559078,0.624343,0.247984,0.247984
183,3,0.2989999999999924,-2.7650000000000006,0,5,10,0.0,Pause,,,-3.530531,2.182901,129.090759,2.469727,-8.054049,-0.099006,166.895447,160.768799,15.786092,103.114609,partitionwall_15.StaticMeshComponent0 partitionwall,-0.092133,-0.11705,0.988831,32.147064,-2.158295,-22.279617,1.0,-0.092148,-0.11705,0.988831,32.15863,-2.158051,-22.279404,3.303741,0.528139,0.614051,1.0,-0.057037,-0.113785,0.991852,-32.278885,-3.480347,-23.446625,3.669998,0.563616,0.650492,0.304417,0.304417
