ID,dimension,time,rel_time,controllerleftclick,controllerrightclick,stimulus,onset,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide
107,2,0.0,-3.0649999999999977,2,0,16,0.0,Pause,486.329926,452.319427,-9.62042,7.440102,113.358978,-1.196391,-1.792911,-3.16324,94.641937,84.63929,-0.105135,117.266869,A_StateManager_2.ScreenWidget,0.01236,0.063004,0.997925,-1.711426,1.212524,-26.515442,1.0,-0.022369,0.038345,0.999008,30.646774,1.53183,-24.041611,3.303833,0.590394,0.47235,1.0,0.046921,0.087433,0.995056,-33.929291,0.894608,-28.978561,3.268417,0.584336,0.523528,0.1509,0.1509
107,2,0.03300000000000125,-3.0319999999999965,2,0,16,0.0,Pause,487.987335,456.538391,-9.610158,7.459307,113.362457,-1.165841,-1.782522,-3.133792,94.510384,84.63929,1.127266,116.389069,A_StateManager_2.ScreenWidget,0.039215,0.082825,0.995789,-25.473709,0.962097,-28.247284,1.0,-0.015625,0.045135,0.998856,30.598572,1.408951,-23.468765,3.296448,0.590425,0.470264,1.0,0.047485,0.088486,0.994934,-33.942322,0.894608,-28.968979,3.269211,0.584646,0.523224,0.124758,0.124758
107,2,0.0660000000000025,-2.9989999999999952,2,0,16,0.0,Pause,505.593048,443.998383,-9.614155,7.466853,113.355316,-1.135426,-1.806284,-3.128954,94.796333,84.63929,-1.420762,118.217636,A_StateManager_2.ScreenWidget,0.046967,0.088669,0.994949,-33.909882,0.887421,-28.939011,1.0,-0.014908,0.048325,0.998718,30.596436,1.380127,-23.405563,3.291351,0.590338,0.47006,1.0,0.046997,0.088699,0.994934,-33.947784,0.887131,-28.942261,3.258301,0.584897,0.523205,0.153986,0.153986
107,2,0.09900000000000375,-2.965999999999994,2,0,16,0.0,Pause,469.192596,470.120789,-9.631625,7.47087,113.35318,-1.123589,-1.813449,-3.204443,94.929169,84.63929,-2.288963,118.765045,A_StateManager_2.ScreenWidget,0.06105,0.134506,0.989029,-18.276184,1.240784,-27.594131,1.0,0.017883,0.10466,0.994339,30.671341,1.624908,-23.525375,3.359543,0.581833,0.453026,1.0,0.074677,0.14386,0.986771,-33.766785,1.119217,-28.88179,3.203751,0.572955,0.503606,0.16679,0.16679
107,2,0.13300000000000267,-2.931999999999995,2,0,16,0.0,Pause,456.789764,477.940918,-9.641796,7.47714,113.359665,-1.10565,-1.716194,-3.273564,95.476791,84.63929,-3.802575,123.342728,A_StateManager_2.ScreenWidget,0.081451,0.158752,0.983948,-32.874237,1.179871,-28.687378,1.0,0.019989,0.115509,0.993103,30.73526,1.837509,-23.932236,3.329681,0.579581,0.447516,1.0,0.082245,0.159302,0.983795,-33.69635,1.171371,-28.748825,3.231781,0.568927,0.497489,0.121924,0.121924
107,2,0.16600000000000392,-2.898999999999994,2,0,16,0.0,Pause,435.166748,543.336365,-9.648362,7.487142,113.381897,-1.125418,-1.597588,-3.25545,96.044624,84.63929,-5.788715,125.958015,A_StateManager_2.ScreenWidget,0.077423,0.158066,0.984375,-30.777023,1.223114,-28.60228,1.0,0.014969,0.110992,0.993698,30.761688,1.867294,-24.058762,3.373962,0.579666,0.448468,1.0,0.080399,0.160294,0.98378,-33.721786,1.192291,-28.819702,3.223465,0.570205,0.497227,0.213934,0.213934
107,2,0.19899999999999807,-2.8659999999999997,2,0,16,0.0,Pause,406.793304,580.697632,-9.649629,7.509232,113.415123,-1.178286,-1.4533,-3.179585,95.998207,84.63929,-5.246078,126.164925,A_StateManager_2.ScreenWidget,0.047241,0.134338,0.989807,-1.942474,1.528961,-26.499527,1.0,0.015564,0.110733,0.993713,30.76944,1.890945,-24.139694,3.343323,0.579365,0.448374,1.0,0.077942,0.157059,0.984497,-33.726105,1.177246,-28.792389,3.222717,0.570843,0.498152,0.248668,0.248668
107,2,0.2330000000000041,-2.8319999999999936,2,0,16,0.0,Pause,414.545288,583.653442,-9.661159,7.523382,113.450531,-1.151509,-1.342747,-3.07513,95.37838,84.63929,-2.098374,124.027969,A_StateManager_2.ScreenWidget,0.040695,0.128174,0.990906,5.120575,1.591461,-25.9543,1.0,0.016266,0.110062,0.99379,30.777527,1.87738,-24.104767,3.33667,0.578964,0.448648,1.0,0.077606,0.15535,0.984802,-33.724777,1.158554,-28.754532,3.222626,0.570843,0.498787,0.24956,0.24956
107,2,0.26599999999999824,-2.7989999999999995,2,0,16,0.0,Pause,459.512482,553.125549,-9.674311,7.526124,113.466812,-1.083499,-1.244331,-3.011521,95.272858,84.63929,-1.355624,123.614502,A_StateManager_2.ScreenWidget,0.036697,0.123856,0.991608,9.559784,1.628189,-25.612244,1.0,0.015396,0.108047,0.994019,30.78981,1.874756,-24.097046,3.323944,0.578737,0.449017,1.0,0.080048,0.155823,0.984528,-33.721786,1.125534,-28.701294,3.227951,0.570205,0.499298,0.235167,0.235167
107,2,0.30000000000000426,-2.7649999999999935,2,0,16,0.0,Pause,470.123169,547.218872,-9.688965,7.525826,113.475922,-1.098671,-1.199552,-3.00703,95.215759,84.63929,-0.962395,123.282646,A_StateManager_2.ScreenWidget,0.037582,0.122879,0.991699,9.138794,1.60672,-25.635178,1.0,0.0159,0.107452,0.99408,30.807144,1.8573,-24.085205,3.323151,0.578075,0.449583,1.0,0.080414,0.153107,0.984924,-33.713684,1.111191,-28.700455,3.204498,0.56985,0.500358,0.234945,0.234945
